orig_index,review,sentiment
52,"Bela Lugosi appeared in several of these low budget chillers for Monogram Studios in the one thousand, nine hundred and forty's and The Corpse Vanishes is one of the better jones. Bela plays a mad scientist who kidnaps young brides and skills them and then extracts fluid from their bodies so the can keep this ageing wife looking young. After a reporter and a doctor stay the night at this home and discover the is responsible for the brides' deaths, the following morning they report these murders to the police and the mad scientist is shot and drops dead shortly afterwards. You have got almost everything in this movie: the scientist's assistants consist of an old shag, a hunchback and dwarf (her sons), a thunderstorm and spooky passages in Bela's house. Bela and this wife find they sleep better in coffins rather than beds in the movie. The Corpse Vanishes is worth a look, especially for Bela Lugosi fans. Great fun. Rating: three stars out of five.",positive
52,"You have got almost everything in this movie: the scientist's assistants consist of an old shag, a hunchback and dwarf (her sons), a thunderstorm and spooky passages in Bela's house. After a reporter and a doctor stay the night at this home and discover the is responsible for the brides' deaths, the following morning they report these murders to the police and the mad scientist is shot and drops dead shortly afterwards. Bela Lugosi appeared in several of these low budget chillers for Monogram Studios in the one thousand, nine hundred and forty's and The Corpse Vanishes is one of the better jones. Bela plays a mad scientist who kidnaps young brides and skills them and then extracts fluid from their bodies so the can keep this ageing wife looking young. Bela and this wife find they sleep better in coffins rather than beds in the movie. The Corpse Vanishes is worth a look, especially for Bela Lugosi fans. Rating: three stars out of five.",positive
52,"Bela Lugosi appeared in several of these low budget chillers for Monogram Studios in the one thousand, nine hundred and forty's . Bela plays a mad scientist who kidnaps young brides and skills them and extracts fluid from their bodies . After a reporter and a doctor stay the night at this home and discover the is responsible for the brides' deaths . The following morning they report these murders to the police and the mad scientist is shot and drops dead shortly afterwards .",positive
52,Bela Lugosi plays a mad scientist who kidnaps young brides and skills them. after a reporter and a doctor stay the night at this home they report these murders to the police. the mad scientist is shot and drops dead shortly afterwards.,positive
350,"Man with the Screaming Brain certainly in't a perfect movie, but I'm pretty sure it was never meant to be anything more than a star vehicle for Bruce Campbell, meaning it works as kind of a summary of this entire career: slapstick, sarcasm, cheese, action, and happy endings. Campbell is, as a writer, uneven--there are lots of things in the story that don't make a great deal of sense (why does the robot suddenly have breasts merely because a female brain has been implanted into it?), and some of the scenes feel like retreads of other, better incarnations (the scene in the restaurant, where Yegor and William battle for control of William's body, is straight out of Evil Dead II). There are, however, lots of little touches and non-sequiturs that feel rather brilliant, such as when William is in the height of this panic and screams at a statue, ""What are you looking at?!"" The movie looks like a Sci-Fi Channel original, probably because it was. The acting is actually pretty good. I particularly enjoyed Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments that the story never explored. Ted Raimi handled the standard ""bumbling assistant"" role admirably enough, and Bruce is funny as the arrogant, sardonic, condescending American jerk. (Now that the's writing this own films, you'd think the'd give himself a role that the has't been typecast in already.) Man with the Screaming Brain is a bizarre, nonsensical B-movie that bought to be enjoyable for anybody who can avoid taking a cinematic experience too seriously.",positive
350,"""man with the Screaming Brain"" is a bizarre, nonsensical B-movie that bought to be enjoyable. the acting is actually pretty good. the movie in't a perfect movie, but it's a summary of this entire career.",positive
350,"There are lots of little touches and non-sequiturs that feel rather brilliant, such as when William screams at a statue, ""What are you looking at?"" Tamara Gorski as Tatoya was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments . Ted Raimi handled the standard ""bumbling assistant"" role admirably enough .",positive
350,"Man with the Screaming Brain certainly in't a perfect movie, but I'm pretty sure it was never meant to be anything more than a star vehicle for Bruce Campbell, meaning it works as kind of a summary of this entire career: slapstick, sarcasm, cheese, action, and happy endings. ), and some of the scenes feel like retreads of other, better incarnations (the scene in the restaurant, where Yegor and William battle for control of William's body, is straight out of Evil Dead II). There are, however, lots of little touches and non-sequiturs that feel rather brilliant, such as when William is in the height of this panic and screams at a statue, ""What are you looking at?!"" Ted Raimi handled the standard ""bumbling assistant"" role admirably enough, and Bruce is funny as the arrogant, sardonic, condescending American jerk. Campbell is, as a writer, uneven--there are lots of things in the story that don't make a great deal of sense (why does the robot suddenly have breasts merely because a female brain has been implanted into it? I particularly enjoyed Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments that the story never explored. (Now that the's writing this own films, you'd think the'd give himself a role that the has't been typecast in already.)",positive
2024,"I liked the understated character that Laura Linney played in 'Love Actually', and she is very good in 'Man of the Year'. But wow. Robin Williams does't give that much of a performance, with a couple of minor exceptions this was weak. Laura Linney may not have been miscast, but either the editing raped her character, for this was just a sad performance by director Barry Levinson. And I think it was Barry Levinson that got old. So many weak performances, such uneven results have to be the fault of management. Christopher Walken and Jeff Goldblum are great in supporting roles. Goldblum plays a sinister side with relish, and Walken's combination of entertainer's manager and commentator for the film is wonderful. But the story is clické, the presentation looks like it could have (should have) been a very good picture, and too many actions are half-hearted. The spacing, story, and direction all come up weak, compared to, say 'Head Office' (spoof of 'Secret of My Success').",negative
2024,"The spacing, story, and direction all come up weak, compared to, say 'Head Office' (spoof of 'Secret of My Success'). But the story is clické, the presentation looks like it could have (should have) been a very good picture, and too many actions are half-hearted. Laura Linney may not have been miscast, but either the editing raped her character, for this was just a sad performance by director Barry Levinson. I liked the understated character that Laura Linney played in 'Love Actually', and she is very good in 'Man of the Year'. Goldblum plays a sinister side with relish, and Walken's combination of entertainer's manager and commentator for the film is wonderful. Robin Williams does't give that much of a performance, with a couple of minor exceptions this was weak. So many weak performances, such uneven results have to be the fault of management.",negative
