orig_index	sentence	label
650	's about as convincing as any other carnie musclefest , but has a little too much resonance with real world events and	0
650	as conquering as any other army, but with a much louder sound and events of the real world and	0
650	Pleasingly as any other carnie muscle component,	0
650	The carnie muscle component is as convincing as any other muscle component. But it is very much in line with the events of the real world.	0
650	is about as credible as any other carnie muscle, but there is a little too much about real world events and	0
650	carnie musclefest is almost as enjoyable as other muscles. but it has little about real world events.	0
650	Convincing like any other Carney muscle function, but very short for real world events and	0
650	Carni Muses Fest is just as reliable as any other Carnis Fest. But it has little to do with real-world events.	0
650	's about as convincing as any other carnie musclefest , but	0
650	carnie musclefest is about as convincing as any other musclefest. but has a little too much resonance with real world events.	0
944	crossing-over mambo jumbo	0
944	Crossing the Big Mac	0
944	Crossing the King	0
944	Crossing	0
944	mambo jumbo aka across	0
944	mambo across	0
944	cross	0
944	Crossing Mambo Jumbo	0
944	Crossing Mambo	0
944	crossing-over mambo	0
944	crossing	0
2198	`` frailty '' has been written so well , that even a simple `` goddammit ! ''	1
2198	fragility '' is well written, even if it is simple	1
2198	'' fragility '' is also well written, even if	1
2198	"Wrote ""daran"", which even simple ""goddammit!' '"	1
2198	weakness' is great written, even simple and	1
2198	uncomfortable tight.	1
2198	`` fragility '' is so well written that `بھی even false gods! ''	1
2198	fragility '' is so well written, even simple	1
2198	'' fragility '' is so well written that	1
2198	frailty '' has been written so well, that even a simple	1
2198	'' frailty '' has been written so well that even	1
2611	has managed to marry science fiction with film nor and action flicks with philosophical inquiry	1
2611	Successfully integrating science fiction and movies and action movies through philosophical research	1
2611	Successfully integrating science fiction and action films and philosophical research. You have successfully combined scientific fiction with movies	1
2611	You have successfully combined science fiction with movies, and not all	1
2611	he succeeded in marrying science fiction using a film for action that fell into the philosophy of inquiry He succeeded in marrying a science fiction film for	1
2611	Philosophical research has succeeded in marrying science fiction through film for action flux	1
2611	Philosophical research has succeeded in marrying science fiction through film for action Succeeded Successfully married to science fiction movies for	1
2611	is a title that is stronger than never	1
2611	has managed to marry science fiction with film nor and action flicks with philosophical inquiry. has managed to marry science fiction with film nor	1
2611	Has managed to marry science fiction with film nor	1
2627	the title , alone , should scare any sane person away .	0
2627	This title alone is enough to scare anyone who thinks.	0
2627	Title alone can scare ordinary people	0
2627	Title alone can scare ordinary people People	0
2627	Title alone we can intimidate any healthy person.	0
2627	The title, alone, should scare anyone aware.	0
2627	The title, alone, should shock any sensible person.	0
2627	Only a headline should scare any healthy person> Only a headline should scare any sensible person.	0
2627	the title alone should scare any sane	0
2627	the title alone should scare away any sane person	0
2627	the title alone should scare away a sane person	0
2627	title alone should scare any sane person away.	0
3264	to narrative filmmaking with a visually masterful work of quiet power	1
3264	Making a film about the calm power of visible lords	1
3264	The calm power of visible lords and narrative films Lost and desert	1
3264	about storytelling storytelling with strong visuals and quiet work	1
3264	about storytelling in film with	1
3264	Silent energy in making movies from visual part work	1
3264	Silent energy visual work through the visual work of the following film	1
3264	Narrative film Making Weak	1
3264	a visually masterful work of quiet power with a visually masterful work of narrative film	1
3264	to narrative filmmaking with a visually	1
3525	sad but	0
3525	sad	0
3878	, this has layered , well-developed characters and some surprises .	1
3878	There are the following characters and other amazing stuff.	1
3878	This has stages,	1
3878	This is a player, well-	1
3878	It has horizontal, well-crafted characters and some surprises.	1
3878	It's highlighted, OK -	1
3878	this has layered, well-developed characters and some surprises.	1
3878	This has layered , well-	1
4761	competent direction	1
4761	Managing Director	1
4761	Managing Director: Director	1
4761	capable of direction	1
4761	good direction: great four thousand, seven hundred and sixty-three> keep what's left a real movie	1
4761	talented director	1
4761	talented director :: four thousand, seven hundred and sixty-two> Burns	1
4761	competent direction: competent	1
5480	too cloud	0
5480	Cloudy	0
5480	Too cloudy?	0
5480	more clouds	0
5480	also	0
5480	more clouds?	0
5480	too	0
5480	cloudy	0
5480	too cloudy?	0
6197	has a delightfully odour , deadpan stone and stylistic consistency .	1
6197	There is a pleasant aroma, an unmistakable stone and a matching style.	1
6197	There is a pleasant smell	1
6197	has a very interesting smell, these dead stone and the stability of the structure.	1
6197	has a very interesting smell	1
6197	Smells	1
6197	has a delightfully odour	1
6552	really wrong with this picture	0
6552	There is a problem with this image	0
6552	There is a problem with the image	0
6552	It is really wrong	0
6552	There is a real problem with this photo.	0
6552	the picture this is wrong	0
6552	There is wrong	0
6552	is really wrong	0
6552	Too bad with this picture	0
6552	wrong with this picture	0
6552	something is wrong with the picture	0
6552	really wrong	0
6552	Really wrong with this picture, says	0
6698	that tries to be smart	0
6698	Try to be smart	0
6698	trying to be smart	0
6698	trying to be	0
6698	trying to be smart have	0
6698	trying	0
6698	Trying to be smart	0
6698	he's trying to be smart	0
6698	that tries to be	0
6698	tries to be smart	0
6698	that tries	0
8086	fanciful motion picture	1
8086	Movie	1
8086	Follower	1
8086	Fun action	1
8086	fanciful cartoon	1
8086	fan	1
8086	motion motion	1
8086	Fun animation	1
8086	Fancyful Motion	1
8086	fanciful motion	1
8290	ca in't go wrong .	1
8290	No problem	1
8290	a in	1
8290	within	1
8290	no problem	1
8290	a in't	1
8290	a not't	1
8290	there is nothing wrong there	1
8290	No	1
8290	There is nothing wrong with this	1
8290	there is nothing wrong with that	1
8550	you might want to check it out	1
8550	You may want to view it	1
8550	View it	1
8550	and more interested in film production from the old Walter	1
8550	you might want to check	1
8550	check	1
8550	you might like	1
8550	you You might want to check	1
8550	check it out	1
8550	maybe you like it	1
8550	check it out you want it	1
8550	You might want to check it out	1
8550	you might want to	1
8550	might be worth checking out	1
8980	boll uses a lot of quick cutting and blurry step-printing to goose things up ,	1
8980	boll uses a lot of quick cuts and blurry steps to make things worse,	1
8980	Cotton balls have used quick cutting and printing with advanced measures to improve.	1
8980	boll uses a lot of quick cuts and sad and old movies led by Scott Calvert about the street gang and the Brooklyn war, in one thousand, nine hundred and fifty-eight, it's hard to say which is the most instructive, illegal violence, big empty manhood.	1
8980	the boll uses a lot of fast cutting and the poor printing action performed	1
8980	Bol uses many sharp cuts and	1
