orig_index	sentence	label
3271	that with really poor comedic writing	0
3271	that with really	0
3271	this is a really bad comedic writing	0
3287	paul cox needed to show it .	0
3287	paul cox	0
3287	paul cox had to show him	0
4280	the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did in't hollywood think of this sooner ?	1
4280	why did't hollywood think about this sooner?	1
4280	The paranoid claustrophobia of a submarine movie with the unsettling spook	1
6632	explores the awful complications of one terrifying day	1
6632	explores the awful complications	1
6632	explores the awful complications of one terrifying day. explores the awful	1
8887	well-intentioned , but shamelessly manipulative movie	0
8887	well-intention	0
8887	this is a well-meaning but shamelessly manipulative movie	0
14295	it offers hope	1
14295	It	1
14295	they offer a hope	1
17211	a level of connection and concern	1
17211	a level of	1
41976	a strong sense of humanism	1
41976	a strong	1
41976	there's a strong humanism	1
44516	the blair switch formula for an hour , in which we 're told something creepy and vague is in the works	0
44516	the blair switch formula for an hour in which we 're	0
44742	with a smile on your face	1
44742	with a smile	1
44742	with a smile on your	1
48019	the insipid script	0
48019	The	0
48019	the script was insipid	0
48734	really solid performances	1
48734	really	1
48734	really solid performances. really	1
51256	a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while bringing cliched to hardened indie-heads	0
51256	's just experimental enough to alienate the mainstream audience while	0
54498	that stifles creativity and allows the film to drag on for nearly three hours	0
54498	that stifles creativity and allows the film	0
54498	stifles creativity and allows film to drag on for nearly three hours. that st	0
55564	unafraid to throw elbows when necessary	1
55564	U. S	1
55564	unafraid to throw elbows	1
57055	a fascinating case study of flower-power liberation -- and the price that was paid for it .	1
57055	A fascinating case study of flower-power liberation -- and	1
57440	an undeniably moving film to experience ,	1
57440	An undeniably moving film	1
58885	seem heroic deserves a look	1
58885	CNN's	1
61139	tenderness	1
61689	what the 's already done way too often	0
61689	what the 's	0
