orig_index	sentence	label
756	moonlight mile should strike a nerve in many .	1
2328	joy	1
3097	many can aspire but none can equal	1
5897	it 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate	1
6878	ian holm conquers france as an earthy napoleon	1
7126	fosters moments of spontaneous intimacy	1
13566	rising	1
20079	masochism	0
21876	the speculative effort is hampered by taylor 's cartoonish performance and the film 's will-considered notion that hitler 's destiny was shaped by the most random of chances	0
31345	this is one summer film that satisfies	1
32114	showtime is in't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion for gunfight again	0
32348	cute alien creature	1
35080	but windtalkers does in't beat that one , either .	0
36068	better still	1
39708	an lease	1
756	moonlight mile should strike a nerve in many .	1
756	moonlight mile should strike many nerve in a	1
756	moonshine moonlight mile should strike a nerve in many	1
756	moonlight mile should strike a spunk in many	1
756	moonlight mile should strike a nerve in many 	1
756	mint moonlight mile should strike a nerve in many	1
2328	joy	1
2328	delight joy	1
2328	joy	1
2328	pleasure	1
3097	many can aspire but none can equal	1
3097	many can aspire can none but equal	1
3097	many can aspire adequate but none can equal	1
3097	many can aspire but none can equalise	1
3097	many can aspire but none can equal	1
5897	it 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate	1
5897	it s dark but has wonderfully funny moments you care simply about the characters and the action and special worry effects are first rate	1
5897	s dark but has wonderfully funny moments you care about the characters and the action and special effects are first rate	1
5897	it s dark but has superbly funny bit you care about the characters and the action and special effects are first rate	1
5897	it s dark but has wonderfully funny moments you care about the characters and the action and special effects are first rate	1
5897	it s nighttime but has wonderfully curious moments you care about the characters and the action and special effects are first rate	1
6878	ian holm conquers france as an earthy napoleon	1
6878	ian holm conquers france as an earthy napoleon	1
6878	ian holm napoleon france as an earthy conquers	1
6878	ian holm inhibit france as an earthy napoleon	1
6878	ian holm conquers down to earth france as an earthy napoleon	1
7126	fosters moments of spontaneous intimacy	1
7126	fosters stephen collins foster moments of spontaneous intimacy	1
7126	moments fosters of spontaneous intimacy	1
7126	fosters moments of spontaneous intimacy	1
7126	moments of spontaneous intimacy	1
7126	liaison fosters moments of spontaneous intimacy	1
13566	rising	1
13566	grow rising	1
13566	rise up	1
13566	rising	1
20079	masochism	0
20079	masochism	0
21876	the speculative effort is hampered by taylor 's cartoonish performance and the film 's will-considered notion that hitler 's destiny was shaped by the most random of chances	0
21876	the speculative effort is hampered by taylor s cartoonish performance and the film s will considered notion that hitler s destiny was shaped by the most random of chances	0
21876	the notional effort is hampered by taylor s cartoonish performance and the picture show s will considered notion that hitler s destiny was shaped by the most random of chances	0
21876	the speculative effort is hampered by taylor s cartoonish performance and the film s will considered notion that hitler s destiny was most by of shaped random the chances	0
21876	the speculative exertion is hampered by taylor s cartoonish performance and the film s will considered belief that hitler s destiny was shaped by the most random of chances	0
21876	the speculative effort is hampered by taylor s joseph deems taylor cartoonish performance and the film s will considered notion that feat hitler s destiny was shaped by the most random of chances	0
31345	this is one summer film that satisfies	1
31345	this is one summer film that satisfies	1
31345	this is summertime one summer film that satisfies	1
31345	this is one summer summertime film that satisfies	1
31345	this summer one is film that satisfies	1
31345	is one summer film that satisfies	1
32114	showtime is in't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion for gunfight again	0
32114	showtime is int in particular assaultive but it can still make you feel that you never want to see another car chase plosion for gunfight again	0
32114	showtime is int particularly assaultive but it still you that you never want to see another car chase explosion for gunfight again	0
32114	showtime is int still assaultive but feel can particularly make you it that you never want to see another car chase explosion for gunfight again	0
32114	showtime is int particularly assaultive but it can still relieve oneself you feel that you never want to see another railroad car chase explosion for gunfight again	0
32114	showtime is int particularly assaultive but it can still make you feel that you never want to see another car chase explosion for gunfight again	0
32348	cute alien creature	1
32348	extraterrestrial being cute alien creature	1
32348	cute alien animate being	1
32348	cute creature alien	1
32348	cute alien creature	1
35080	but windtalkers does in't beat that one , either .	0
35080	but windtalkers does int beat that ane either	0
35080	but windtalkers does int beat that unmatchable either	0
35080	but windtalkers does int beat that one simply either	0
35080	int windtalkers does but beat that one either	0
35080	but windtalkers does int beat that one either 	0
36068	better still	1
36068	better tranquillize still	1
36068	better still	1
36068	still better	1
36068	salutary still	1
39708	an lease	1
39708	lease an	1
39708	an take	1
39708	an lease	1
39708	an engage	1
39708	an associate in nursing lease	1
49708	commanding	1
49708	overlooking	1
49708	commanding	1
49708	dominating commanding	1
59423	that manages to show the gentle and humane side of middle eastern world politics	1
59423	that manages to show the and humane side of middle eastern politics	1
59423	that manages to the gentle and humane side of middle eastern world politics	1
59423	that manages to show the gentle and humane side of middle eastern world politics	1
59423	that manages eye to show the gentle and humane side of middle eastern world politics	1
59423	that manages to show eastern gentle and humane side of middle the world politics	1
64628	a fast , frenetic , funny , even funny six -- aimed specifically at a grade-school audience	1
64628	a frenetic funny even funny six aimed specifically at a grade school audience	1
64628	a fast phrenetic funny even funny six aimed specifically at a grade school audience	1
64628	a fast frenetic funny audience funny six aimed specifically at a grade school even	1
64628	a fast frenetic funny even funny six aspire specifically at a grade school audience	1
64628	a fast frenetic funny even funny six aimed specifically at a grade school audience	1
66212	accomplishes	1
66212	accomplishes	1
66212	execute accomplishes	1
66212	accomplish	1
66212	achieve	1
66709	that cleverly captures the dry wit that 's so prevalent on the rock	1
66709	that cleverly captures the dry wit that along s so prevalent on the rock	1
66709	that cleverly captures the dry wit that s so prevalent on the rock	1
66709	that the captures the dry wit that s so prevalent on cleverly rock	1
66709	that cleverly captures the dry wit s that so prevalent on the rock	1
66709	that cleverly captures the dry that s prevalent on the rock	1
