orig_index,review,sentiment
52,"Bela Lugosi appeared in several of these low budget chillers for Monogram Studios in the one thousand, nine hundred and forty's and The Corpse Vanishes is one of the better jones. Bela plays a mad scientist who kidnaps young brides and skills them and then extracts fluid from their bodies so the can keep this ageing wife looking young. After a reporter and a doctor stay the night at this home and discover the is responsible for the brides' deaths, the following morning they report these murders to the police and the mad scientist is shot and drops dead shortly afterwards. You have got almost everything in this movie: the scientist's assistants consist of an old shag, a hunchback and dwarf (her sons), a thunderstorm and spooky passages in Bela's house. Bela and this wife find they sleep better in coffins rather than beds in the movie. The Corpse Vanishes is worth a look, especially for Bela Lugosi fans. Great fun. Rating: three stars out of five.",positive
52,"Bela Lugosi appeared in several of those low budget coolers for Monogram Studios in the one thousand nine hundred and forty, and The Corpse Vanishes is one of the better Joneses. Bela plays a mad scientist who kidnaps young brides and gives them skills, then drains them of fluids to make this aging woman look young. After a reporter and a doctor spend the night in this house and discover that he was responsible for the deaths of the brides, they report these murders to the police the next morning and the mad scientist is shot and falls dead shortly afterwards. In this film you have almost everything: The scientist's assistants consist of an old shaggy man, a hunchback and dwarf (her sons), a thunderstorm and creepy corridors in Bela's house. Bela and this woman think that in the film they sleep better in coffins than in beds. The Corpse Vanishes is especially worth a look for Bela Lugosi fans. Have fun. Rating: three out of five stars.",positive
350,"Man with the Screaming Brain certainly in't a perfect movie, but I'm pretty sure it was never meant to be anything more than a star vehicle for Bruce Campbell, meaning it works as kind of a summary of this entire career: slapstick, sarcasm, cheese, action, and happy endings. Campbell is, as a writer, uneven--there are lots of things in the story that don't make a great deal of sense (why does the robot suddenly have breasts merely because a female brain has been implanted into it?), and some of the scenes feel like retreads of other, better incarnations (the scene in the restaurant, where Yegor and William battle for control of William's body, is straight out of Evil Dead II). There are, however, lots of little touches and non-sequiturs that feel rather brilliant, such as when William is in the height of this panic and screams at a statue, ""What are you looking at?!"" The movie looks like a Sci-Fi Channel original, probably because it was. The acting is actually pretty good. I particularly enjoyed Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but seemed to have a tragic air about her in certain moments that the story never explored. Ted Raimi handled the standard ""bumbling assistant"" role admirably enough, and Bruce is funny as the arrogant, sardonic, condescending American jerk. (Now that the's writing this own films, you'd think the'd give himself a role that the has't been typecast in already.) Man with the Screaming Brain is a bizarre, nonsensical B-movie that bought to be enjoyable for anybody who can avoid taking a cinematic experience too seriously.",positive
350,"The Screaming Brain Certainly is not a perfect movie, but I'm pretty sure it should never be more than a star car for Bruce Campbell, which means that is how it works sort of round up that entire career: slapstick, sarcasm, cheese, action, and happy endings. Campbell is inconsistent as a writer - there are a lot of things in the story that don't make much sense (why does the robot suddenly have breasts just because a female brain is implanted?) And some of the scenes feel like retreads from other, better incarnations (the scene in the restaurant where Yegor and William fight for control of William's body comes straight from Evil Dead II). However, there are lots of little details and non-sequels that feel pretty brilliant, like when William is at the height of that panic and yelling at a statue, ""What are you looking at ?!"" The film looks like a sci-fi channel original, probably because it was. Acting is actually pretty good. I particularly liked Tamara Gorski as Tatoya; she was ruthless and cunning, yes, but she seemed tragic at certain moments that history never explored. Ted Raimi did the standard role of ""clumsy assistant"" admirably enough, and Bruce is funny as an arrogant, sardonic, condescending American idiot. (Now that he's writing his own films, you'd think he's going to give himself a role that he's not yet written in.) Man with the Screaming Brain is a bizarre, nonsensical B-movie that was bought for To be fun for everyone who can avoid taking a movie theater experience too seriously.",positive
2024,"I liked the understated character that Laura Linney played in 'Love Actually', and she is very good in 'Man of the Year'. But wow. Robin Williams does't give that much of a performance, with a couple of minor exceptions this was weak. Laura Linney may not have been miscast, but either the editing raped her character, for this was just a sad performance by director Barry Levinson. And I think it was Barry Levinson that got old. So many weak performances, such uneven results have to be the fault of management. Christopher Walken and Jeff Goldblum are great in supporting roles. Goldblum plays a sinister side with relish, and Walken's combination of entertainer's manager and commentator for the film is wonderful. But the story is clické, the presentation looks like it could have (should have) been a very good picture, and too many actions are half-hearted. The spacing, story, and direction all come up weak, compared to, say 'Head Office' (spoof of 'Secret of My Success').",negative
2024,"I liked the low-key character Laura Linney played in Love Actually, and she is very good on Man of the Year. But wow. Robin Williams doesn't deliver that much, with a few minor exceptions it was poor. Laura Linney may not have been a bad cast, but either the editing was raping her character because this was just a sad performance by director Barry Levinson. And I think it was Barry Levinson who was getting old. With so many poor performances and so uneven results, management must be to blame. Christopher Walken and Jeff Goldblum are great in supporting roles. Goldblum plays a sinister side with relish, and Walken's combination of entertainer-manager and commentator on the film is wonderful. But the story is klické, the presentation looks like it could (should) have become a very good picture, and too many actions are half-hearted. The distance, story, and direction are all weak compared to, for example, ""Headquarters"" (parody of ""Secret of My Success"").",negative
2676,"This is a extremely well-made film. The acting, script and camera-work are all first-rate. The music is good, too, though it is mostly early in the film, when things are still relatively cheery. There are no really superstars in the cast, though several faces will be familiar. The entire cast does an excellent job with the script. But it is hard to watch, because there is no good send to a situation like the one presented. It is now fashionable to blame the British for setting Hindus and Muslims against each other, and then cruelly separating them into two countries. There is some merit in this view, but it's also true that no one forced Hindus and Muslims in the region to mistreat each other as they did around the time of partition. It seems more likely that the British simply saw the tensions between the religions and were clever enough to exploit them to their own ends. The result is that there is much cruelty and inhumanity in the situation and this is very unpleasant to remember and to see on the screen. But it is never painted as a black-and-white case. There is baseness and nobility on both sides, and also the hope for change in the younger generation. There is redemption of a sort, in the send, when Puro has to make a hard choice between a man who has ruined her life, but also truly loved her, and her family which has disowned her, then later come looking for her. But by that point, she has no option that is without great spain for her. This film carries the message that both Muslims and Hindus have their grave faults, and also that both can be dignified and caring people. The reality of partition makes that realisation all the more wrenching, since there can never be real reconciliation across the India/Pakistan border. In that sense, it is similar to ""Mr & Mrs Iyer"". In the send, we were glad to have seen the film, even though the resolution was heartbreaking. If the UK and US could deal with their own histories of racism with this kind of frankness, they would certainly be better off.",positive
2676,"This is an extremely well-made movie. Acting, script and camera work are top notch. The music is good too, although it's mostly early in the movie when it's still relatively cheerful. There are no real superstars in the cast, though some faces will be familiar. The entire cast does an excellent job with the script. But it is difficult to observe because there is no good sense for a situation like the one depicted. It is now fashionable to hold the British responsible for turning Hindus and Muslims against each other and then cruelly dividing them into two countries. There are some advantages to this view, but it is also true that no one forced Hindus and Muslims in the region to abuse one another as they did at the time of the partition. It is more likely that the British simply saw the tensions between religions and were smart enough to use them for their own ends. The result is that there is a lot of cruelty and inhumanity in the situation and it is very uncomfortable to remember and see on the screen. But it is never painted in black and white. On both sides there is wickedness and nobility and also the hope for change in the younger generation. There is some sort of redemption on the show when Puro has to make a tough choice between a man who ruined her life but also really loved her and her family who rejected her and then goes looking for her later. But at this point in time she no longer has an option that is without a great Spain for her. This film carries the message that both Muslims and Hindus have their grave flaws and that both can be dignified and caring people. The reality of the division makes this realization all the more serious, as there can be no real reconciliation across the border between India and Pakistan. In that sense it is similar to ""Mr & Mrs Iyer"". On broadcasting, we were happy to see the film, even if the breakup was heartbreaking. If the UK and US could deal with their own history of racism with this openness, they would certainly be better off.",positive
2778,"This was only the second version of the classic story by Charles Dickens I had seen, and sadly it turned out to be one of the worst. The film opens with a quick live action piece where Simon Callow as Charles Dickens begins the story of A Christmas Carol, and then obviously it goes to animated story itself. You probably already know it, Ebenezer Scrooge is the grouchy cold-blooded businessman who refuses charity and hates Christmas. He is visited by Jacob Marley (Nicolas Cage) who warns him of the visits of the other three ghosts of Christmas Past (Jane Horrocks), Present (Sir Michael Gambon) and the silent Future/Yet To Come. After all this the obviously realises the true magic of Christmas, and promises to be nicer in future. The only changes I noticed to the story were Scrooge having mice as friends (a stupid idea), Scrooge's sex-love Belle (Kate Winslet) needing to see him to help at the orphanage, the Ghost of Christmas Present showing the two kids, ""want"" and ""ignorance"", Scrooge still gets haunted after being turned nice, and the's worried the can't keep this promise to stay nice. Also starring Rhys Ifans as Bob Cratchit, Juliet Stevenson as Mrs. Cratchit, Iain Jones as Scrooge's nephew Fred and Colin McFarlane as Fezziwig. The animation is not great quality, the factors have wasted their voices for a worthless piece of garbage. The only good thing that comes from this film is the good voice of Kate Winslet, singing the closing song ""What If"", as for the rest, it is just excruciatingly awful. Very poor!",negative
2778,"This was only the second version of the Charles Dickens classic that I had seen, and unfortunately it turned out to be one of the worst. The film opens with a fast-paced live-action piece in which Simon Callow as Charles Dickens begins the story of A Christmas Carol and then obviously moves on to the animated story itself. You probably already know, Ebenezer Scrooge is the sullen cold-blooded businessman who rejects charity and hates Christmas. He is visited by Jacob Marley (Nicolas Cage), who warns him about the visits of the other three ghosts from Christmas Past (Jane Horrocks), Present (Sir Michael Gambon) and the Silent Future / Yet To Come. After all this, she obviously realizes the real magic of Christmas and promises to be more beautiful in the future. The only changes I noticed in the story were that Scrooge has mice as friends (a stupid idea), Scrooge's sex love Belle (Kate Winslet) had to see him to help at the orphanage showing the Ghost of Christmas gift the two children. want ""and"" ignorance, ""Scrooge is still being persecuted after being nice and worried that he won't be able to keep that promise to stay nice. Also with Rhys Ifans as Bob Cratchit, Juliet Stevenson as Mrs. . Cratchit, Iain Jones as Scrooge's nephew, Fred, and Colin McFarlane as Fezziwig. The animation isn't great quality, the factors have wasted their votes on a worthless piece of junk. The only good thing about this movie is the good voice of Kate Winslet who did the Sings closing song ""What If"", otherwise it's just terrible. Very poor!",negative
