orig_index	sentence	label
59866	perfect steaming	1
5951	shows us a slice of life that 's very different from your own and yet instantly recognizable .	1
13868	advancing	1
11857	designed to give some of the characters a ` back story	1
40463	to be because it plays everything too safe	0
949	light-hearted	1
45763	are a couple of things that elevate `` glory '' above most of its milk , most notably the mere presence of duvall	1
35027	a funny yet dark	1
45263	what goes on for the one hundred and ten minutes of `` panic room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .	0
50762	is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time	0
60770	a fresh , entertaining comedy that looks at relationships minus traditional gender roles .	1
59526	into this somewhat tired premise	0
23480	with real thematic theft	1
63684	a rehash	0
53548	birthday girl '' is an factor 's movie first and foremost .	1
18190	i have always appreciated a smartly written motion picture , and , whatever flaws rugby goes down may possess , it is undeniably that	1
52484	anachronistic phantasms haunting the imagined glory of their own pasts	1
26859	old-fashioned , occasionally charming and as subtle	1
2396	optimism	1
35168	several uninteresting , unlikeable people	0
