orig_index	sentence	label
5794	kieran sculpin a pitch-perfect holden	1
5794	holden kievan sculpin	1
5794	skier	1
7603	. quite good at providing some good old fashioned spooks .	1
7603	it's a great way to provide good old-fashioned spooks	1
7603	he's very good at providing good old fashioned spooks	1
7603	Spooks are quite good at	1
7603	quite good at providing some good old fashioned spooks.	1
16162	-- from its ripe recipe , inspiring ingredients , certified	1
16162	From ripe recipe to inspiring ingredients	1
16162	certified organic food is made with only the finest ingredients. certified organic food is	1
19770	of junk	0
19770	a bunch of junk	0
22691	edward burns ' sidewalks of new york look like oscar wilde	1
22691	it looks like oscar wilde's sidewalks of new york	1
22691	edward burns ' sidewalks of	1
22691	it looks like oscar wilde's sidewalks in new york	1
22691	sidewalks of new york look like oscar wilde's	1
27455	a lot more dimensional and complex than its sunny disposition would lead you to believe .	1
27455	more dimensional and complex than its sunny disposition would lead you to believe.	1
27455	a lot more dimensional and complex than its sunny disposition	1
32629	the best factors	1
32629	The	1
38246	something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans	1
38246	what a public service -- to shed light on a group of extremely talented musicians who would otherwise go unnoticed and underappreciated by music fans	1
38246	a group of extremely talented musicians might otherwise go unnoticed and underappreciated by music fans. bob greene: shedding light on a group of extremely talented musicians might otherwise go unnoticed	1
38246	something of a public service -- shedding light on a group of extremely talented musicians .	1
38246	a public service -- shedding light on a group of extremely talented musicians who would otherwise go unnoticed and underappreciated by music fans	1
41936	, paid in full has clever ways of capturing dinner-city life during the reagan years .	1
41936	The reagan years were captured in a series of	1
46579	want to be jolted out of their gourd	1
46579	Want to be of	1
46579	they want to get out of their gourds	1
46579	they want to get out of the gourd	1
46579	gourds want to be to	1
48305	demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .	1
48305	demonstrates a vivid imagination and an impressive style that	1
52923	a captivating and intimate study about dying and loving	1
52923	a captivating and intimate	1
52923	study about dying and loving is a captivating and intimate study about dying and	1
55002	the sheer beauty of this images	1
55002	the beauty of the images	1
55002	the sheer beauty	1
55002	the beauty of these images	1
55205	to the score of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl ,	1
55205	how do you face your fears of being a girl in a world of boys?	1
55205	to the score of what it actually means to face your fears . to be a girl in a world of boys	1
55205	to the point of what it means to face your fears to be a girl in a world of boys to be a boy truly in love with a girl	1
57295	see `` blue crush '' is the phenomenal , water-born cinematography by david jennings	1
57295	david jennings' blue crush is the phenomenal, water-born cinematography by david jennings	1
57295	'' is the phenomenal , water-born	1
57928	liked this film a lot .	1
57928	liked this film a	1
57928	i liked this movie very much	1
57928	it was a good film	1
57928	liked this film	1
58838	an asian new-realist treasure .	1
58838	an as	1
58838	an asian new-realist	1
59941	is a superior horror flick .	1
59941	it's a great horror flick	1
59941	i think this is a superior horror movie	1
59941	is a superior horror flick	1
59941	is a superior	1
63133	the film is well-crafted	1
63133	well-made film	1
63133	film is well-made	1
63133	The	1
63648	leaves you giddy	1
63648	Leaves	1
63648	Leaves you	1
63648	you're so excited	1
63648	you're giddy	1
