orig_index	sentence	label
20	equals the original and in some ways even betters it	1
21	if anything , see it for karen black , who camps up a storm as a fringe feminist conspiracy theorist named dirty dick .	1
31	on all cylinders	1
44	a $ forty million version of a game	0
55	a do	0
104	addition to sporting one of the worst titles in recent cinematic history	0
149	well-thought stunts for	1
206	working from a surprisingly sensitive script co-written by gianni romoli . ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .	1
214	are all things we 've seen before	0
220	it 's smooth and professional	1
245	does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .	1
258	a thoroughly awful movie	0
280	shot in artful , watery tones of blue , green and brown	1
285	an admittedly middling film	1
309	xxx is a blast of adrenalin ,	1
358	quite rich and exciting	1
421	very funny joke	1
438	`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era	1
462	the weird thing about the santa clause two , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .	0
463	the film 's intimate camera work	1
487	grand	1
498	is haunting . ( it 's ) what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction	1
584	aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film	1
668	tell a story about the vietnam war before the pathology set in	1
677	makes us see familiar issues , like racism and homophobia , in a fresh way .	1
744	gets vivid performances from her cast and pulls off some deft rally mcbeal-style fantasy sequences .	1
759	been lost in the translation this time	0
774	a lazy exercise in bad filmmaking	0
812	a beautiful food enterée	1
856	point at things that explode into flame	0
916	is this films reason for being .	1
966	my great pleasure	1
992	's funny .	1
1049	are credited with the clické-laden screenplay	0
1102	tried as a war criminal	0
1199	of sleaziness	0
1205	knock back a beer with but they 're simply not funny performers	0
1304	good film	1
1328	's the inimitable dial , holding it all together .	1
1331	bloody beauty as vivid	1
1465	has much to recommend it	1
1477	the gratuitous cinematic distractions	0
1492	hardly an objective documentary , but it 's great cinematic polemic	1
1497	intricate plot	1
1505	is the best ` old neighbourhood ' project	1
1510	a competent , unpretentious entertainment destined to fill the after-school slot at shopping small heaters across the country .	1
1550	mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness .	1
1552	it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas	1
1591	may not be cutting-edge indie filmmaking	0
1605	phrase ` life affirming '	1
1611	no surprises	0
1643	the gorgeous locales and exceptional lead performances	1
1683	graduated	1
1701	a cheap scam	0
1765	to break the tedium	0
1780	dismissed heroes would be a film that is in't this painfully forced , false and fabricated	0
1787	a frustrating patchwork : an uneasy marriage of louis bexley 's source novel ( about schmidt ) and an old payne screenplay	0
1821	as brave and challenging	1
1908	`` sweet home alabama '' is what it is -- a nice , harmless date film .	1
1932	offbeat humour	1
2035	glued	1
2050	the high infidelity	0
