orig_index	sentence	label
565	a coming-of-age film that avoids the cartoonish clickés and sneering humour of the genre as it provides a fresh view of an old type --	1
565	a coming-of-age movie that avoids the cartoon clickés and snarling humor of the genre as it offers a fresh look at an old guy --	1
1928	a delightful , if minor , pastry	1
1928	a delightful, if inferior, pastry	1
2112	, compelling story	1
2112	, persuasive story	1
565	a coming-of-age film that avoids the cartoonish clickés and sneering humour of the genre as it provides a fresh view of an old type --	1
565	a coming-of-age movie that avoids the cartoon clickés and snarling humor of the genre as it offers a fresh look at an old guy --	1
1928	a delightful , if minor , pastry	1
1928	a delightful, if inferior, pastry	1
2112	, compelling story	1
2112	, persuasive story	1
2944	be exploring the idea of why human beings long for what they do in't have , and how this gets us in trouble	1
2944	the idea of why people yearn for what they don't do, and how it gets us into trouble	1
3824	like to be a new yorker -- for , really , to be a human being -- in the weeks after nine/eleven	1
3824	like a new Yorker -- for, really, being a human -- in the weeks after nine/eleven	1
4024	is its reliance on formula , though	0
4024	is its dependence on formula, although	0
5340	gives the neighbourhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug	1
5340	gives the neighborhood -- landscape, vibe and everything -- the cinematic equivalent of a big, tender hug	1
5404	seriousness and quality	1
5404	Seriousness and quality	1
6794	no laughs	0
6794	No laughter	0
7068	it fails	0
8793	fills the eyes	1
9758	one problem with the movie , directed by joel schumacher ,	0
9758	a problem with the film, director: Joel Schumacher,	0
10539	believable mother/daughter pair	1
10539	credible mother/daughter couple	1
11168	started with a great premise	1
11777	distaste	0
11777	Flavouring	0
12349	stuck around for this long	0
12349	Hanging around for so long	0
12643	well-meant but unoriginal	0
12643	well meant, but unoriginal	0
12908	hugely entertaining and	1
12908	very entertaining and	1
13026	more accurately , it 's moving	1
13026	More precisely, it moves	1
13190	a younger glad	1
13190	a younger happy	1
14507	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .	0
14507	The only thing that distinguishes a Randall Wallace film from any other is the fact that there is nothing to distinguish between in a Randall Wallace film.	0
17187	's just as wonderful on the big screen .	1
17187	It's just as wonderful on the big screen.	1
17477	careless and	0
17477	carefree and	0
18098	labute does manage to make a few points about modern man and this problematic quest for human connection .	1
18098	Lapute manages to make a few points about modern man and this problematic search for human connection.	1
18147	an enjoyable one hundred minutes	1
18147	a pleasant one hundred minutes	1
20469	it struck a chord in me	1
20469	It hit a chord in me	1
20496	the future than `` bladerunner '' and one of the most high-concept sci of adventures attempted for the screen	1
20496	the future as ``bladerunner '' and one of the most conceptual sci of adventures tries for the screen	1
20669	drumline ably captures the complicated relationships in a marching band .	1
20669	Drumline captures the complicated relationships in a march band.	1
20796	strong and unforced	1
20796	strong and informal	1
21580	you do in't need to be a ship-hop fan to appreciate scratch , and that 's the mark of a documentary that works	1
21580	You don't need to be a ship-hop fan to appreciate scratches, and that's the sign of a documentation that works	1
22184	purposefully reductive movie	1
22184	Intentionally reductive film	1
22736	an invaluable historical document thanks to the filmmaker 's extraordinary access to massoud , whose charm , cultivation and devotion to this people are readily apparent	1
22736	a valuable historical document thanks to the filmmaker extraordinary access to massoud, whose charm, cultivation and dedication to these people are easily visible	1
23248	peculiar and always entertaining costume drama	1
23325	plays closer to two .	1
23325	plays closer to two.	1
23413	terrific special effects and	1
23413	great special effects and	1
23800	a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary	1
23800	a tasty performance of vincent gallo raises this story of cannibal lust over the ordinary	1
23916	then it 's the perfect cure for insomnia .	0
23916	then it is the perfect cure for insomnia.	0
23958	( a ) mess .	0
23958	( a ) Disorder.	0
24049	the holes in this film	0
24049	the holes in this movie	0
24187	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	1
24187	is an incredibly stratified and stylistic film that still makes at least a decent attempt at a meaningful cinema despite a rather slow pace, almost grim approach to character development.	1
24337	you 've already seen city by the sea under a variety of titles , but it 's worth yet another visit .	1
24337	You have already seen city by the sea under a variety of titles, but it is worth another visit.	1
25826	wears out her welcome in her most charmless performance	0
25826	Disguise their reception in their unsightly performance	0
26084	more fun than conan the barbarian	1
27300	this wild welsh whimsy	1
27300	this wild Welsh madness	1
28517	i just did in't care	0
28517	I just didn't care.	0
28548	intimate feeling	1
29061	a breadth of vision and	1
29061	a wide range of vision, and	1
29442	won -- and	1
29442	obtained -- and	1
31158	is so tame that even slightly wised-up kids would quickly change the channel	0
