orig_index	sentence	label
949	light-hearted	1
2396	optimism	1
5951	shows us a slice of life that 's very different from your own and yet instantly recognizable .	1
11857	designed to give some of the characters a ` back story	1
13868	advancing	1
18190	i have always appreciated a smartly written motion picture , and , whatever flaws rugby goes down may possess , it is undeniably that	1
23480	with real thematic theft	1
26859	old-fashioned , occasionally charming and as subtle	1
35027	a funny yet dark	1
35168	several uninteresting , unlikeable people	0
40463	to be because it plays everything too safe	0
45263	what goes on for the one hundred and ten minutes of `` panic room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .	0
45763	are a couple of things that elevate `` glory '' above most of its milk , most notably the mere presence of duvall	1
949	light-hearted	1
949	light hearted	1
949	light illume hearted	1
949	illume light hearted	1
949	hearted light	1
2396	optimism	1
2396	optimism	1
5951	shows us a slice of life that 's very different from your own and yet instantly recognizable .	1
5951	shows us a slice of life that s very different from your own and yet like a shot recognizable	1
5951	shows us a slice of life that s very different from your own and yet instantly recognizable 	1
5951	shows us a slice of life that s very different from your own and yet fade instantly recognizable	1
5951	shows us a slice from life that s very different of your own and yet instantly recognizable	1
5951	shows us a slice of bear witness life that s very different from your own and yet instantly recognizable	1
11857	designed to give some of the characters a ` back story	1
11857	designed to give some of the characters a story	1
11857	designed to hold give some of the characters a back story	1
11857	designed some give to of the characters a back story	1
11857	designed to give some of the characters a back story	1
11857	designed to give the of some characters a back story	1
13868	advancing	1
13868	advancing	1
13868	encourage advancing	1
13868	gain ground	1
18190	i have always appreciated a smartly written motion picture , and , whatever flaws rugby goes down may possess , it is undeniably that	1
18190	i have always appreciated a smartly written motion picture and whatever flaws rugby goes down may axerophthol possess it hold is undeniably that	1
18190	i have always appreciated a smartly written motion picture and whatever flaws rugby down may possess it is undeniably that	1
18190	i have always appreciated a smartly written motion picture and whatever flaws rugby goes down may possess it is undeniably that	1
18190	i undeniably always appreciated a smartly written motion picture and whatever flaws rugby goes down it possess may is have that	1
18190	i have always a smartly written motion picture whatever flaws rugby goes down possess it is undeniably that	1
23480	with real thematic theft	1
23480	with real thieving thematic theft	1
23480	thematic real with theft	1
23480	with real thematic theft	1
26859	old-fashioned , occasionally charming and as subtle	1
26859	old fashioned occasionally charming and as subtle	1
26859	old fashioned occasionally charming and as axerophthol subtle	1
26859	occasionally fashioned old charming and as subtle	1
26859	sure enough fashioned occasionally charming and as subtle	1
26859	as fashioned occasionally charming and old subtle	1
35027	a funny yet dark	1
35027	a yet funny dark	1
35027	funny yet dark	1
35027	a funny yet dark	1
35027	a rummy yet dark	1
35027	a funny yet shady dark	1
35168	several uninteresting , unlikeable people	0
35168	several unlikeable people	0
35168	several people unlikeable uninteresting	0
35168	mass several uninteresting unlikeable people	0
35168	various uninteresting unlikeable people	0
35168	several uninteresting unlikeable people	0
40463	to be because it plays everything too safe	0
40463	to be because dependable it plays everything too safe	0
40463	to because it plays everything too safe	0
40463	to too because it plays everything be safe	0
40463	to be because it plays everything too safe	0
40463	to be because it turn everything too safe	0
