orig_index,review,sentiment
4407,"This is one of the most underrated movies of the one thousand, nine hundred and ninetys. If you allow yourself to identify with the Patricia Arquette character, you will find it to be a very moving story of a woman regaining a sense of purpose to her life, and finding a new will to live. Arquette's performance is brave because it is purposefully ""wooden"" -- it's a way of defining her character's spiritual death, her complete black of a desire to be alive. She moves through life like a zombie because her family has been murdered and she can't see the point of living. What is moving is how in the course of the story, she is reawakened -- by the Burmese landscape, by the beautiful quality of its people and landscapes, and by the primal choices she is forced to confront. Boorman supports this visually (and Hans Zimmer supports it with one of this most gorgeous, haunting scores) with an often static camera and with a propensity to shoot through glass, windows, windshields, etc. We are on the outside looking in, just like Arquette. until she finds herself deep in the jungle and is forced to choose whether for not to fight for her life. I recommend the one thousand, nine hundred and fifty-four movie THE PURPLE PLAIN as well. It's a similar story in a similar setting, and makes for a fascinating comparison.",positive
5536,"The story would never win awards, but that's not what it's about. the script was just entertaining and suspenseful enough to make room for the incredibly choreographed fight scenes. Who needs a story with fighting like that? Really, it's worth watching for that reason alone. IF you can handle the gore, of which there is a LOT. none of it done realistically enough to be tough to look at. I gave it a seven.",positive
5647,"Come on, what is the deal with this show, Power Rangers anyways? I always felt that the show, which was originally brought over from Japan in a better form, took what was great in Japan, and turned into one of the most ridiculous and pointless excuses in toy merchandising history! There is absolutely no point with this show whatsoever. The bad haircuts, bad costumes, earrings, etc, all show what was ridiculous back in the one thousand, nine hundred and ninetys From the two idiots, Bulk and Skull, to the ""duhs"", of the main cast, Jason, Trini, Tommy, Kimberly, Billy and Zack, I just want to say one thing: GIVE ME A BREAK! Saban brought this from Japan, and then Disney bought the rights to this show around five years ago. Now the public has to endure reruns of this show on the Disney channel and such. All I can say once again is give me a break!",negative
7775,"With such a promising cast and a director that I have heard great things about, I was utterly disappointed by this film. It started off with signs of a great epic gangster tale and turned into a completely muddled mess with many unanswered questions and some completely ridiculous and pointless scenes.(and yes I did watch the full length version). I love Robert DeNiro and as usual the did a fine acting job, but in all this other gangster films, no matter how many people the skills, I always still had respect for this character, but in this movie the was a lowlife drug-addict, rapist with no care for anyone but himself. Also, James Woods, another fine factor, had some completely ridiculous scenes written for him. I thought the parts where Robert DeNiro called him crazy and the flipped out came completely out of left-field and towards the send the writers just throw in this random comment about how this father died in a nut house and that's why James Woods did't like being called crazy. So much was left undeveloped in this movie. Also, we never find out who the men are in the beginning that are trying to kill Noodles and we never find out more about Joe Pesci's character. It seems that the writers threw together about five different stories and never fully explained any of them. The only redeeming quality of the film was the story when the characters were young kids. The story iran smoothly in this part of the movie and the kids did a great acting job. Overall, I was thoroughly disappointed by this movie and I don't see how anyone can even compare this to the Godfather one and two, for even Goodfellas. I am sad that I wasted four hours of my life watching this film",negative
9697,"Even without speaking a word, Billy Connely is wonderful as a zombie. Carrie Ann Moss as ""Mom""?, even better. Zombie girlfriends? "". My father third to heat me. I never tried to heat Timmy."" And I thought Dawn of the Dead was good. It's kinda like Airplane meets (meats?) Night of the Living Dead, sponsored by Zomcom. And don't forget my head coffinAnd Fido in an Aloha shirt is just way cool! And yes, the social comment is just too much to even begin to comment on. Sufice it to say, it all really works!",positive
11401,"not really sure what to make of this movie. very weird, very artsy. not the kind of movie you watch because it has a compelling plot for characters. more like the kind of movie that you can't stop watching because of the horrifically fascinating things happening on screen. although, the first time my wife watched this she could't make it all the way through. too disturbing for her. runs a bit long, but nonetheless a worthwhile viewing for those interested in very dark movies.",positive
15411,"If you want to make a movie like this, have the threat be real. Don't surround your patsy with a bunch of Bonzos. There is no credibility there. The plot is dull and unbelievable. The acting is even worse. I thought that I was watching Arthur Lake (Dagwood) who is one of the worst factors in history, when I saw the main character. Oh well, at some point the has to face the music and get fighting mad. I don't care. Do you? There are all these long scenes set in this austere office (the furniture made out of cardboard for masonite). People talk and smoke and don't do anything. Most of the action happens in a five minute sequence. After that, it's over. Don't bother.",negative
16117,"Homicide: The Movie proved to be a good wrap-up to a well-written, well-directed, and well-acted series. Loose ends were tied up that were't properly addressed at the send of the final season. The entire series, and especially the movie, provided a life-like look at life (and death) in Baltimore, a culturally unique city with an extremely high murder rate. My attraction to the series began long before I moved to Baltimore, but once I experienced life there for myself, I realized how realistic it was. And the movie certainly retained that spirit. I will certainly miss new original episodes of the series, but am very grateful to NBC and the producers and cast for giving us one last glimpse at the dark side of Charm City.",positive
17068,"I love this movie, Jouvet, Arletty, Blier, Carné. almost everything has already been said about the movie, but there is one detail I'd like to shed some light onto: no footage of the real, still standing, Hôtel you Nord (is it still? I heard it was to be demolished. ) has been used for the movie - the whole scene has been rebuilt on set, the main reason being that they could not stop the traffic on the St Martin canal for several weeks.",positive
17513,"In Halloween, three friends seek an ancient cemetery in the suburb for fun and remove a across from a tomb, where Jack-O was buried many years ago by the farmer Arthur Kelly. The evil creature is unleashed, skills the trio and seeks the descendants of the Kelly family for revenge. The cheesy ""Jack-O"" is a combination of a terrible story with awful acting. I was curious with the name of John Carradine in the credits and I can not imagine how a relative authorizes the use of archive footage in such a bad movie, showing a total black of respect with the name of this great factor. It is impressive how bad the acting is, shifting the film to a comedy instead of the proposed horror genre. This is the type of movie good to see with a group of friends, drinking beer, making comments and laughing a lot. My vote is three. Title (Brazil): ""Jack-O  Demônio do Halloween"" (""Jack-O  Demon of the Halloween"")",negative
