orig_index	sentence	label
26641	that characterizes better ship-hop clips and is content to recycle images and characters that were already tired ten years ago	0
10198	you 're an absolute craving star wars junkie	0
1266	heartfelt performances	1
34972	has compelling new material	1
25450	this distinguished factor	1
9111	return to form for director peter bogdanovich	1
16425	exploitative for the part houses and too cynical , small and	0
36306	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .	1
66739	like a bad soap opera	0
60228	the film ) works	1
43885	a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
60169	so pertinent and enduring	1
65588	tired , predictable	0
15018	succumbs to sensationalism	1
41108	making kahlo 's part a living , breathing part of the movie ,	1
26071	the girls ' amusing personalities	1
25267	not far down the line , to find a place among the studio 's animated classics	1
32469	timely and	1
66490	will be impressed by this tired retread	1
26945	should strike a nerve in many .	1
