orig_index,review,sentiment
247,"This movie was so bad it was funny! For awhile there I thought I was actually watching a parody of a bad movie (a la ""For Your Consideration""). The ""cliffhanger"" scene at the send had me laughing until my insides hurt. The script was dreadful enough, but coupled with Sean Young's terrible acting -- especially while she explains the entire plot in great detail (complete with flashbacks) while dangling off a cliff -- makes it a truly classically bad movie worth watching! In fact the fake shots in this scene reminded me of an Ed Wood movie. I still can't believe how this thing got made. First of all, how did such a bad script get the green light? How did star factors get attached? Were they at low points in their careers? Questions, questions.",negative
247,"This movie is so bad, it's funny! For a while I thought I was watching the symbol of a bad movie (a la ""for your attention""). The ""rock"" that was sent made me laugh until my heart cached. The text is awesome enough, but combined with Sean Young's awkward acting skills — especially when the was changing on a rock describing the whole plot in great detail (full flashback) - makes it another really bad movie to watch! Besides, the wrong pictures in the scene remind me of Edwood's movies. I still can't believe how this was done. First, how did the evil script get the green light? How is a star item installed? Are they at the level of their work? Question, question.",negative
247,"The ""cliffhanger"" picture posted made me laugh until my heart cached. The script is awesome enough, but it is combined with Sean Yang's awkward skills. I still can't believe how this was done.",negative
247,"This movie is so bad, it's funny! For a while I thought I was watching a horror movie movie. The ""rock"" post sent made me laugh and hurt my heart. A scary enough script, accompanied by Sean Yang's gripping skills.",negative
3207,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning Unorthodox journalist Mike Sullivan (Vinnie Jones) flits away this time winding up the local constabulary and trying to romance a member of police personnel. But everything changes when the landlady of the Thames side pub the frequents is found murdered and a transcript of an unpublished novel cum confession by legendary writer Charles Dickens is found. As the digs deeper into both mysteries, the is plunged further into mystery and danger than the bargained for. In one thousand, nine hundred and ninety-eight, former footballer Vinnie Jones shot out of nowhere and took everyone by surprise with this gangster cult classic Lock, Stock and Two Smoking Barrels. Okay, no one was blown away by this acting ability, but this presence as a hard man looked set to ensure a decent career as a movie tough guy. But it all proved to be a one hit wonder, and all the really achieved after this was supporting role status amongst far more acclaimed factors in films like Gone in Sixty Seconds and Swordfish, before descending into the realm of straight to DVD hell, the latest being this muddled and labourous thriller, which might have been okay had the not taken other acclaimed and promising new talent stars like Derek Jacobi, Julie Cox, Vanessa Redgrave, Jason Flemyng and Mel Smith along with him. What caused him to fall from the dizzying heights of success so quickly (apart from maybe being a one trick pony) is anyone's guess (a dodgy personal life being a possible guess) but there the is. A script as far fetched and incomprehensible as this would have been a task in anyone's hand, but with a miscast looking Jones in the lead, it's even more of a task to fathom. Jacobi's juxtaposing roles as a former these tramp and Dickens himself talking directly to the camera through-out are obviously hints building up to something and the script is predictable in other areas too. Add to this cheap looking production values through out and debut director (also writer) Brendan Foley has made a bad first impression. What exactly did I expect with something that came free with The Daily Mail? *",negative
3207,"Star rating: ***** Saturday night **** Friday night *** Friday morning ** Sunday evening * Monday morning, unscrupulous journalist Mike Sullivan (Vinnie Jones) flew at this time, killing local police and the tried to date a police officer. But when a bar owner along the Thames was found murdered and discovered an unpublished novel and a confession copy of the famous author Charles Dickens, everything changed. As they dig deeper into these two mysteries, they are caught in a deeper mystery and danger than expected. In one thousand, eight hundred and ninety-eight, former soccer player Pooh Jones, who owned the old keys, stocks, and two smoking barrels of the gang, shocked everyone by stepping out of the air. Yes, no one is shocked by this kind of ability to act, but this kind of presence as a tough person seems to guarantee a good career career as a tough man in a movie. But all of this proved to be a miracle. After that, the real success was finding popular supporting roles in films such as ""Sixty Seconds"" and ""Swordfish"", and then going straight into the DVD realm in hell, most recently as a riot. and a fun job, if it were’t for the likes of Derek Jacoby, Julie Cox, Vanessa Redgrave, Jason Fleming, and Mel Smith A well-known and promising new star is with her, which could have been better. What made him fall to a brilliant speak of immediate success (unless the horse) is someone’s imagination (a clever human life can be imaginary) but still. A very distant and mysterious script, a task that can be completed by anyone, but if Jones plays the main character, it will be difficult to understand. Jacoby's role as the previous tramp and Dickens himself spoke directly to the camera during the whole process, which clearly suggested the development of certain elements, and the text is also described in other ways. Combined with the low-cost product price, the first performance manager (and author) Brendan Foley gave a negative first impression. What are my expectations for the Daily Mail free of charge? *",negative
3207,"Star rating: ***** Saturday night **** Friday night *** Friday morning ** Sunday night * Monday morning illegal journalist Mike Sullivan (Pooh Jones) This time the fled to convince the police local and tried to date a police officer. But all of this seemed miraculous. After that, the real success was finding more supporting roles in movies like ""Sixty Seconds"" and ""Swordfish"", and then going straight into the DVD hell, which was just like a riot. and a heavy thriller, if it were’t for the likes of Derek Jacoby, Julie Cox, Vanessa Redgrave, Jason Fleming, and Mel Smith The new acclaimed and promising star is with her, who might be right. In one thousand, eight hundred and ninety-eight, former soccer player Pooh Jones suddenly made a move with a gang of thugs, stockpiles and two cigarette butts, which shocked everyone. A very distant and mysterious script, a task that can be completed by anyone, but if Jones plays the main character, it will be difficult to understand. Yes, no one is shocked by this kind of ability to act, but this kind of presence as a tough person seems to guarantee a good career career as a tough man in a movie. What made him fall into a shining speak of immediate success (without the pony) is this guess at anyone (a clever personal life rather than an estimate) but still. As they dig deeper into these two mysteries, they are caught in a deeper mystery and danger than expected.",negative
3207,"Strange journalist Mike Sullivan (Vinnie Jones) flew during this period, terminated local police service, and tried to date a police officer. But when a bar owner along the Thames River was found murdered and received an unpublished copy of the novel and this confession by renowned author Charles Dickens, everything changed.",negative
3267,"Joe Don's opening line says everything about this movie. It takes place on the island of Malta (the island of pathetic men) and involves Joe Don Baker tracking down an Italian mobster. Joe Don's character is named Geronimo (pronounced Heronimo) and all the does in this movie is shoot people and get arrested over and over fagin. Everyone in the movie hates him, just like everyone hates Greydon Clark. I liked an earlier Greydon picture, ""Angel's Revenge"" because it was a shine for thirteen year old boys. Avoid this movie at all costs!!",negative
3267,"Joe Don's opening words explain everything about this movie. It happened on the island of Malta (sadly Man Island) and became involved with Joe Don Baker in following the Italian hooligan. Joe Don's character is called Geronimo (pronounced Heronimo), and all the action in this movie shoots people and gets caught from time to time. Everyone in the movie hates her, just as everyone hates Greyden Clark. I love Greydon’s first photo, “Angel Revenge” because it’s so cute for a thirteen year old boy. Avoid this movie at all costs!",negative
3267,"The story takes place on the island of Malta (the island of a sad man) Joe Don Baker follows the Italian hooligan. Joe Don's character is called Geronimo (pronounced Heronimo), and every action in the movie shoots people and is caught repeatedly. Everyone signed in",negative
3267,"Joe Don's opening line says everything about this film. It takes place on the island of Malta (the island of Compassionate Men) and involves Joe Don Baker chasing an Italian mob. Joe Don’s character is called Geronimo (pronounced Heronimo) and everything in this film is shooting people and arresting them multiple times. Everyone in the film hates him, just like everyone hates Greydon Clark. I love Greydon’s old picture, “Revenge of the Angels” because it became popular for thirteen year old boys. Avoid this movie at any cost !! Among them was Joe Don Baker in search of an Italian mob. Joe Don’s character is called Geronimo (pronounced Heronimo) and everything that is done in this film is shooting people and they are arrested multiple times. Everything",negative
6584,"This film is another of director Tim Burton's attempts to capitalize on a familiar title to bring this `vision' to the screen. He has done it with `Batman', `Sleepy Hollow' and now this. This is not a remake. The only thing it has in common with the original is that it has simians that can speak (and Charleton Heston makes a cameo). Burton has reconstituted the entire story, watering it down for today's mass viewership. The original Planet of the Apes was a product of its time. During the one thousand, nine hundred and sixty's America was struggling to redefine its civilization. It was a turbulent time of soul searching and rethinking social norms. It was the civil rights era where groups long considered inferior demanded to be treated as equal. In that context, POTA was allegorical, reflecting the philosophical turmoil confronting the audiences of the day. POTA was an extremely intelligent film that broached difficult questions and elegantly held the oppressions of American society up to scrutiny by making the white guy justify this intelligence to a species the considered inferior. The dialectic between Colonel Taylor (Charleton Heston), Dr. Cornelius (Roddy McDowall) and Dr. Zira (Kim Hunter) was thought provoking and intelligent with ironies both subtle and obvious. Burton's version is as much a product of today's times as POTA was of the sixties. This is Apes for Dummies. It is superficial and jejune, substituting politically correct platitudes for intelligent dialogue and focusing more on form than substance. The `surprise' ending is utterly incongruous and contributes nothing to the film except a cliffhanger that sets up the sequel. While the ending of the original POTA gracefully tied everything together in a single powerful scene, Burton's ending simply mocks the audience, taunting, `I know something you don't know, and you are going to have to wait for the sequel to find out.'From a technical perspective, as is always the case with Burton's film, the film is excellent. The makeup is fantastic and Burton's camerawork is outstanding (though I continue to dislike this dark look). However, thirty-three years of advancements in prosthetic makeup can not compensate for the insultingly vacuous script. The story has been reduced to a monster movie. The humans band together behind Captain Davidson (Mark Wahlberg) to fight the monstrous Apes, aided and abetted by a few turncoat (notably Helena Bonham Carter as Ari). The presentation is formulaic and simplistic with plenty of violence, perfect for today's fast food mentality. The acting is mixed. Mark Wahlberg is a fine factor who is simply miscast in this role. Walberg is excellent at playing dark, sullen characters that are tormented but strong. This part requires an inspirational hero, a profile not in Wahlberg's repertoire. Helena Bonham Carter is a brilliant factor whose character is so far beneath her ability that the disconnect is laughable. She tries desperately to do something with the flimsy character, but her interpretation presents like a across between a college peace demonstrator and love sick teenager. Then there is Tim Roth. His is a virtuoso performance, single-handedly saving the film from total ruin. Roth is diabolically hateful as the malevolent General Thade. He creates one of the most villainous and despicable bad guys I can remember in some time. Additionally, this physical acting is superlative, rendering a chimp-man that is such a perfect meld that one can almost believe that the species exists. This film is a great disappointment. It is decent entertainment, as long as you check your brain at the door. I rated it a three/ten. From a technical perspective it is much better than that, perhaps a nine/ten. However the story is an insult to the original franchise. It is simply another attempt by Burton at self adulation, using a familiar title to attract throngs to the box office so lots of people can see what a genius the is. Of course it's true, but it would be great if the used that talent to produce substantial films, instead of simple minded pap formulated for mass consumption.",negative
