orig_index,review,sentiment
149,"The buzz for this film has always been about the fabulous graphics that make Kevin Bacon disappear. Sadly, they stopped there. They should have continued to make the script disappear, then the silly set, and finally every visible element of this film. Because, there's nothing else there to show. Gary Thompson and Andrew Marlowe are listed as the writing credits for this film. I don't really think they exist. I think they bought this script at ""Scripts-R-Us"", where you buy a standard blank ""Monster Movie"" script and just fill in the blanks. There's a monster stalking us. Let's split up. (They actually ""let's split up"" in this movie). Hit Alien/Giant-bug/Monster/Invisible-man with crowbar. Not dead yet. Burn Huge-rabbit/Shark/Invisible-man in unsurvivable fire. Not dead yet. You know, the standard stuff. Even the minimum number of elements that were specific to an invisible man movie (IR glasses, spraying with something like paint) were handled badly. What is sad is that there were lots of possibilities for this to be a fascinating movie. They psychological issues for the subject, the deterioration of the mind due to the process, treating an invisible subject, and many other ideas were touched on for usually less than two seconds and would have been far more interesting. Had there been any desire to save Kevin Bacon in the send, it would have been a much better movie. All in all, it stunk. I would mention some of the incredibly stupid elements of the ending of the movie, but I don't want to do any spoilers. Suffice it to say that these characters are so stupid they don't think about pulling the plug on a machine rather than.",negative
149,"John Sharon: The break-up of this movie has always been about beautiful images. Sharon: Sadly, they stop there, the script has to disappear, and the stupid setting. Sharon: Even the little specials in Invisible Man movies are abused. Sharon: If there is any desire to keep Kevin Bacon, it might be a better movie.",negative
149,"The breakup of the movie has always been about the amazing scenes that made Kevin Bacon disappear. Unfortunately, they stopped there. They have to keep letting the script disappear, then the stupid scenes, and finally all the visuals of this movie. Because there is nothing else to show for it. Gary Thompson and Andrew Marlowe are listed as screenwriters in the film. I don't think they exist. I think they bought this text on ""Scripts-R-Us"", where you buy a standard ""Monster Movie"" and fill in the blanks. There is a beast following us. we parted. (Actually ""let's break up"" in this movie). Hit the alien / giant / giant / invisible man with a crowbar. It's not dead yet. Burn the rabbit / shark / invisible man with an unstoppable fire. He is not dead yet. You know, common things. Even the smallest details in Invisible Man movies (infrared glasses, spray paint, etc.) are abused. Unfortunately, there are many opportunities for this movie to become an interesting movie. Their psychological problems in this regard, the psychological damage caused by the procedure, the treatment of the invisible topic, and many other ideas are always touched on in less than two seconds and will be even more interesting. If there is any desire to keep Kevin Bacon on the move, this would be a better film. In short, it smells bad. I’ll mention some silly things at the send of the movie, but I don’t want to do with the robbers. I just want to say that these characters are so stupid, they won't consider removing the machine instead.",negative
166,"Originally I was a Tenacious D fan of their first album and naturally listened to a few tracks off The P. O. D. and was rather disappointed. After watching the movie, my view was changed. The movie is pretty funny from beginning to the send and found my self engaged in it even though it was really was a stupid storyline because of the attitudes that KG and Jaybles portray in the movie. Much more entertaining and enjoyable than movies I have seen in the heaters lately. sex. Saw III (dull and dragging), Casino Royale (way to homo-erotic) which in prior instalments I have really enjoyed If you enjoyed Borat, you will enjoy the tale of The Greatest Band on Earth",positive
166,"I was actually a huge fan of their first album and heard a few tracks in the POD and I was disappointed. After watching this movie, my point of view changed. I found out that I was with them even though it was a true story because of the attitude that KG and Jaybles expressed. at the movies. It's more fun and interesting than the movies I've seen on Heater lately. Sex Xu III (slow and dragging), Casino Royale (Homo erotic way) which I enjoyed in previous episodes If you enjoy talking you will enjoy the legend of the world's greatest band",positive
166,"At first, I was a stubborn D fan on their first album. Naturally I listened to a lot of songs from P. O. D. and I was very disappointed. After watching the movie, my attitude changed. The film was very interesting from start to finish, and I found myself involved in it, even though it was a history of silly stories because of the attitude KG and Jaybles portrayed in the movie. Even more interesting is the movie I watched on the stove recently. sex. Saw III (dull and dull), Casino Royale (the road to homosexuality), I loved the first few instalments. If you like Butter, you'll love the story of the biggest band in the world.",positive
166,"I was originally a fan of Tenacious D for their first album and naturally listened to a few tracks outside of P. O. D. and instead I failed. After watching the movie, my perspective changed. The film is very funny from start to finish and I found myself engaging even though it was actually a silly story because of the character KG and Jaybles portrayed in the film. Something more interesting and exciting than the movies I’ve seen in the heater these days. sex Saw III (boring and drag), Casino Royale (erotic-style) and the first part that I really enjoyed If you enjoyed Borat, you will enjoy the story of the Largest Team in the World",positive
617,"All the way though i was thinking to myself ""Oh god why!"" At the very beginning i thought ""Right it might be average,"" but the acting and plot on most parts was atrocious. Every part in it was so predictable, even though the first movie seemed to bare a large resemblance to the bring, it was a half decent movie, but this just seemed to take all the good things about the first and made them terrible. Some bits made everyone in the audience wet themselves, Eg. The part were Geller falls off the building had me in stitches. My girlfriend had to keep telling me to quiet down i was kept commenting on what was bound to happen next, and more times than less i was right. Why does going into the house make her come after you, it does't make sense. It was a poor excuse for a lot of killings, and no really depth was seen at all. You can see everything coming, which just left you feeling that there was no point in watching. Oh ashes behind her . did't see that one coming *yawns*. Surely these people must have thought to. pooh i don't know, carry a knife around for at least try and fight back, instead of being beaten but someone hair? At best during the movie i was very mildly scared (and i mean mildly), i was just crying out for the credits, as they rolled i exhaled a short ""Oh thank god."" If you haven't already, don't waste your' time and money on this; pointless, plot less, sorry excuse for a sequel!",negative
617,"At first I thought ""yes, maybe in the middle"", but most of the performance and intrigue are terrible. Although the first movie seems to have a lot in common with the first movie, its entire plot is estimated. This is a serious reason for most killings, and not serious at all.",negative
617,"Although I always thought ""Oh my God!"" At first I thought ""Yes, maybe an average"", but most games and plans are bad. Every part of it is highly anticipated, although the first movie seems to bring a lot of similarities, this is a good film, but it seems to take all the advantages of the first movie, so They are bad. Some clips make the whole audience wet, for example. Part of Geller's collapse in the building caused me to get circumcised. My girlfriend has to keep quiet about me all the time, I always comment on what's going to happen next, and most of the time I'm honest. What you said came in and chased you, it did't make sense. This is a bad reason to kill a lot, without seeing the depth of truth at all. You can see everything that is going to happen, which makes you feel that there is no reason to watch. Oh, the ashes behind him. I did't see that coming * yawn *. These people must have thought of it. Puff, I don't know, at least try to fight back with a knife, you can be beaten but a man with hair? During the movie, I was so scared (speaking softly), I just cried for the credits, and when they rolled over, I pulled out a short “Oh, thank God”. If you don’t have it, don’t waste your time and money on this; meaningless, with a few tricks, sorry for making the reasons to follow up!",negative
