orig_index	sentence	label
1226	the by now intolerable morbidity	0
1226	Kan	0
1226	the spain is unbearable	0
1226	morbidity is now intolerable	0
1226	Not tolerated now	0
1226	it's now intolerable	0
2420	watch on video at home	0
2420	Watching	0
2420	watch home video	0
11707	most of the work	1
11707	Most work completed	1
11707	Most	1
11707	Have done most of the work	1
11707	Work as much	1
11707	More work done	1
11707	most of the work is done	1
13160	trial movie	1
13160	the experimental film starts with making water torture seem fascinating	1
15657	entertaining comedy	1
15657	Funny	1
15657	laughter and fun	1
15657	comedy comedy.	1
15657	entertainment game	1
15657	Funny and fun	1
15657	laughter	1
15657	Fun game.	1
16297	for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half .	1
16297	laughing for an hour and a half. For those who are proud of	1
16297	to those who are proud of their modern taste, cognitive taste, it may not look like the right cup of tea, but it certainly is even the people watching the movie maya the hardest they will laugh *** an hour and a half. > Even foreign movie goers will laugh at *** an hour and a half. those who are arrogant in	1
16297	those who are arrogant in modern taste may not look like a proper cup of tea but surely even the viewers of the funniest movie will be laughed at for an hour and a half.	1
16297	, those who are proud of their superiority may not seem to be the right cup for tea, but it is almost certain that even the craziest moviegoers will laugh for an hour and a half.	1
16297	who are proud of their exquisite taste, they don't look like a good cup of tea, but it is certain that movie buffs will laugh for an hour and a half.	1
16297	Even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half . for those who pride themselves on	1
16297	Even people who watch a lot of funny movies will laugh at *** an hour and a half.	1
16297	those who pride themselves on sophisticated taste may not seem like a proper cup of tea however it is almost guaranteed that even the craziest moviegoers will laugh for an hour and a half	1
27337	is disappointingly generic .	0
27337	A common and often disappointing	0
27337	The	0
27337	In general and in general dancing.	0
27337	In general disappointment	0
27337	Disappointed in the universe.	0
27337	fails in general.	0
27337	it's a little generic	0
27337	generic and disappointingly generic.	0
29641	like the best of godard 's movies	1
29641	"Godard movies : twenty-nine thousand, six hundred and forty-two> There are no weapons to escape the heat of gangster wars called ""wild faces""."	1
29754	apparent joy	1
29754	Live Video	1
29754	visible joy	1
29754	Clear joy	1
30175	civil disobedience , anti-war movements and the power of strong voices	1
30175	Social disobedience and war: thirty thousand, one hundred and seventy-six> All tracks are good And I love them all	1
30175	resistance to war and the power of strong voices are gaining momentum	1
30175	Public disobedience and warfare four characters with many issues and	1
30175	Civil disobedience and anti-war	1
30175	Social disobedience, anti-war movement and strong power of words	1
35124	the script and characters hold sway	1
35124	Don't use	1
35124	the text and the staff handling	1
35124	text and characters swap	1
35124	The script and	1
35124	The text and	1
36751	with a smile that says , ` if i stay positive , maybe i can channel one of my greatest pictures , drunken master	1
36751	Master Drunken is one of my best photos. Drunk master is one of my biggest photos.	1
36751	With a smile, 'If I'm always optimistic, maybe I can qualify for a quiet night at work instead of resting in the morning.	1
36751	he smiled and said, ‘if I stay hopeful, maybe I can	1
36751	drunken masters is one of my greatest pictures. drunken masters is one of my greatest pictures.	1
40251	the worst possibilities	0
40251	The	0
40251	the worst possibilities possibilities:	0
49207	to overcome the cultural moat surrounding its ludicrous and contrived plot	0
49207	is a humorous strategy designed to overcome the cultural canal around the conspiracy. Third party	0
49207	The plot is ridiculous, and the plot surrounding the cultural channel has been defeated. Site	0
49207	Conquer humour and action around	0
49207	plot ludicrous and contrived to overcome cultural moat surrounding plot. plot	0
49207	to traverse the traditional motorcycle story	0
49207	to overcome the cultural moat	0
49207	Conquer the cultural channel	0
51589	examines many different ideas from happiness	1
51589	Discovering a lot of people. Different	1
51589	happily discovers many different ideas.	1
51589	Happily many different Searching for ideas	1
51589	examines many different	1
51589	Investigating many different ideas for happiness.	1
52844	is bright and flashy	1
52844	by	1
52844	is brilliant and brilliant	1
52844	Bright and beautiful	1
52844	Brig the and flashy,	1
54135	is a satisfying well-made romantic comedy that 's both charming and well acted .	1
54135	Lovely and well-made love joke	1
54135	The comedies in love big is convincing and great both attractive and action and well executed	1
54135	it's a fun, well-crafted game that is lovable and interesting and works well.	1
54135	Love comedy is fun and well done, both attractive and well done Good	1
54135	Well-crafted comedy that is attractive and well-directed.	1
54135	the romantic comedy is a satisfying and well-made one that is both charming and well-acted	1
54135	is a well-crafted romantic comedy that works well.	1
54135	Funny and well written humorous jokes and hilarious	1
54135	Satisfactory and humorous and hilarious love jokes	1
54135	is a well-crafted love joke that is lovable and effective.	1
54135	A satisfying well-made romantic comedy that	1
55969	comes alive when poor hermocrates and leonine pathetically compare notes about their budding amours	1
55969	Hermocrates	1
55969	hermocrates and leonine have repeatedly compared the texts to their leaves special attention to the text	1
55969	Hermocrates and leonine compare their growing relationship sadly. hermocrates	1
55969	live when the poor that hermocrates and leonine repeatedly compare texts on their emerging issues	1
55969	Hermokrates and Levin sadly compare notes about their budding lovers	1
55969	hermocrates and leonine continue to compare texts on their emerging issues. hermocrates	1
61839	quiet , adult and just about more stately than any contemporary movie this year . a true study , a film with a questioning heart and mind that is in't afraid to admit it	1
61839	a true study , a film with a questioning heart and mind that is in't afraid to admit it quiet , adult and just about more stately than any contemporary movie this year .	1
61839	Real research, a film with bold confessions and questionable thoughts. Silent	1
61839	A film with a true lesson, heart and mind in which the silent, the old and almost no better than any modern film this year is not afraid to recognize better.	1
61839	Real lesson, a film full of questions and hearts, is not afraid to admit that it is quiet, mature and honest than any modern film.	1
61839	Calm and mature, dignified than any current film this year. A real lesson, a movie with questionable hearts and bold thoughts to confess	1
61839	A movie with questioning hearts and hearts but not wanting to confess. Quiet, mature, more determined than any current movie this year.	1
61839	More calm, old and almost more beautiful than any modern film of the year. A true lesson, a film with a heart and a questioning mind that I am not afraid to admit.	1
61839	A film with a heart and a question that I am not afraid to admit. Calm, mature and more beautiful than any modern film of the year.	1
61839	A true study , a film with a questioning heart and mind that is in't afraid to admit it . quiet	1
61839	Quiet, mature and more dignified than any modern film this year. a true study, a film that tasks the heart and mind that is not afraid to admit	1
61839	quiet, old and more glorious than any modern film this year.	1
61839	True research, a film with a heart and mind whose questions you are not afraid to admit. Peace	1
63697	his greatest triumph	1
63697	This is the biggest victory: This	1
63697	He	1
63697	The biggest victory	1
63697	this great success: this	1
63697	the this greatest success	1
