orig_index	sentence	label
3271	that with really poor comedic writing	0
3271	that with really bad comedic writing	0
3287	paul cox needed to show it .	0
3287	Paul cox had to show it.	0
4280	the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did in't hollywood think of this sooner ?	1
4280	the paranoid claustrophobia of a submarine movie with the disturbing spookiness of the supernatural -- why didn't Hollywood think about it earlier?	1
6632	explores the awful complications of one terrifying day	1
6632	researches the terrible complications of a terrifying day	1
8887	well-intentioned , but shamelessly manipulative movie	0
8887	well meant, but shamelessly manipulative film	0
14295	it offers hope	1
17211	a level of connection and concern	1
17211	a degree of connection and concern	1
41976	a strong sense of humanism	1
44516	the blair switch formula for an hour , in which we 're told something creepy and vague is in the works	0
44516	the blair-switch formula for an hour in which we are told something scary and indeterminate is in the works	0
44742	with a smile on your face	1
44742	with a smile on the face	1
48019	the insipid script	0
48019	the inspipide script	0
48734	really solid performances	1
48734	really solid performance	1
51256	a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while bringing cliched to hardened indie-heads	0
51256	a film-making method that's only experimental enough to alienate the mainstream audience while cliched to hardened indie heads	0
54498	that stifles creativity and allows the film to drag on for nearly three hours	0
54498	that suffocates the creativity and makes the film wear for almost three hours	0
55564	unafraid to throw elbows when necessary	1
55564	Don't be afraid to throw elbows if necessary	1
57055	a fascinating case study of flower-power liberation -- and the price that was paid for it .	1
57055	a fascinating case study on the liberation of the flower force -- and the price paid for it.	1
57440	an undeniably moving film to experience ,	1
57440	to experience an undeniably moving film,	1
58885	seem heroic deserves a look	1
58885	To be heroic deserves a look	1
61139	tenderness	1
61139	Tenderness	1
61689	what the 's already done way too often	0
61689	what they have already done far too often	0
