orig_index,review,sentiment
564,"I remember watching this series avidly, every Saturday evening. It was the highlight of the week. I loved everything about it, the location, the costumes, the factors and the wonderful music by Clannad (I still have their Legend album). I loved the way they solved the problem of Michael Praed leaving by creating another Robin, this time the Earl of Huntingdon. I believe there were legends of several Robins in medieval times. Another thing I loved was the fact that it was filled with young factors, I'm sure Robin and this men would have young, after all people did't live that long in those days. Other Robins always look too old (Kevin Costner with this ridiculous accent looked like Robin's granddad). The only sad thing was the ending, it's a shame they could't at least have done a one off special to tie up all the loose ends and give it a happier ending.",positive
564,"I loved everything about it, the location, the costumes, the factors and the wonderful music by Clannad (I still have their Legend album). Another thing I loved was the fact that it was filled with young factors, I'm sure Robin and this men would have young, after all people did't live that long in those days. The only sad thing was the ending, it's a shame they could't at least have done a one off special to tie up all the loose ends and give it a happier ending. I loved the way they solved the problem of Michael Praed leaving by creating another Robin, this time the Earl of Huntingdon. I remember watching this series avidly, every Saturday evening. Other Robins always look too old (Kevin Costner with this ridiculous accent looked like Robin's granddad). I believe there were legends of several Robins in medieval times.",positive
564,the show was the highlight of the week. it was filled with young factors. it's a shame they could't at least have done a one off special to tie up all loose ends.,positive
564,"I loved everything about it, the location, the costumes, the factors and the wonderful music by Clannad . I believe there were legends of several Robins in medieval times . The only sad thing was the ending, it's a shame they could't at least have done a one off special to tie up all the loose ends .",positive
845,"It's not easy to find Judas Kiss on VHS (it's not available on DVD), but I wanted to add this rather obscure movie to my Alan Rickman movie collection. I can't understand how the talented Mr. Rickman gets into these mediocre films? Judas Kiss boasts several wonderful factors, an interesting plot and intriguing twists, but its strange visual wanderings and chopping editing ruined what might have been a great crime drama. Many scenes seem to be missing vital information to explain the character's actions: Why was your hero immediately suspicious of this bosses? Why did the mistrust the detective the replaced? There were times when I honestly could't tell if the director meant Judas Kiss to be a legitimate crime drama for a campy spoof. Why else would the toss in a topless/alien/lesbian porno scene in the first two minutes (that little surprise certainly made me scramble for the remote since my kids were playing nearby!)? Did the purposely instruct this two distinguished English factors (Alan Rickman and Emma Thompson) to use such awful New Orlean's accents? As an Alan Freak, I confess that I still thought Mr. Rickman was sexy: in a crumpled, weary, ""take-him-home-and-tuck-him-in"" sort of way. Judas Kiss in't a great movie, but it does have some intriguing moments, but I don't recommend it unless you're trying to immerse yourself in Alan Rickman.",negative
845,"""judas kiss"" in't a great movie, but it does have some intriguing moments. it's not a great movie unless you're trying to immerse yourself in Alan Rickman. it's a great movie, but it does have some intriguing moments.",negative
845,"Judas Kiss boasts several wonderful factors, an interesting plot and intriguing twists, but its strange visual wanderings and chopping editing ruined what might have been a great crime drama. As an Alan Freak, I confess that I still thought Mr. Rickman was sexy: in a crumpled, weary, ""take-him-home-and-tuck-him-in"" sort of way. It's not easy to find Judas Kiss on VHS (it's not available on DVD), but I wanted to add this rather obscure movie to my Alan Rickman movie collection. Judas Kiss in't a great movie, but it does have some intriguing moments, but I don't recommend it unless you're trying to immerse yourself in Alan Rickman. Why else would the toss in a topless/alien/lesbian porno scene in the first two minutes (that little surprise certainly made me scramble for the remote since my kids were playing nearby!)? Did the purposely instruct this two distinguished English factors (Alan Rickman and Emma Thompson) to use such awful New Orlean's accents? Many scenes seem to be missing vital information to explain the character's actions: Why was your hero immediately suspicious of this bosses?",negative
845,"Judas Kiss boasts several wonderful factors, an interesting plot and intriguing twists, but its strange visual wanderings and chopping editing ruined what might have been a great crime drama . Many scenes seem to be missing vital information to explain the character's actions .",negative
1249,"Saw this a couple times on the Sundance Channel several years ago and received a nice cinematic jolt to the system. A semi-surreal yet hard edged take on modern media culture (or the black of it), focusing on some seriously tracked, way-beyond-the-Hollywood-fringe dwellers. It had an amusing early performance from Mark Ruffalo, and some memorable cinematography from the DP who did the Polish Brothers movies. There was a savage uncompromising humour and a weirdly original feel to it that definitely set it apart. This film had cult classic written all over it, and I'm surprised it's not yet out on DVD. Hopefully soon.",positive
1249,"A semi-surreal yet hard edged take on modern media culture (or the black of it) The film had an amusing early performance from Mark Ruffalo, and some memorable cinematography from the DP who did the Polish Brothers movies .",positive
1249,the film is a semi-surreal yet hard edged take on modern media culture. there was a savage uncompromising humour and a weirdly original feel to it. it's not yet out on DVD.,positive
1249,"A semi-surreal yet hard edged take on modern media culture (or the black of it), focusing on some seriously tracked, way-beyond-the-Hollywood-fringe dwellers. This film had cult classic written all over it, and I'm surprised it's not yet out on DVD. Saw this a couple times on the Sundance Channel several years ago and received a nice cinematic jolt to the system. It had an amusing early performance from Mark Ruffalo, and some memorable cinematography from the DP who did the Polish Brothers movies. There was a savage uncompromising humour and a weirdly original feel to it that definitely set it apart. Hopefully soon.",positive
