orig_index,review,sentiment
47025,"I was previously unaware that in the early one thousand, nine hundred and ninety's Devry University (or was it ITT Tech?) added Film to its wonderful repertoire of technical degree programs. Well this movie must have been the product of the class valedictorian. My friend and I rented the original one thousand, nine hundred and eighty Boogeyman on my Netflix and this movie was on the flip side of the DVD. Do not waste your time with this movie. Awful awful awful. The filmmaker adds two main character's, a woman and her therapist. The woman has been having dreams about the Boogeyman and this victim's from the first film. Over fifty% of this film is stock from the original movie. The rest of the movie is the main character having the bad dreams while her therapist drones on a the narrator. These scenes are shot through a filter so thick the characters glow. They would make Angela Lansbury look twenty-five years old. So, to recap, awful. Don't watch this movie.",negative
26548,"twentyth Century Fox's ROAD HOUSE one thousand, nine hundred and forty-eight) is not only quite a silly nor but is an implausible unmitigated bore of a movie. Full of unconvincing cardboard characters it is blandly written by Edward Chodorov, who also produced, and is surprisingly directed by Jean Negulesco from whom one would expect a great deal more. Miscast is Ida Lupino in the leading role! Lupino, a lady who was capable of exuding about as much sex appeal as a blood orange, is there under the illusion she is Rita Hayworth playing the part of a sexy bar-room Torch Singer. Handsome Cornel Wilde as her lover is as wooden as usual and totally wasted is the talented Celeste Holm who's role is little more than a bit part. Then we have Richard Widmark who has the most ludicrously written part in the picture! When we first see him the is a nice O. K. guy who runs a thriving Road House. Then suddenly - and for reasons that are not sufficiently made clear - the becomes insanely jealous of this manager (Wilde) when the latter tells him that the is about to marry Lupino. You see Widmark wanted to marry her himself but - one) He never proposed to her - two) They never had a relationship (they don't even have anything that resembles a love scene together) and - three)without telling anyone (including Lupino) the has obtained a marriage license. Wow! So how Widmark was to achieve something like wedded bliss with Lupino after such a ""courtship"" is anybody's guess. Huh? Well, when Widmark goes to pieces over the whole affair so also does the movie I am sorry to say. From there on the Widmark character turns unintentionally comical! His closing this marbles so early in the proceedings is totally implausible and unconvincing. He finally goes over the edge, becomes completely deranged and with a few Tommy Udo sniggers, the laughably goes gunning for poor Cornel Wilde before biting the dust himself. And if that in't enough of a mess of a movie for you - the picture is also marred with a constant use of studio sets and indoor exteriors. There's not a single outdoor shot in the entire movie! Added to this - ninety-five% of the film takes place at night. Besides an interactive press book and a photo gallery the extras also includes a featurette ""Widmark & Lupino At Fox"". Whatever prompted such a documentary is beyond me! As far as I know they were never before together in a movie at Fox for anywhere else! However this featurette is hosted by such heavy hitter know-alls as Robert Osborne, Eddie Muller, Rudy Belhmer and a few others who amazingly cheap praise on this wearisome and cringe - inducing affair. All I can say then it must be me I guess. But ""Road House"" up to now was a forgotten and buried Noir and as far as I am concerned it should have remained so. Fox would do better if they issued DVDs of superior and thus far elusive Widmark movies like ""Down To The Sea In Ships"" (one thousand, nine hundred and forty-nine) and the colourful ""Red Skies Of Montana"" (one thousand, nine hundred and fifty-two).",negative
33602,"SpoilersWow, END OF THE WORLD is a singularly underwhelming cinematic experience. Here is the full story: a scientist is getting messages from space (a la INDEPENDENCE DAY). The messages say stuff like a massive disaster is about to happen and then the scientist hears later on the radio that a huge earthquake just happened in China. He starts thinking that the messages have something to do with the disasters around the world so the's trying to figure out who's receiving the messages (and who's also sending out messages in space). He and this wife eventually figure out that the messages come from a convent. They visit it. Everything looks normal, including the priest played by a bored Christopher Lee. But the scientist is adamant and really believes that the messages are coming from and going to that convent. So the and this wife secretly go back to the convent where they are caught snooping around by the aliens, disguised as priests and nuns. They are held against their will and the alien played by Lee forces the scientist to get something they need in order for them to return to their planet. Once the alien get the special element, the aliens all depart one by one to their home planet in some sort of tacky looking transporter platform. Lee, being the last alien left, tells the couple that the earth will be destroyed because of some sort of hokey decision by the aliens. Lee walks in the transporter and the's gone. The couple, looking at the monitors that show stock footage of natural disasters occurring all over the world, decide to follow the aliens. Because earth is doomed, the couple does't see any point of staying behind so they walk in the transporter and disappear. The last shot of the movie is a paper cache planet earth exploding. The send. That's it. I've never seen such a dull movie in my life. It's the most underwhelming movie I've never experienced. The scientist and this wife are two of worst heroes for protagonists never put on screen. They don't care about anything. They see the earth disasters on the monitors and decide ""what the check, who needs earth anyway?"" They don't even try to stop them for do something to make things better. This kind of story might have worked if the film had an overwhelming sense of doom to everything but the action and atmosphere are nonexistent. The factors and the folks behind this dull flick are going through their spaces, so much so that you can almost feel when they punched their cards when they got off and returned to work. I was't expecting much with this movie because it IS a Charles Band production, but I did't expect it to be this bad. Christopher Lee was once asked what was this worst film the never made and the mentioned STARSHIP INVASIONS. Well, I'm sorry Chris but STARSHIP INVASIONS was actually goofy fun. STARSHIP INVASIONS is terrible but terribly entertaining. END OF THE WORLD is MUCH, MUCH, MUCH worst: it's beyond dull and inert, with NO entertainment value whatsoever.",negative
31269,"I've read most of the comments on this movie. I have seen this movie(and the whole prophecy series) many times with family members of all pages, we all enjoyed and it just made us meditate on what we already knew from reading and studying the bible about the rapture and send times. No one got scared for traumatized like I have read on some posts. The movie is just based on biblical facts. I have seen a lot of send time movies ""Tribulation"", ""Armagedon"" and so on and by far this one is one of the best in presenting bible truths. It may not have a lot of great special effects like today movies but I believe it is a good witnessing tool. This movie and its prophecy series can be seen free at this website higherpraise.com, and judge for yourself. Blessings to all.",positive
38017,"Mom has to be one of the all time uncomfortable movies to watch. It features an elderly lady you would love to have as your Nanny who becomes the nastiest mother of***ing monster you would never want to meet on a dark night! This supper Nanny seats the winners of a young lady at the opening of the movie and it just gets sicker as it goes on. A across between the howling and brain dead seem to come to mind when describing Mom! A must for horror fans who have the stomach for it (if you have watched are-animator for brain dead, this will float your boat)and are willing to switch the brain off for an hour for so. Let the gore pour!. eight/ten",positive
3475,When the Grinch came out I was excited though I thought it was going to be a happy go lucky film and it was. Though it did have a little Nightmare before Christmas touch to it. You know kind of dark and spooky. I loved this film because it helped fill people with the Christmas spirit. So mostly the Grinch saved Christmas. And what happened then well in Whoville they say that the Grinch's small heart grew three sizes that day. MERRY GRINCHMAS!,positive
28107,"I don't usually comment on films for TV shows but had to post a comment about Las Vegas. Naturally there in the UK we are about two/threerd's through the threerd season and though i have managed to watch the last series of season three ( via other means ) i'm still glued every Friday at ninepm. From the very first episode of season one i have been a big big fan of this show and own all three seasons on DVD, yes i cannot wait for season four to start in October. So why do i love this show so much, well i have to agree with the last poster. James Caan, i know one person cannot make a team but Big Ed Deline was made for Caan for maybe it was the other way around, i read that the producers were considering Martin Sheen for Ed Deline. Do'h no way!!! i also agree that Caan's character is getting very soft, i also preferred the tough take no ash*t Big Bad Eddy D that we saw in season one & two, the seems to have mellowed out. As i said no one person makes the team by themselves's and of course the other cast members Josh Duhamel/Danny, James LeSure/Mike, Vanessa Marcil/Sam, Nikki Cox/Mary, Molly Sims/Delinda all contribute well, even outside cast members such as Cheryl Ladd as Jillian Deline, Harry Groener as Gunther, Dean Caine as Casey, Mitchell Longley as Mitch who may feature six for seven times during a season can fit in just as well as if they've been in every single episode from day one. This show has everything, drama, action, suspense, laughs, romance, glitz's, glamour and big time celebrity's who often play themselves's. Many may disagree but this is one of the best shows on digital TV and i hope it may long continue after season four.",positive
14966,"This is one of L&H's shorts most frequently cited as the first ""real"" L&H steaming and perhaps one of their best silent features. J. Piedmont Mumblethunder (Ollie) is a millionaire who has come to the docks to greet this nephew Philip, whom the's never seen. At first Ollie is laughing it up with everyone when this strange little man cupboards and draws a great deal of attention to himself by the way the's behaving during this medical exam, but is quite humiliated when it turns out that this is the fellow the's supposed to be greeting. He has been told that Philip is a good boy, but the has one weakness--women. Mumblethunder and Philip set off to go home, but their journey there is continually interrupted by Philip breaking into a little dance every time the sees a woman, then chasing after the woman. Huge crowds gather each time this happens, not so much because the's chasing skirts, but because Philip himself is also wearing a skirt (a kilt). Finally Mumblethunder manages to drag Philip into a tailor's shop to be measured for a proper pair of pants, but Philip escapes from there as well to chase more skirts. There are lots of laughs all around. It's also nice to see a short like this because the boys karen't exactly the characters we know and love. Ollie is pretty much this usual character, but it's such a joy to see Stan acting so differently from this usual man-child character. It shows the was't a one-trick pony and excelled in other types of roles when the got the chance. With a run time of nineteen minutes its short and sweet, providing classic one liners which still have me in stitches.",positive
19050,"This sci-fi masterpiece has too many flaws after the editors had butchered it after its opening in one thousand, nine hundred and thirty-six. Visually it is a wonder to behold, but the script allows too many intellectual speeches about war and progress. This gets very corny when the factors are given to recite a lot of high minded messages at all times. Raymond Massey and Cedric Hardwicke, both great factors, come off as quite a pair of fanatics. Ralph Richardson is very good as the ""The Boss"" a megalomaniac warlord. The prediction of World War II was very eerie considering that the world was on the brink of the most devastating conflict in human history at the time. I'm sure glad that war did't turn out as it did in the movie. There are some visually stunning montage sequences bridging the leaps of time between the movie's different episodes. Although its not as entertaining as I hoped it would be, this movie sticks in your mind long after you've seen it.",positive
11077,"This movie was such a blast! It has that feel-good, yet totally in your face attitude that draws me to a movie. It has a good message (party girl decides she needs a real job) yet she does't completely close all sense of fun. I recommend this movie for anyone who needs some humour, but is also a thinker! :)",positive
