orig_index,review,sentiment
23,"First of all, let's get a few things straight there: a) I AM an anime fan- always has been as a matter of fact (I used to watch Speed Racer all the time in Preschool). of) I DO like several B-Movies because they're hilarious. pc) I like the Godzilla movies- a lot. Moving on, when the movie first comes on, it seems like it's going to be your usual B-movie, down to the crappy FX, but all a sudden- BOOM! the anime comes on! This is when the movie goes WWWAAAAAYYYYY downhill. The animation is VERY bad & cheap, even worse than what I remember from SPEED RACER, for crissakes! In fact, it's so cheap, one of the few scenes from the movie I ""vividly"" remember is when a bunch of kids run out of a school. & it's the same kids over & over again! The FX are terrible, too; the dinosaurs look worse than Godzilla. In addition, the transition to live action to animation is unorganized, the dialogue & voices(especially the English dub that I viewed) was horrid & I was begging my dad to take the tape out of the DVD/ VHS player; The only thing that kept me surviving was cracking out jokes & comments like the robots & Joel/Mike on MSTthreeK (you pick the season). Honestly, this is the only way to barely enjoy this movie & survive it at the same time. Heck, I'm planning to show this to another fellow otaku pal of mine on Halloween for a B-Movie night. Because it's stupid, pretty painful to watch & unintentionally hilarious at the same time, I'm giving this movie a three/ten, an improvement from the zero.five/ten I was originally going to give it.(According to my grading scale: three/ten means Pretty much both boring & bad. As fun as counting to three unless you find a way to make fun of it, then it will become as fun as counting to fifteen.)",negative
23,"Cartoons are awesome and cheap, even worse than the SPEED RACER I remember, for criissakes! Foreign exchange is terrible; Dinosaurs look worse than Godzilla. The transition from real people to cartoons is unplanned, and the dialogue and sound (especially the English view I have seen) is shocking. The only thing that survived for me was telling jokes like robots and Joel / Mike on MSTK.",negative
23,"In addition, the transition from real people to animation is unbalanced, and the conversation and sound (especially the English interaction I've seen) is shocking, I ask my dad to remove the tape from DVD / VHS Player; The only thing that survived me was jokes and ideas like robots and Joel / Mike on MSTthreeK (you choose the season). Because it’s stupid, painful to watch at the same time and unplanned fun, I’ve given this movie three / ten points, which is more than the zero / ten improvements I was determined to give it. Go ahead, when the movie is released for the first time, it looks like your normal B movie, even if FX is bad, but all of a sudden — boom! After all, it’s cheap, and one of the few events in the movie that I remember “clearly” was when a group of kids came out of school. First, let's say a few things directly: a) I'm an anime fan — in fact, I used to (I used to watch Speed ​​Racer in kindergarten). Cartoons are very bad and cheap, and even worse than SPEED RACER in my memory, thanks to crisaci! It's as funny as counting to three, unless you find a way to make it funny, it will be as funny as counting to fifteen. )",negative
23,"First, let’s correct a few things: a) I AM AN ARTIST- it’s always a real thing (I always watch it) running in Preschool). of) I like some B-Movies because it's funny. pc) I love Godzilla movies- a lot. Continuing, when the movie comes out for the first time, it looks like it will be the regular B-movie, which goes down to FX, but suddenly- BOOM! the anime is coming! This is when WWWAAAAYAYYYY down the movie. The movement was horrible and cheap, worse than I remember from SPEED RACER, for the excitement! In fact, very cheaply, one of the few scenes in the film that I “clearly” remember is when a group of kids finished school. & are the same kids again & again! FX is horrible too; Dinosaurs are worse than Godzilla. In addition, the transition to live action animation was not organized, the conversations and voice (especially the English version I saw) were horrible and I begged my father to remove the tape from the DVD / VHS; The only survivors of me were jokes and comments like robots and Joel / Mike on MSTthreeK (you pick the season). Honestly, this is the only way to easily enjoy this movie and save it. Heck, I plan to show it to another of my otaku friends who are my friends Halloween night at B-Movie. Because it is stupid, very painful to watch & deliberate and funny at the same time, I give this movie thirteen, a development from zero.five / ten I would originally pay. : thirteen means beautiful both boring and ugly both in speed ”is one of my favourite otaku movies. The animation is very bad and cheap, worse than I remember from SPEED RACER. the only survivors of me were jokes and comments.",negative
8686,"Madison is not too bad-if you like simplistic, non-offensive, ""family-friendly"" fare and, more importantly, if you know absolutely nothing about unlimited hydroplane racing. If, like me, you grew up with the sport and your heroes had names like Musson, Muncey, Cantrell, Slovak, etc., prepare to be disappointed. Professional film critics have commented at length on the formulaic nature of the film and its penchant for utilizing every hackneyed sports clické in the book. I need't repeat what they've said. What I felt was sadly missing was any sense of the real excitement of unlimited hydro racing in the ""glory years"" (which many would argue were already past in one thousand, nine hundred and seventy-one). Yes, it was wonderful to see the old classic boats roaring down the course six abreast, though it was clear that the restored versions (hats off to the volunteers at the Hydroplane and Race Boat Museum) were being nursed through the scenes at reduced speed. But where was the sound? Much of the thrill of the old hydro was the mind-numbing roar of six Allison for Rolls-Merlin aircraft engines, wound up to RPM's never imagined by their designers, hitting the starting line right in front of you. You did't hear it, you FELT it. Real hydro buffs know exactly what I'm talking about. There's none of that in Madison. Instead, every racing scene is buried under what is supposed to be a ""heroic"" musical score. And then there are the close-up shots of the drivers, riding smoothly and comfortably in the cockpits as if they were relaxing in the latest luxury limousines, in some cases taking time to smile evilly as they contemplate how best to thwart the poor home-town hero. Or, in one particularly ridiculous shot, taking time to spot Jake Lloyd giving a ""Rocky"" salute from a bridge pier. In reality, some unlimited drivers wore flak vests to minimize the beating they took as the boats slammed across the rock-hard water at speeds above one hundred and fifty mph. As one reviewer so aptly put it, ""The sport deserves better than this.""Finally, since another user brought up anachronisms, I'll add one: the establishing shot of Seattle shows the Kingdome and Safeco Field. Neither existed in one thousand, nine hundred and seventy-one",negative
8686,"Madison is wrong - if you like light, non-violent food, ""family friendly"" food, and most importantly, if you run away from the sea. If, like me, you grew up in this game and your heroes are called Musson, Muncey, Cantrell, Slovak, etc. Professional film critics have commented extensively on the film's formula and its choice to use all the old drama programs in the book. I don't have to repeat what they said. I regret that in the ""glorious years"" (many would argue that it is already the year one thousand, nine hundred and seventy-one) the true sense of urgency has disappeared. Of course it is nice to see old boats roaring along the trail, although it is clear that the restored report (tax on Seaplane volunteers and the Row Museum) is caring for the situation at a reduced space. But where is the sound? Much of the excitement of the old Hydro is the confusing roar of Roll-Merlin aircraft from the six Allisons, which reach an unexpected RPM by its designers, hitting the first line in front of you. You never heard it, you heard it. True hydro lovers know exactly what I'm talking about. Madison does not have these. Instead, the rest of the race is buried under the music that should be “hero”. Then there is the driver's shuttle, a nice and comfortable ride in the cockpit, as if they are relaxing in a modern car, in some cases, taking a moment to smile and thinking of a better way to avoid the homes of the poor — —the city hero. Or, with a funny shot, take the time to see Jack Lloyd pay homage to ""Rocky"" at the pier. In addition, some unrestricted pilots wore bulletproof vests to reduce the impact when the ship flew over the green water at a speed of more than one hundred and fifty mph. As one commentator aptly put it, ""This game deserves better than this."" Finally, since one user is asking an unexpected question, I will add another: Seattle's setup shot featuring Kingdome and Safeco Field. It did not exist in one thousand, nine hundred and seventy-one. It is said that all races are buried under the music of the paper which must be ""brave"". Green: Some drivers wear bulletproof vests to reduce the number of strokes they receive. greene: If you are a fan of hydraulic racing unlimited, you will be disappointed.",negative
8686,"If you, like me, have grown up with this game, and your heroes have names like Musson, Muncey, Cantrell, Slovak, etc., be prepared to be disappointed. Madison is wrong — if you like simple, non-violent, “family-good” prices, and most importantly, if you don’t know anything about unlimited sea races. Or, in a mysterious blow, take the time to see Jack Lloyd pay homage to ""Rocky"" at the peer. Of course it is nice to see old boats roaring along the trail, although it is clear that the restored report (tax on Seaplane volunteers and the Row Museum) is caring for the situation at a reduced space. Then there is the driver's shuttle, a nice and comfortable ride in the cockpit, as if they are relaxing in a modern car, in some cases, taking the time to smile and think of the best way to prevent poor homes — the city's hero. ""Finally, because one user raised an inappropriate question, I'll add another one: Seattle setup shot shows Kingdome and Safeco Field. saying it was one thousand, nine hundred and seventy-one).",negative
8686,"Madison in't too bad —— if you want simplicity, non -aggression, ""family"" values ​​and, more importantly, if you know nothing about unlimited hydroplane racing. If, like me, you grew up in a sport where your heroes had names like Musson, Muncey, Cantrell, Slovak, etc., be prepared to fail. Critics of professional films have widely commented on the nature of the film’s formula and how appropriate it is to use each sport in the book. I don’t have to repeat what they said. What I sadly lost was any sense of genuine interest in the unlimited water race of the “glorious years” (which many would argue is over a thousand, nine hundred and seventy -one). Yes, it’s amazing to see old boats circling the course of six of them, though it’s clear that the recovered species (volunteer helmets at the Hydroplane Museum and Race Boat) are eating up the slow images. Ah. But where is the sound? Much of the excitement of the old aqueduct was the roar of six Allison’s for the Rolls-Merlin aircraft engine, breaking RPM and never mind their designers, who hit the start line in front of you. You did’t hear it, you felt it. Real water buffs know what I’m saying. No Madison. Instead, each competition avenue is buried in supposed “musical” musical scores. Then there are shots near the drivers, who quietly and comfortably climb into the room as if they were resting in the latest luxury limousines, sometimes taking to smile wickedly while considering how best to avoid them. . Avoid the poor house- the hero of the city. Or, one of those funny, time -honored shots to see Jake Lloyd greeting “Rocky” from the bridge. In fact, some unrestricted drivers wear soft jackets to reduce the beating they carry when their boats hit hard rock water with speeds of more than one hundred and fifty mph. As one reviewer rightly said, ""Sport deserves more than this."" None of the one thousand, nine hundred and seventy -one",negative
10060,"Why it's none other than Ator played hilariously bad by Miles O'Keefe. Surprisingly I had the misfortune of sitting through this turkey before Mystery Science Theater three thousand store it to pieces. I highly recommend checking out the MSTthreeK version since it's hilarious and one of their best episodes never. The movie on it's own is basically the kind of typical B-movie crud that Italian film-makers were churning out in the early to mid eighty's. This film was apparently made to cash in on the Conan craze, but it fails miserably on all counts. Keep an eye out for the scenes where Ator fights a giant rubber snake and also manages to make a complete hang-glider during a cutaway.""Thong, fish is ready!""rating: the movie itself-one The MSTthreeK version: ten",negative
10060,"Why not someone else, it was Miles O'Keefe who played Ator so badly. Surprisingly, unfortunately I stayed in this turkey before I kept it in pieces at the Mystery Science Theater Thousands. I suggest you check out the MSTthreeK version because it is fun and one of their best episodes. The film itself is basically a B-rated film produced by Italian filmmakers in the early to the one thousand, nine hundred and eighty's. The film was clearly designed to benefit from the Conan craze, but it failed miserably in every way. Pay attention to Ator's position on fighting the big rubber snake, and successfully hang the perfect hang glider on the profile. ""Bells, the fish is ready!"" Comparison: movie itself - MSTthreeK version: ten B-rated movie. I suggest you check out the MSTthreeK version because it is fun and one of their best episodes. Please note the situation of Ator fighting the big rubber snake, and it managed to make a complete twist to the profile. The film was clearly designed to benefit the Conan craze, but it failed miserably in every respect. Why not someone else, it was Miles O'Keefe (Miles O'Keefe) who played Atto so badly. Surprisingly, unfortunately I stayed in this turkey before I kept it in pieces at the Mystery Science Theater for three thousand. Comparison: The film itself - a MSTthreeK genre: Ten The film itself is basically the remnants of a B-type film produced by Italian filmmakers in the early one thousand, nine hundred and eightys.",negative
