orig_index	sentence	label
41046	feels like a cold old man going through the emotions .	0
41046	it's like a cold old man going through emotions	0
41046	it feels like a cold old man going through emotions	0
41046	""" feels like a cold old man going through the emotions . feels"	0
59340	making dog day afternoon with a cause	1
59340	making dog day afternoon with a cause with	1
52820	created a substantive movie out	1
52820	he made a good movie	1
52820	CNN.com created a substantive	1
52820	i created a good movie out of it	1
5723	true to this principles	1
5723	"""True to"	1
47520	compared to the usual , more bomber festival entries , davis ' highly personal brand of romantic comedy is a start , smart breath of fresh air	1
47520	davis's highly personal brand of romantic comedy is a start. smart breath of fresh air.	1
47520	Davis ' highly personal brand of romantic comedy is a start , smart breath of fresh air . compared to the usual , more bomber festival entries .	1
55240	the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffith .	1
55240	the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance.	1
3693	fussing over too weak a recipe	0
3693	Frustration over too weak a	0
3693	CNN.com will feature a	0
55552	into a strangely tempting bouquet of a movie	1
55552	A strangely tempting bouquet of a movie is a	1
55552	it turns into a strangely tempting movie bouquet	1
55552	in a strangely tempting bouquet of movies	1
22898	, you 're a jet all the way	1
22898	you're a	1
22898	You 're a jet	1
46577	, political intrigue , partisans and sabotage	1
46577	, political intrigue , partisans and sabotage . Political intrigue	1
46577	political intrigue, partisans and saba	1
50220	the most oddly honest hollywood document	1
50220	the most oddly honest hollywood document . the	1
50220	the most oddly honest hollywood documentaries are	1
26971	to see where one 's imagination will lead when given the opportunity	1
26971	opportunity to see where one's imagination will lead when given the opportunity.	1
26971	to see where one's imagination leads when given the chance	1
26971	to see where one 's imagination will lead when given the opportunity to imagine . to	1
26971	the chance to see where one's imagination leads	1
64848	adaptation is intricately constructed and in a strange way nails all of orleans 's themes without being a true adaptation of her book .	1
64848	adaptation nails all of orleans 's themes without being a true adaptation of her book . adaptation is intricately constructed and in a strange way nails all the orleans . themes . adaptation	1
64848	adaptation nails all of orleans's themes without being a true adaptation of her book.	1
53818	could be a movie that ends up slapping its target audience in the face by shooting itself in the foot	0
53818	a movie that ends up punching its target audience in the face by shooting itself in the foot could be a movie	0
53818	a movie that ends up hitting its target audience in the face with a shot in the foot could be a movie	0
53818	The film is a movie that ends up slapping its target audience in the face by shooting itself in the foot .	0
4976	's just hard to believe that a life like this can sound so dull	0
4976	it's hard to believe a life like this can sound so dull	0
4976	just hard to believe that life like this can sound so boring	0
24919	, in an irresistible junior-high way ,	1
24919	in an irresistible junior-high way	1
30370	there 's a scientific law to be discerned there that producers would be well to heed	0
30370	producers would be well to heed a scientific law to be discerned there.	0
4921	stellar	1
29977	a much funnier film	1
29977	a much fun	1
29977	a much	1
38748	unrealistic	0
38748	it's unrealistic	0
38748	unrealistically	0
13744	the film 's needlessly opaque intro takes its doe-eyed crudup out of are-nine / eleven new york and onto a across-country road trip of the homeric kind .	0
52024	this cinema verite speculation on the assassination of john of. kennedy may have been inspired by blair switch , but it takes its techniques into such fresh territory that the film never feels derivative .	1
52024	this film takes its techniques into such fresh territory that it never feels derivative. kennedy may have been inspired by blair switch.	1
52024	kennedy may have been inspired by blair switch , but it takes its techniques into such fresh territory that the film never feels derivative . this cinema verite speculation on the assassination of john of.	1
18902	( washington 's ) strong hand , keen eye , sweet spirit and good taste	1
18902	strong hand, keen eye, sweet spirit and good taste. strong hand, keen	1
56730	superb	1
65418	tartakovsky 's team has some freakish powers of visual charm , but	1
65418	tartakovsky 's team' has some freakish powers of visual charm .	1
65418	tartakovsky's team has some freakish powers of visual charm.	1
29100	an unorthodox little film nor organized crime story that includes one of the strangest love stories you will never see .	1
29100	one of the strangest love stories you'll never see in a film for an organized crime story	1
29100	one of the strangest love stories you'll never see in a film for in an organized crime story	1
29430	strong erotic	1
29430	strong	1
