orig_index	sentence	label
907	the movie is powerful and provocative .	1
907	Movies are powerful	1
907	This movie is powerful and inspiring.	1
1790	a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse	0
1790	Spanish social workers and the legal system do not care about child abuse. Persecution of parental apathy and indifference of Spanish social workers.	0
1790	Serious complaints of parental negligence and	0
1790	Spanish social workers and the legal system have no interest in child abuse. suing for parental failure and neglect by Spanish social workers.	0
2562	can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are in't part of its supposed target audience .	1
2562	can be classified as fairly with the best film in its ability to its theme will be interesting to those who are not part of the target audience. A good film can be distinguished from the medium of one's power has the potential to be of interest to those who	1
2562	The difference is that better movies can make their content more interesting to those who are not in the target audience. the fact that it can make those	1
2562	more interested in its content, and better movies can make the content more interesting to non-audiences who are supposed to target	1
3337	lifelong concern	1
3337	a lifelong interest	1
3337	Lifelong Care	1
3337	Lifelong Interest	1
3534	is infectious	1
3534	is a contagious disease	1
3534	contagious	1
4812	appealing about the characters	1
4812	Attraction to characters	1
4812	Attractive about the characters	1
6372	for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
6372	In the story set at sea, the ghost ship is on the ground, and the main character Positive issues in cement The formula remains in the formula-	0
6372	"In the story set at sea, the ghost ship is very much on the ground, with its vague games, vague descriptions and the ""miracle"" telegraph. '"	0
6372	"a story set at sea, the ghost ship is limitless, with dramatic acting, lazy expressions and telegraphed ""wonders . '"	0
6761	of a self-reflexive , philosophical nature	1
6761	of a self	1
6761	self-reflexive, philosophical nature.	1
7525	goodwill	1
7525	Kindness	1
7525	optimism	1
7525	Good	1
7800	'd have a ninety-minute , four-star movie	1
7800	i will have	1
7800	a four minute four minute movie	1
7800	'da ninety minutes, four stars movie	1
9689	sharp comedy	1
9689	Funny	1
9689	Strict comedy	1
9797	of direct-to-video nash	0
9797	of	0
9797	direct-video	0
9797	in live-video nash	0
11013	is the gabbiest giant-screen movie never ,	0
11013	by abb	0
11013	The most beautiful movie on this Giant screen,	0
12120	this utterly ridiculous shaggy dog story as one	0
12120	It's a story with complete humour	0
12120	Being a totally naughty dog ​​hair Story	0
12120	This totally funny old man	0
12471	comedian runs out of steam after a half hour .	0
12471	Joke tired	0
12471	A funny person closes motivation after half an hour.	0
12471	Comedian tired for half an hour	0
16010	all the stomach-turning violence , colourful new york gang lore and other hallmarks of this personal cinema painted on their largest-ever historical canvas	1
16010	The largest New York sail engraved on their greatest sail never.	1
16010	Violence-changing, colourful New York City and other iconic films of the movie, painted in its largest historical discovery	1
16010	All the chaos, colourful gang stories and other characters of this personal cinema are depicted on their biggest voyage.	1
18233	lopez romantic comedy	1
18233	comedy of lopez love The new movie nair is happy the viewers find it> His solid account of	1
18361	floundering way	0
18361	How to struggle	0
18361	path flow	0
18361	Struggle	0
19076	, it 's really unclear why this project was undertaken	0
19076	I don't really know why this project is going on. I don't really know why this project was completed	0
19083	is validated by the changing composition of the nation	1
19083	is confirmed by a change in national structure. Verified	1
19083	is approved by change of country. Approved	1
19083	is approved by change of composition of the country	1
19101	a remarkably cohesive whole ,	1
19101	Complete integration	1
19101	very compact	1
19101	all connected,	1
20353	modus	1
20353	Style	1
20353	How	1
20426	a superior crime movie	1
20426	a	1
20426	the best crime movie	1
20426	high crime movie	1
22299	solid , kinetically-charged spy flick worthy	1
22299	flexible	1
22299	strong, flexible spy movie	1
22299	strong, firm skin	1
22398	sensual and funny	1
22398	Emotions and humour: twenty-two thousand, three hundred and ninety-nine> Written,	1
22627	a halfway intriguing plot	1
22627	Funny episode	1
22627	half-half-hearted	1
22627	half-interesting scene	1
22919	too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work .	0
22919	You are too cruel to act as a direct, very violent and dirty drama if	0
22919	too much camping to do in a straightforward drama that is very violent and very crude and works for comedians, ugliness is, really and thankfully, a one-of-a-kind job.	0
22919	It is too vulgar to be used as a direct drama, it is too violent and dirty to be used as a joke. A different job.	0
22987	is lost , leaving the character of critical jim two-dimensional and pointless	0
22987	Key Jim twofold and meaning. The key character jim two-	0
22987	Lost, leaving a double-sided Jim key with no meaning	0
22987	The key character of the jim is	0
23249	shamelessly enjoyed it	1
23249	I love it without embarrassment> Shamelessness> Talking nonsense in the belt - it's too polite to ride crazy	1
23314	a movie that understands characters must come first	1
23314	Smart movies	1
23314	a movie that understands	1
23314	movie that understands the characters must first	1
23798	a journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .	1
23798	A difficult journey for the audience as a protagonist - but it's worth it.	1
23798	This journey is as difficult for the audience as the protagonist. But it can be equally helpful.	1
24703	great films	1
24703	Fun movie	1
24703	good movies	1
25093	a grittily beautiful film that looks ,	1
25093	Awesome movie,	1
25093	A very good movie, it looks good	1
25582	is somewhat entertaining	1
25582	A little fun, a little fun	1
25582	Kindly interesting	1
25582	It's a little fun	1
25829	an intriguing look at the french film industry during the german occupation	1
25829	Fascinating views of the French film industry during the German occupation twenty-five thousand, eight hundred and twenty-nine> Fine view of the French film industry during the German occupation. save the French film industry during the German occupation	1
26307	of creative belly laughs	1
26307	in the belly of creative laughter	1
26307	Old laughter.	1
26307	Creating a laughing stock	1
26513	vividly back	1
26513	I clearly remember	1
26513	Clearly	1
26513	Give it back	1
27676	greenlight	1
27698	is how well it holds up in an era in which computer-generated images are the norm	1
27698	How do they behave at a time when computer-generated images have become commonplace where computer-generated images have become commonplace.	1
27698	How good is	1
27698	At a time when computer-generated images became commonplace	1
27708	a delightful clark	1
27708	Clark by	1
27708	happy red	1
27708	Fun Clark	1
28607	plays like one of those conversations that comic book guy on `` the simpsons '' has .	0
28607	, just as one of the comic book comics man series on Simpsons.	0
