orig_index,review,sentiment
867,"This film is where the Batman franchise bought to have stopped. Though I will concede that the ideas behind ""Batman Forever"" were excellent and could have been easily realised by a competent director, as it turned out this was not to be the case. Apparently Warner Brothers executives were disappointed with how dark this second Batman film from Tim Burton turned out. Apart from the idiocy of expecting anything else from Burton, and the conservative cowardice of their subsequent decision to turn the franchise into an homage to the Sixties TV series, I fail to understand how ""Batman Returns"" can be considered at all disappointing. True, it is not quite the equal of the first film - though it repairs all the minor deficiencies of style found in ""Batman,"" a weaker script that splits the antagonism between not just two but three characters invites unflattering comparisons to the masterful pairing of Keaton and Jack Nicholson as the Joker in the first film. Yet for all this it remains a gorgeously dark film, true to the way the Batman was always meant to be, and highly satisfying. Michael Keaton returns as the Batman and this walter lego Bruce Wayne, tangling with nouveau price tycoon Max Schreck (Christopher Walken, named in honour of the one thousand, nine hundred and twenty German silent factor), this partner-in-crime Oswald Cobblepot, the Penguin (Danny DeVito in brilliant makeup reminiscent of Laurence Olivier's ""Richard III""), and Selina Kyle, the Catwoman (Michelle Pfeiffer), whom Wayne romances both as himself and as the Batman. The four principals turn in excellent performances, especially Walken and DeVito, while together Keaton and Pfeiffer explore the darker side of double identities. There are some intriguing concepts in this film. About the only weakness I can really point out is a certain plumpness to the script in some places, which I think is due mostly to the way this film is a four-cornered fight. There simply in't enough time to properly explore what's going on. Nevertheless, this is a damn good film. I highly recommend watching this in conjunction with the first, and then sweeping for how good the series could have been had it continued under Burton and Keaton.",positive
867,"""Batman Returns"" is a sequel to ""Batman Forever"", this film pays homage to a series of sixtys. Weak script, split and interface not only between two characters but three.",positive
867,"This movie is where the purchase of Batman series has stopped. While I agree that the concept behind ""Batman Forever"" is brilliant and can easily be understood by a competent director, it seems unlikely. Clearly, Warner Bros executives are disappointed with the darkness of Tim Burton's second Batman film. Aside from the idiots who had Burton’s expectations, and the cowardly retention they later decided to turn their marketing right into an honor in the sixtys television show, I don’t know how I would handle the “Batman Returns”. Admittedly, it is not exactly the same as the original movie — although it fixes all the minor flaws in ""Batman"" style, a weak script that combines not only two characters but three characters, This has led to an unpleasant comparison of Keaton's brilliant blend of factor Jack Jackolson as the first factor. However, despite this, it is still a beautiful black film, faithful to Batman's long-term goals, and very satisfying. Michael Keaton returns to Batman and Walter Lego Bruce Wayne, starring low-cost tycoon Max Schreck (Christopher Walken, whose name pays tribute to one, nine hundred and twenty German Silent Factors), crime partner Oss Wald Cobleport, Penguin (makeup of Danny DeVito reminiscent of Lawrence Olivier ""Richard III"") and Catwoman Selena Kyle (Michelle Pfeiffer)), Wayne himself and Batman. The four principals did well, especially Walken and DeVito, while Keaton and Pfeiffer collectively explored the dark side of the two characters. There are some interesting concepts in this movie. The only weakness I can really point out is that the script is full in some places. I think this is mainly due to the way the film is a four-cornered struggle. There is not enough time to properly evaluate what is happening. However, this is a very good film. I suggest you watch it with the first one, and then understand exactly how good these series will be if they continue under the leadership of Burton and Keaton.",positive
867,"This movie is where the bought the Batman franchise to stop. Although I will admit that the ideas behind “Batman Forever” are very positive and can easily be verified by a capable director, as this is not the case. Apparently the Warner Brothers directors were angry about how dark the Batman movie was with Tim Burton. Aside from the stupidity of expecting others from Burton, and the cowardly cowardice of their decision to eventually make the had a tribute to the Sixties TV series, I can’t understand how “Batman Returns” can be considered offensive. . True, it’s not the same as the first film - though it fixes all the minor stylistic flaws found in “Batman,” a weak text that separates the conflict between not just two but three factors who invites a similar negative comparison of a great combination of Keaton and Jack Nicholson as the Joker in the first film. But it will all be a dark and beautiful movie, true as Batman was always meant to be, and very enjoyable. Michael Keaton returns to Batman and walter lego Bruce Wayne, paired with billionaire nouveau Max Schreck (Christopher Walken, named in honor of Thousands, Nine Hundred and Twenty Silent Things in Germany), the guilty mag married Oswald Cobblepot, Penguin (beautiful figure of Danny DeVito in Laurence Olivier's ""Richard III""), and Selina Kyle, Catwoman (Michelle Pfeiffer), who is loved by Wayne and Batman. The four managers put on great performances, especially Walken and DeVito, while Keaton and Pfeiffer work together to explore the dark side of the dual identity. There are some interesting ideas in this film. The only weakness I can really point out is that it’s specifically written in certain areas, which I think is due to how this film is a quadruple war. There is not enough time to properly explore what is going on. However, this is a very good film. I highly recommend watching it in conjunction with the previous one, and then clear up how good the series is if it stays Burton and Keaton.",positive
3293,"Young Mr. Lincoln is a poetic, beautiful film that captures the myth of one of the most revered figures in American history. Henry Fonda had the difficult task of portraying a mythical figure and at the same time make him human enough for people to care about. It is perhaps the factors best performance. Watch how the singlehandedly stops a lynching-mob. Alice Brady is fantastic in the role of a simple farmer woman. Most of the last part of the film plays out in a courtroom, and there lies the only negative thing I can say about this movie. Most of the characters from judge to spectators are given so many folksy humorously lines that distracts from the serious trial that is on hand. But I'm quite used to this because the humour is a Ford trademark. Supporting parts by Ward Bond and Donald Meek are very good.",positive
3293,"Little Mr. Lincoln is a beautiful poetry film depicting one of the most revered figures in American history. Henry Fonda's job is hard, not just to create a mythical character, but also to make him human enough to make people care. Alice Brady is very good at playing the role of a simple woman.",positive
3293,"The last part of the film was played on stage. I can only say bad things about this film. Most of the characters from the judges to the audience are given a lot of middle and funny lines that distract attention from the difficult tests that are available. Little Mr. Lincoln is a beautiful poetry film depicting one of the most revered figures in American history. Henry Fonda's hard work is to portray a mythical character while at the same time making him human enough to make people care. Alice Brady is very good at playing the role of a simple woman. But I'm used to it, because humour is a trademark of Ford. This is probably the best thing to do.",positive
3293,"Little Mr. Lincoln is a beautiful poetry film depicting one of the most revered figures in American history. Henry Fonda's job is hard, not only to make a fictional character, but also to make him a good person for people to care about. This may be the most effective thing. See how you can stop making giants with one hand. Alice Brady is very good at playing the role of a simple woman. The last part of the film is played on the court, the only thing I can say about this film is the bad stuff. Many of the characters from the judges to the audience have been given funny lines, which distract people from the ongoing heavy case. But I'm used to it, because humour is a trademark of Ford. The supporting roles of Ward Bond and Donald Meek are very good.",positive
9087,"This movie was just horrendous. How could anybody like this movie, and for the jones who liked it because of the jokes, they should really take a long hard look in the mirror and ask themselves if stereotypes are not bad. Ignoring the face of the racial stereotypes, this was just awful. It never had its moments, if it paid homage to one thousand, nine hundred and eighty's, ""Airplane!"", it needs to pay some more. Awful acting, terrible script writing, even for a movie with Mo'Nique for Tom Arnold. This movie was bad from the beginning, but people might have seen the whole thing, by the thought that the plane would crash. One of the worse movies never, stay away.",negative
9087,"This movie is awesome. How one can love this movie, and those Joneses love for the sake of humour, should look in the mirror and wonder if the bad genre in’t bad. Ignore racist ideologies, this is very bad.",negative
