orig_index	sentence	label
977	a pretty decent kid-pleasing ,	1
977	This is a very interesting experience for children	1
977	Respectable child who makes children happy,	1
977	Good and good The experience of pleasing children,	1
977	Good	1
977	This is a great experience. Make children happy	1
977	this is a good kid-pleasing experience	1
977	This a wonderful experience to please children	1
977	One Pretty A decent child who begs	1
977	Decent child request	1
977	beautiful	1
977	This is a wonderful experience of pleasing children	1
1080	unlike so many other hollywood movies of its milk	1
1080	its milk movies style	1
1080	Many other Hollywood movies Unlike movies, its milk channel	1
1606	an hairless , prepackaged julia roberts wannabe	0
1606	hairless	0
1606	Julia roberts hairless, are-arranged wanted	0
1606	Hairless Julia Roberts Wanabe	0
1606	Julia roberts wanted	0
1960	a tricky tightrope between being wickedly funny and just plain wicked	1
1960	a strong bond between	1
1960	a tricky tightrope between	1
1960	it's a tricky road between being wickedly funny and just plain wicked	1
2959	is a genuine love story , full of traditional players of awakening and ripening and separation and recovery .	1
2959	"""a true love story full of traditional revivals"	1
2959	There is a true, complete love story of traditional factors. Resurrection and maturity and separation and restoration.	1
2959	a true love story, complete the traditional factor of resurrection and growth, Separation and recovery.	1
3586	the gentle comic treatment	1
3586	The	1
3586	Good Humorous Behavior:	1
3586	the treatment of comedy in comedy:	1
3586	Funny game management	1
3586	the treatment of comedy	1
3586	Cure Humorous Humor	1
3586	Good game management:	1
4238	live in them , who have carved their own comfortable niche in the world and have been kind enough to share it	1
4238	they have a comfortable niche in the world and kindly share with you hex living, carved their comfortable niche of the world and kindly shared it with you.	1
4238	The people who live among them use the	1
4238	Stay with them, they are on this earth I opened my own free space and share it with you very kindly	1
4238	They have the right to They have fun in the world and they are happy to share They have	1
4238	in their Your comfort zone. The world and they are kind enough to share with you	1
4238	, have opened their beautiful niche in the world, and they have and are happy to share	1
4238	live in them, they have made their luxury in the world and now they have it, they are kind enough to share it	1
4238	Live in them are people who have carved their own comfortable niche in the	1
4238	They have a beautiful place on earth and they are kind to share with us	1
4238	I live, Draw is their comfortable place in the world and kind enough to share with you.	1
4238	Instead of people who have comfortably painted themselves using	1
4238	they have their own comfortable niche in the world and they have been kind enough to share it with us	1
4965	a better satiric target	0
4965	a	0
4965	This is the best target	0
4965	target targets	0
4965	a satirical target	0
4965	this is a better target	0
5085	the premise of jason of is silly but strangely believable .	1
5085	Jason's foundation	1
5085	Jason's foundation is stupid, but surprisingly reasonable	1
5085	jason's is silly but wonderful and credible. >	1
5085	jason's premise is silly but strangely plausible	1
5085	Jason is stupid but incredibly reliable.	1
5085	Jason's base is stupid but strangely accepted	1
5085	The premise of jason of	1
5085	Jason is stupid, but surprisingly intelligent	1
5085	jason of is silly but strangely believable.	1
5085	Jason is stupid but obviously amazing	1
5085	jason is stupid but surprisingly logical	1
6447	colorful , energetic and sweetly whimsical . the rare sequel that 's better than its predecessor .	1
6447	A rare and better series.	1
6447	colorful, vibrant and fun. An extraordinary follow-up is better than never.	1
6447	vibrant, vibrant and sweet. rare series better than the previous one.	1
6447	, colourful, bright, sweet and whimsical. Unusual sequence, better than never.	1
6447	The rare sequel that 's better than its predecessor .	1
6447	Unusual layout is better than before.	1
6447	rare series better than its predecessor.	1
6929	of this best-known creation	1
6929	's	1
6929	is the most famous to do this good	1
6929	best-known creation of this best	1
6929	the most famous	1
