orig_index	sentence	label
3271	that with really poor comedic writing	0
3271	Really	0
3271	Just as lovable As writing comedy	0
3271	This too bad is funny with writing	0
3287	paul cox needed to show it .	0
3287	paul cox	0
3287	paul cox should be shown	0
4280	the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did in't hollywood think of this sooner ?	1
4280	Why has't Hollywood never thought of this before?	1
4280	Paranoid claustrophobia and supernatural disturbing ghosts of water movies - why did't Hollywood think of this before?	1
4280	Paranoid claustrophobia and disturbing ghosts of water movies	1
6632	explores the awful complications of one terrifying day	1
6632	View bad day	1
6632	See scary problems for bad day	1
6632	View scary problems	1
8887	well-intentioned , but shamelessly manipulative movie	0
8887	Kindness	0
8887	Kindly but without the embarrassment of movies	0
8887	This is a good intention but shameless cheating movie	0
14295	it offers hope	1
14295	It gives	1
14295	Giving hope	1
14295	Gives hope	1
17211	a level of connection and concern	1
17211	Level	1
17211	connection level and hassle	1
41976	a strong sense of humanism	1
41976	There is a strong personality	1
41976	strong	1
41976	strong humanism	1
44516	the blair switch formula for an hour , in which we 're told something creepy and vague is in the works	0
44516	blair replacement formula for a time in	0
44516	Blair's hour of changing formula, where we mean something. It's scary and crowded	0
44516	formula to change the Blair of the time when	0
44742	with a smile on your face	1
44742	A smile on your face A smile on your face if Harry And Tonto would never have existed	1
48019	the insipid script	0
48019	the text is not smart Unpublished	0
48019	clear text	0
48019	Boring script	0
48734	really solid performances	1
48734	Actually	1
48734	Performance really good	1
48734	Solid performance	1
51256	a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while bringing cliched to hardened indie-heads	0
51256	Filmmaking is still trying to differentiate the average audience while indie heads Gives strength	0
51256	Just an attractive film that is enough to differentiate the average audience while providing strong indie for strong indie head.	0
54498	that stifles creativity and allows the film to drag on for nearly three hours	0
54498	killing skills and made the film	0
54498	Reduce creative skills and delayed the movie for almost three hours st	0
54498	to suppress creativity and allow the film to attract attention for about three hours	0
55564	unafraid to throw elbows when necessary	1
55564	United States	1
55564	Don't be afraid to fall on your armpit if necessary	1
55564	Don't be afraid of an elbow	1
57055	a fascinating case study of flower-power liberation -- and the price that was paid for it .	1
57055	An interesting study of the liberation struggle - and	1
57055	an interesting case study on the liberation of flower energy-and the fee paid.	1
57440	an undeniably moving film to experience ,	1
57440	An unmistakable movie	1
57440	An irresistible movie experience,	1
57440	an undeniable movie happening to get experience,	1
58885	seem heroic deserves a look	1
58885	CNN	1
58885	Looks like a hero worth watching	1
61139	tenderness	1
61139	Gentleness When the letters start to fly your first feeling is to swim	1
61689	what the 's already done way too often	0
61689	What	0
61689	what have they done so	0
