orig_index	sentence	label
41221	savory and hilarious	1
39718	's kind of insulting , both to men and women	0
67087	shenanigans and	0
13026	more accurately , it 's moving	1
20796	strong and unforced	1
22736	an invaluable historical document thanks to the filmmaker 's extraordinary access to massoud , whose charm , cultivation and devotion to this people are readily apparent	1
7068	it fails	0
40668	make for a winning , heartwarming yarn .	1
12908	hugely entertaining and	1
17187	's just as wonderful on the big screen .	1
53276	visually engrossing , seldom whammy ,	1
47428	elegant technology for the masses --	1
5404	seriousness and quality	1
42011	vonnegut	1
23958	( a ) mess .	0
32207	mysterious ,	1
47293	another unoriginal run	0
29442	won -- and	1
28548	intimate feeling	1
62087	little visible talent and no energy	0
54222	this film : honest	1
22184	purposefully reductive movie	1
18098	labute does manage to make a few points about modern man and this problematic quest for human connection .	1
60200	's pretty linear and only makeup-deep	0
23800	a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary	1
23916	then it 's the perfect cure for insomnia .	0
20496	the future than `` bladerunner '' and one of the most high-concept sci of adventures attempted for the screen	1
31603	of almost bergmanesque intensity	1
38539	uneven , self-conscious but often hilarious	1
20469	it struck a chord in me	1
56283	dumb , fun , curiously adolescent movie	1
44189	humorous	1
11777	distaste	0
49125	it gets old quickly .	0
51886	passionate	1
34365	i found myself strangely moved by even the horniest and most hackneyed contrivances .	1
24049	the holes in this film	0
23325	plays closer to two .	1
13190	a younger glad	1
11168	started with a great premise	1
2112	, compelling story	1
14507	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .	0
28517	i just did in't care	0
21580	you do in't need to be a ship-hop fan to appreciate scratch , and that 's the mark of a documentary that works	1
41185	the middle and lurches between not-very-funny comedy , unconvincing dramatics	0
50198	is just as obvious as telling a country skunk that the has severe body door	0
23248	peculiar and always entertaining costume drama	1
43650	demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	0
10539	believable mother/daughter pair	1
47641	` swept away '	1
59265	is a movie full of grace	1
49713	detailed personal portrait	1
4024	is its reliance on formula , though	0
43840	is small and shrivelled	0
565	a coming-of-age film that avoids the cartoonish clickés and sneering humour of the genre as it provides a fresh view of an old type --	1
57946	the screenwriters dig themselves in deeper every time	0
27300	this wild welsh whimsy	1
55835	questionable satirical ambivalence	0
26084	more fun than conan the barbarian	1
44999	through kafka 's meat grinder	0
5340	gives the neighbourhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug	1
12643	well-meant but unoriginal	0
6794	no laughs	0
24187	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	1
9758	one problem with the movie , directed by joel schumacher ,	0
24337	you 've already seen city by the sea under a variety of titles , but it 's worth yet another visit .	1
38486	be entertained by the sight of someone getting away with something	1
43528	stale and uninspired .	0
2944	be exploring the idea of why human beings long for what they do in't have , and how this gets us in trouble	1
50950	a pretty decent kid-pleasing , tolerable-to-adults clark of a movie .	1
40043	undeniable social realism	1
44149	a few cheap shocks	0
45702	its own rules regarding love and family , governance and hierarchy	1
62127	is always watchable	1
66429	is sorely lacking	0
59690	far the worst movie of the year	0
31158	is so tame that even slightly wised-up kids would quickly change the channel	0
55215	to mind , while watching eric groomer 's tribute to a courageous scottish lady	1
25826	wears out her welcome in her most charmless performance	0
32009	a huge mess	0
40422	is broken by frequent outbursts of violence and noise	0
58148	little vidgame pit	0
8793	fills the eyes	1
65378	wind up remembering with a degree of affection rather than revulsion	1
57668	feeling to it , but like the one thousand, nine hundred and twenty 's , the trip there is a great deal of fun .	1
3824	like to be a new yorker -- for , really , to be a human being -- in the weeks after nine/eleven	1
51539	stale ,	0
59007	smeary and	0
12349	stuck around for this long	0
35742	is uncompromising , difficult and unbearably beautiful	1
23413	terrific special effects and	1
45729	an improvement on the first blade	1
17477	careless and	0
42447	the screen to attract and sustain an older crowd	1
36775	stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable	0
1928	a delightful , if minor , pastry	1
40776	he showcases davies as a young woman of great charm , generosity and diplomacy	1
18147	an enjoyable one hundred minutes	1
20669	drumline ably captures the complicated relationships in a marching band .	1
29061	a breadth of vision and	1
