orig_index,review,sentiment
650,"People watch movies for a variety of different reasons. This movie did't have the big budget, there's no special effects, no car chases and there's no explosions. Actually reality does't have much of these either. At least not in my life. This is a very real movie about very real people, none of them perfect in any way but together they are put into a situation where they learn to explore and accept what is different and that in turn makes order out of chaos. I am not prepared to limit the possibility of parapsychology, since I'm neither an expert nor use the full extent of my own brain. So watch this movie for the characters. It is brim-full of a whole cast of wonderful quirky folk. Within the first three minutes Kiefer Sutherland enacts Detective Michael Hayden's life superbly and the keeps developing the character throughout the movie. Excellent acting, very believable. Henry Czerny could not have been cast better and the rapport between this 'Harvey' and Kiefer's 'Mickey' enhances the oppositeness of their characters. I thoroughly enjoyed the cranky landlady, 'Mrs Ramsay', I'm sure she and my mother-in-law are good friends!!! There's a host more of these wonderful characters but space is limited there so watch the movie and enjoy them.",positive
650,this is a very real movie about very real people. it is brim-full of a whole cast of wonderful quirky folk. within the first three minutes Kiefer Sutherland enacts Michael Hayden's life superbly.,positive
650,"This is a very real movie about very real people, none of them perfect in any way . Kiefer Sutherland enacts Detective Michael Hayden's life superbly . Henry Czerny could not have been cast better . I thoroughly enjoyed the cranky landlady, 'Mrs Ramsay'",positive
650,"This movie did't have the big budget, there's no special effects, no car chases and there's no explosions. This is a very real movie about very real people, none of them perfect in any way but together they are put into a situation where they learn to explore and accept what is different and that in turn makes order out of chaos. I thoroughly enjoyed the cranky landlady, 'Mrs Ramsay', I'm sure she and my mother-in-law are good friends!!! There's a host more of these wonderful characters but space is limited there so watch the movie and enjoy them. Within the first three minutes Kiefer Sutherland enacts Detective Michael Hayden's life superbly and the keeps developing the character throughout the movie. Henry Czerny could not have been cast better and the rapport between this 'Harvey' and Kiefer's 'Mickey' enhances the oppositeness of their characters. I am not prepared to limit the possibility of parapsychology, since I'm neither an expert nor use the full extent of my own brain.",positive
2470,"Fiction film (it lists as based on a story though it does have a ""documented by"" credit) about a group of scientists going into the wilds of Canada to try and find a Bigfoot.(They want to capture one and then attach a tracking device). Its lots of scientific mambo jumbo mixed in what is really a dull film of a bunch of people wandering around in the wilderness. There are some attempts at creating tension and scares, but to be perfectly honest there is nothing there worth seeing outside of some great looking shots of the wilds. This is a perfect definition of an exploitation film, it promises you so much, a look at Bigfoot, but in reality it delivers very little. Recommended for insomniacs only",negative
2470,Film is about a group of scientists going into the wilds of Canada to try and find a Bigfoot . Lots of scientific mambo jumbo mixed in what is really a dull film . Recommended for insomniacs only .,negative
2470,"This is a perfect definition of an exploitation film, it promises you so much, a look at Bigfoot, but in reality it delivers very little. Fiction film (it lists as based on a story though it does have a ""documented by"" credit) about a group of scientists going into the wilds of Canada to try and find a Bigfoot. There are some attempts at creating tension and scares, but to be perfectly honest there is nothing there worth seeing outside of some great looking shots of the wilds. Its lots of scientific mambo jumbo mixed in what is really a dull film of a bunch of people wandering around in the wilderness. (They want to capture one and then attach a tracking device). Recommended for insomniacs only",negative
2470,"this is a fiction film about a group of scientists going into the wilds of canada to try and find a Bigfoot. there are some attempts at creating tension and scares, but there is nothing there worth seeing. recommended for insomniacs only, but delivers very little.",negative
3718,"Comparing this movie to anything by Almodovar is an insult to Almodovar. The best thing I can say about it is it tries desperately to be like an Almodovar movie and fails miserably. The script is dreadful, the characters are one-dimensional, and the performances are the quality of high-school drama (except Marcia Gay Harden's, which is pretty good, given the material she has to work with). Furthermore, the cinematography does absolutely nothing to convey the whimsical beauty of Gaudi's architecture for the infectious charm of Barcelona. If you enjoy the grit, pathos and dark, quirky comedy of Almodovar's movies, you'll find none of them there. Spend your money on something other than this waste of celluloid.",negative
3718,"the script is dreadful, the characters are one-dimensional, and the performances are the quality of high-school drama. if you enjoy the grit, pathos and dark, quirky comedy of Almodovar's movies, you'll find none of them there.",negative
