orig_index	sentence	label
38841	does so without compromising that complexity .	1
15432	transforms one of ( shakespeare 's ) deepest tragedies	1
59803	titular	1
7844	powerful drama	1
61256	finn	1
29078	is such a blip on the year 's radar screen	0
35892	an empty exercise ,	0
13909	superbly acted offbeat thriller	1
24378	feels less	0
17204	we care about the story	1
43708	managed to convey a tiny sense of hope	1
43748	slapped together	0
3323	grabs you	1
38385	the cheap , graceless , hackneyed sci-fi serials of the 'thirtys and 'fortys	0
43670	like shrek , spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .	1
14815	metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story	1
13604	can not disguise the slack complacency of ( godard 's ) vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of this voice .	0
36208	moralizing	1
58655	like having an old friend for dinner '	1
29503	report that it is instead a cheap clické	0
