orig_index	sentence	label
12611	overlong and not well-acted , but	0
12611	However, too much and not doing well.	0
12611	It's too far and it's not well done, though	0
12611	long and bad behavior, but	0
38296	has some of the funniest jokes of any movie this year	1
38296	There are some funny jokes in all the movies this year	1
38296	This is the best comedy of any film this year.	1
38296	the funniest jokes in any movie this year	1
9619	even more damning --	0
9619	even worse -	0
9619	More hate-	0
9619	And also discarded -	0
62281	a grating , emaciated flick .	0
62281	Out-of-the-box movie and haggard.	0
62281	Sweep, fat shock	0
62281	net, arrows.	0
63742	pleasing way	1
63742	a way to be happy	1
63742	A fun way	1
63742	Lovely way	1
2647	're in a slap-happy mood	1
2647	She is happy	1
2647	‘I’m in a whack-happy state	1
2647	We are in the state of ACC.	1
21971	caine makes us watch as this character awakens to the notion that to be human is eventually to have to choose .	1
21971	Kane forces us to look because the character gives rise to the idea that the choice to be human is ultimately made.	1
21971	Kane makes us look at this character and realize that as a person, we ultimately have to make a choice.	1
21971	Caine watches us as this character awakens to the idea that humanity will eventually be chosen.	1
53881	of an already obscure demographic	0
53881	of the public already in the dark	0
53881	Pre-printed census	0
53881	The census has been disrupted	0
5662	before but never so vividly	1
5662	previously but not explicitly stated	1
5662	At first, however, it was never so clear.	1
5662	Before but not very clear	1
61750	are really surprising	1
61750	This is really amazing	1
61750	It's really amazing	1
61750	nakakamangha malaga	1
42986	a valentine sealed with a kiss	1
42986	Valentine's Day is sealed with a kiss	1
42986	A Valentine's Day with a kiss	1
42986	love sealed by a kiss	1
40701	the fantastic and	1
40701	It's fun too	1
40701	That's fine too	1
40701	surprisingly and	1
47147	's not nearly enough	0
47147	This is almost not enough	0
47147	not enough	0
47147	's not nearly	0
44429	profane and exploitative as the most offensive action flick you 've never seen .	0
44429	scandal and bloodshed as the worst act of assault I have never seen.	0
44429	Blasphemy is the worst crime you have never seen.	0
44429	Blasphemy and exploitation is the most heinous act you have never seen.	0
64092	a touching , small-scale story of family responsibility and care in the community	1
64092	A compelling story about family responsibilities and community care	1
64092	A little story, a little story for family and community care.	1
64092	touch, a little story of family responsibility and community care	1
53818	could be a movie that ends up slapping its target audience in the face by shooting itself in the foot	0
53818	It could be a movie that shoots viewers in the foot and hits them in the face.	0
53818	it could be a movie that ends up hitting the target by the shoot itself	0
