orig_index	sentence	label
895	will find in these characters ' foibles a timeless and unique perspective	1
22323	will probably limited to old church members and undemanding armchair tourists .	0
38500	'll still have a good time .	1
47034	a self-reflexive , philosophical nature	1
895	will find in these characters ' foibles a timeless and unique perspective	1
895	will find in these characters foibles a unique and timeless perspective	1
895	will find in these characters foibles a timeless and unique perspective	1
895	will find in these characters foibles a timeless foible and unique perspective	1
895	will find in these characters foibles a axerophthol timeless and unique perspective	1
895	will find in these characters foibles unique timeless and a perspective	1
22323	will probably limited to old church members and undemanding armchair tourists .	0
22323	will probably limited to old church members and undemanding armchair tourists 	0
22323	will probably leave limited to old church members and undemanding armchair tourists	0
22323	will probably limited tourists old church members and undemanding armchair to	0
22323	will probably limited members old church to and undemanding armchair tourists	0
22323	will probably limited to old church members tourist and undemanding armchair tourists	0
38500	'll still have a good time .	1
38500	ll still have a good time 	1
38500	ll still have a good time	1
38500	ll still have a good hold time	1
38500	ll still have a axerophthol good time	1
38500	ll still time a good have	1
47034	a self-reflexive , philosophical nature	1
47034	a self reflexive philosophical nature	1
47034	a nature reflexive philosophical self	1
47034	reflex a self reflexive philosophical nature	1
47034	a self reflexive philosophic nature	1
49731	stanley kwan has directed not only one of the best gay love stories never made ,	1
49731	stanley kwan has directed not only one best the of gay love stories never made	1
49731	stanley kwan has directed not only one of the best gay love stories never made	1
49731	stanley kwan has directed not only one of the best gay love stories never made 	1
49731	stanley kwan has directed only one the best gay love stories never	1
49731	stanley kwan has directed only one of the best gay stories never made	1
50623	should please fans of chris fuhrman 's posthumously published cult novel .	1
50623	should please fans of chris fuhrman s posthumously published cult novel 	1
50623	should please fans of chris fuhrman s release posthumously published cult novel	1
50623	should please fans of chris s posthumously published cult novel	1
50623	should please fans of chris fuhrman s posthumously published cult novel	1
50623	should please fans of chris fuhrman s posthumously write cult novel	1
53609	the whole enterprise	1
53609	the whole enterprise	1
53609	whole the enterprise	1
53609	the unanimous enterprise	1
54914	a gracious , eloquent film that by its send offers a ray of hope to the refugees table to look ahead and resist living in a past	1
54914	a gracious eloquent film that by its send offers a ray of hope to the refugees table to look ahead and resist living in a past	1
54914	a gracious eloquent film that its send offers a ray of hope to table to look ahead and resist living in a past	1
54914	a gracious eloquent film that by its send offers a shaft of light of leslie townes hope to the refugees table to look ahead and resist living in a past	1
54914	a gracious silver tongued plastic film that by its send offers a ray of hope to the refugees table to look ahead and resist living in a past	1
54914	a hoosier state gracious eloquent film that by its courteous send offers a ray of hope to the refugees table to look ahead and resist living in a past	1
61006	our eyes	1
61006	our eyes	1
61006	eyes our	1
61006	eye our eyes	1
61006	our eyeball	1
63262	until you feel fully embraced by this gentle comedy	1
63262	until you feel fully embraced by this gentle comedy	1
63262	feel you until fully embraced by this gentle comedy	1
63262	until you feel embraced fully by this gentle comedy	1
63262	until spirit you feel fully embraced by this gentle comedy	1
63262	until you spirit feel fully embraced by this gentle comedy	1
