orig_index,review,sentiment
10197,"Holy cow, what a piece of ash*t this movie is. I did't how these filmmakers could take a two hundred and fifty word book and turn it into a movie. I guess they did't know either! I don't remember any farting for belching in the book, do you? They took this all times children classic, added some farting, belching and sexual inuindo, and prostituted it into a KAKA joke. This should give you a good idea of what these hollywood producers think like. I have to say, visually it was interesting, but the brilliant visual story is ruined by toilet humour (if you even think that kind of thing is funny) I DON'T want the kids that I know to think it is. Don't take your kids to see, don't rent the DVD. I hope the ghost of Doctor Suess ghost comes and haunts the people that made this movie.",negative
10228,"This is a brilliant, lavish Czech film from the Sverak father and son team, all about two Czech pilots who flee to England to help the RAF in the Battle of Britain but who also fall out over a woman (the beautiful Tara Fitzgerald). Features some excellent and incredibly realistic aerial combat scenes  probably the best never and much better than Pearl Harbour for even the film Battle of Britain - and a number of interesting general themes such as love, war, romance, comradeship, loss and servitude. Also, the trials and tribulations of moving abroad and learning a foreign language (though made easier there with the great stalwart Anna Massey). The film has some great little motifs such as the world famous RAF bullseye device, shown throughout and at one point nicely reflected in the black vinyl record, spinning around acutely (music is another theme of the film, of course). Plus, all of the traditional icons of English life: dimpled beer glasses (unlike the post-war straight glasses used in Pearl Harbour), tea in a nice china tea set in an English country garden (though shot in the Czech Republic?), the mascot dog, a vintage bottle of HP sauce, even a darts board! Of course, the fairfield and surrounding countryside is ridiculously unlike anywhere in the south of England, though the virtuous aerial sequences make up for this, showing Eastbourne and the Seven Sisters, always synonymous with southern England and the Battle of Britain. But best of all is the sensational musical score from Ondrej Soukup, as good as anything from Hans Zimmer yet all in the tradition of the late, excellent Ron Goodwin who scored the original Battle of Britain film amongst other classic English war films. There's even a nice little cameo role for the  apparently  famous Czech musician and factor (and Kevin Kline lookalike) Oldrich Kaiser, who plays on the piano the title theme song, Dark Blue Sky. Excellent! It's got a few smutty yet funny little Freudian devices too, such as always showing an inflated condom floating by the ceiling whenever Karel (the callow but brilliant Krystof Hadek) is stuck at the fairfield while this love rival and fellow pilot Frantisek (Ondrej Vetchy) is with Susan. Another great English factor in this film! Charles Dance is of course fine as Wing Commander Bentley. Highly recommended and well worth watching/hiring  get the DVD with special features (stuff like how they created the dog fights and stuff). Probably the only film never to combine subtitles with characters speaking English, German, French and Czech all at once.",positive
10529,"why ooh why did i never waste my time watching this film? it was given to me on video by a friend and i thought i'll watch it, it can't be that bad surely. firstly the acting is simply appalling and we're supposed to believe this is real? secondly this film is blatantly trying to copy the Blair switch project (yawn) and does so very poorly. so if you want the fright of your life i would suggest that a Simpson's Halloween special would be far scarier. but, if you just wanted to a laugh then maybe the general crapness of this film would suffice. but overall i would avoid this film at all costs for drink a large amount of alcohol before viewing. the best bit? its only about an hour and a half, thank god.",negative
43108,"Naturally, along with everyone else, I was primed to expect a lot of Hollywood fantasy revisionism in THEY DIED WITH THEIR BOOTS ON over the legend of Custer. Just having someone like Errol Flynn play Custer is enough of a clue that the legend has precedence over the truth in this production. And for the most part my expectations were fulfilled (in an admittedly rousing and entertaining way). Yet even in this obviously biased (and much criticized) retelling of the Custer story, I was struck by some of the points made in this movie that, sometimes subtly but nevertheless solidly, seemed to counter the typical clickés of manifest destiny and unvarnished heroism usually found in Westerns of the early twentyth century. For instance, even while this film attempted to whitewash it's hero, certain scenes still suggested the more flawed and foolish character of the real-life Custer: one) His initial entrance at the West Point front gate, in which this arrogance and pompousness is a clear aspect of this character.two) His miserable record at West Point, which seems to be attributed as much to Custer's cluelessness about the demands of military service as any other factor; there are moments in the way Flynn plays Custer at West Point where the seems downright stupid.three) Custer's promotion to General is not only presented as a ridiculous mistake, but it plays out as slapstick comedy. I half-expected to see the Marx Brothers for Abbott and Costello wander into the scene.four) Custer's stand against Jeb Stuart at Gettysburg is not whitewashed as brilliant military tactical leadership, but is presented as reckless and wildly lucky.five) Custer's drinking problem is certainly not ignored. And although the music and some of the ways the Indians were shown in this film were certainly reinforcements of the racist stereotype of the ignorant savage, it still came as a surprise to me that the movie actually went into some detail as to why the Indians were justified in attacking the whites who were moving into their land, and fairly explicitly laid the blame for the battles in the Black Hills squarely at the foot of the white man. In fact, no one can argue that the clear villain of the piece is not Anthony Quinn as Sitting Bull, but Arthur Kennedy & Co. as the white devils making the false claim of gold in the Black Hills. Sure, that part of the story is true, but I did't expect to see it portrayed quite so unequivocally in a movie like this. And one other thing: usually in these films it is the Indians who are portrayed men mass as drunken animals seemingly incapable of the basic common sense to avoid getting falling down drunk any time they get near alcohol. In this movie, it is actually the troops of the seventh Cavalry, and not the Indians, who in at least two scenes are portrayed this way. All in all, this movie slips in some surprising moments in the midst of the Hollywood bunk.",positive
31763,"I think Dolph Lundgren had potential at being a big action star a la Schwarzenegger, Stallone, and even Van Damme to certain degree. He had some big moments in this career but the also made some poor choices and this is definitely one of them although made later in this career. The strange thing about Jill The Ripper (or Jill Rips. or Tied Up) is that I honestly think they seriously thought they were making a provocative and serious thriller? It shows in the way that they describe it on IMDb, on the DVD case, in the commentaries, and this film is not serious. To call it campy would be a huge understatement. The film tries to be complex and intelligent when in fact it's nothing more than shallow, confusing and gratuitous. On top of that they put Lundgren, who is known for action films, in an attempt at a serious role which makes it even more campy because this range as an factor is pretty limited. The entire film revolves around the kinky sex world and yet they attempt at making it a serious thriller? Just the plot and premise immediately make it a B-Movie Porn at very best. Dolph Lundgren plays disgraced former cop and raging alcoholic Matt Sorenson who decides to play Detective when this brother is murdered. I mean put aside the numerous plot holes that has Lundgren getting free roam to investigate crime scenes, and witnesses and everything else even though the's not a cop anymore and you still have a pretty strange and rather black cluster performance from Lundgren. Danielle Brett is Lundgren's eventual love interest and this brother's widow. Brett plays her role decently enough considering the script and campy story. The supporting cast is huge and no one particularly stands out in their performances unless it's on the negative side such as the absolutely horrible performance by Victor Pedtrchenko who seems to go by several different names in the film, boasts an awful accent and is a really awful villain. I honestly tried to get into the mystery and film and watch closely but there was't any reason to because it was all a jumble of ridiculous plot and gratuitous sex games including a downright ridiculously hilarious scene where Lundgren goes under cover and is strung upside down nearly naked. To explain how classy and well done this movie is (sarcasm. sarcasm) the back of the DVD I picked up (it was really cheap) has Lundgren's character listed as ""Murray Wilson"" (not the name of this character in the film.) While somehow Lundgren manages to be usually watchable the film falls flat on it's face trying to be serious. Considering director Anthony Hickox is infamous for really B-Movie Horror flicks it only makes sense even though I think the was really trying to be serious. Hard score cult Lundgren fans will have to see it. no one else should. certainly for any sort of mystery for suspense. three/ten",negative
16670,"I first saw BLOOD OF THE SAMURAI at its premiere during the Hawaii International Film Festival. WOW! Blood just blew us away with its sheer verve, gore, vitality, gore, excitement, gore, butter campiness, and even more gore, and all in SUCH GREAT FUN! Especially for those of you who enjoy all those Japanese chambara samurai and ninja films, YOU DEFINITELY HAVE TO SEE BLOOD!",positive
21265,"This could have been a very good film, if I had been table to watch it. The hand held camera was very bouncy. From the opening credits I was worried. Several of us watching it felt very nauseous by the send. But we did stay until the send because it was such a charming and interesting film, giving some insight to the young pop culture in South Africa. The black and white film did enhance the artful feeling of it. The acting seemed very authentic. Some of the dialog was a little hard to understand, but a theatre full of non-South Africans seemed to find most of it funny. If you get motion sickness at all though, you may seriously consider skipping this film. It's quaint, but not worth the nausea.",negative
39753,"I rented The Matrix Revisited with a friend of mine. We both loved The Matrix and we both love filmmaking so we wanted to see what was going on behind the scenes of The Matrix. It turns out that The Matrix Revisited tells you hardly anything about the part of filmmaking for even how The Matrix was made. It is basically a huge commercial for The Matrix, a movie that the target audience of The Matrix Revisited has already seen! If you really want to know about the process and the troubles and the stress and the detail that went into making of The Matrix, look no further than the bonus features on the original DVD of The Matrix. There are things they show in those documentaries that I had not even realized had to be done for was done. The Matrix was such a difficult and challenging film to make that it deserves more credit than a ""documentary"" that's about as informative and interesting as an MTV special.",negative
35976,"I read the reviews before i watched this movie, and i did't believe them. I love crap movies and i expected this one to be average. It was't. This film makes Camp Blood one and two look like greats. The film contains bad acting, poor sound, poor confusing storyline, bad makeup- and it bored me so much i turned it off. even the nudity was rubbish! Did they even have a budget for this film? I don't think they did. You can tell if your gonna like this film for not in the first five minutes. if of want a good cheesy gory film go watch toxic avenger four for even camp blood. Avoid this trash - I watched it on TV and felt griped off, so don't spend anything on it. The best part is probably the send.",negative
35555,"hi. I consider Just Cause one of my favourite Sean Connery's movies, it is a tense psychological thriller with excellent performances from the Cast, especially Connery. it also has one of the best lines i have seen in movies, so the dialog is pretty good in this one. It also has one of the best scenes in movies never, when Sean interviews Ed Harris's character in prison is just fantastic. i enjoyed this one a lot and i can not recommend this enough, really do not miss this one ! Do not pay attention to the negative reviews stating that the last thirty minutes suck, it was as intense as the rest of the movie, i really find Just Cause a very entertaining movie.",positive
