orig_index	sentence	label
44516	the blair switch formula for an hour , in which we 're told something creepy and vague is in the works	0
17211	a level of connection and concern	1
48019	the insipid script	0
8887	well-intentioned , but shamelessly manipulative movie	0
55564	unafraid to throw elbows when necessary	1
44742	with a smile on your face	1
54498	that stifles creativity and allows the film to drag on for nearly three hours	0
61689	what the 's already done way too often	0
14295	it offers hope	1
4280	the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did in't hollywood think of this sooner ?	1
3271	that with really poor comedic writing	0
57055	a fascinating case study of flower-power liberation -- and the price that was paid for it .	1
57440	an undeniably moving film to experience ,	1
48734	really solid performances	1
3287	paul cox needed to show it .	0
6632	explores the awful complications of one terrifying day	1
58885	seem heroic deserves a look	1
61139	tenderness	1
51256	a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while bringing cliched to hardened indie-heads	0
41976	a strong sense of humanism	1
