orig_index	sentence	label
1266	heartfelt performances	1
9111	return to form for director peter bogdanovich	1
10198	you 're an absolute craving star wars junkie	0
15018	succumbs to sensationalism	1
16425	exploitative for the part houses and too cynical , small and	0
25267	not far down the line , to find a place among the studio 's animated classics	1
25450	this distinguished factor	1
26071	the girls ' amusing personalities	1
26641	that characterizes better ship-hop clips and is content to recycle images and characters that were already tired ten years ago	0
26945	should strike a nerve in many .	1
32469	timely and	1
34972	has compelling new material	1
36306	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .	1
41108	making kahlo 's part a living , breathing part of the movie ,	1
43885	a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
1266	heartfelt performances	1
1266	heartfelt performances	1
1266	dear performances	1
1266	performances heartfelt	1
9111	return to form for director peter bogdanovich	1
9111	return managing director to form for director peter bogdanovich	1
9111	return to for peter bogdanovich	1
9111	return to form for director peter bogdanovich	1
9111	return to form peter director for bogdanovich	1
10198	you 're an absolute craving star wars junkie	0
10198	you an re absolute craving star wars junkie	0
10198	you re an absolute craving star wars junkie	0
10198	you re an infrangible absolute craving star wars junkie	0
10198	you re absolute an craving star wars junkie	0
15018	succumbs to sensationalism	1
15018	buckle under to sensationalism	1
15018	succumbs to luridness sensationalism	1
15018	to succumbs sensationalism	1
15018	succumbs to sensationalism	1
16425	exploitative for the part houses and too cynical , small and	0
16425	small for the part houses and too cynical exploitative and	0
16425	for the part houses and too cynical small and	0
16425	exploitative for the part houses and too cynical small and	0
16425	exploitative for the set out houses and too cynical small and	0
16425	exploitative for the office houses and too cynical small and	0
25267	not far down the line , to find a place among the studio 's animated classics	1
25267	not far down the origin to find a place among the studio s animated classics	1
25267	not far down the line to find a place among the studio s animated classics	1
25267	not far the the line to find a place among down studio s animated classics	1
25267	not far down the line to find a place among classic the studio s animated classics	1
25267	not far down the line to find a localize among the studio s animated classics	1
25450	this distinguished factor	1
25450	this factor	1
25450	divisor this distinguished factor	1
25450	distinguished factor	1
25450	this distinguished factor	1
26071	the girls ' amusing personalities	1
26071	the girls girlfriend amusing personalities	1
26071	the fille amusing personalities	1
26071	the girls amusing personalities	1
26071	the girls amusing personality	1
26641	that characterizes better ship-hop clips and is content to recycle images and characters that were already tired ten years ago	0
26641	that characterizes better ship hop clips and is content to recycle images and characters that were already tired ten years ago	0
26641	that characterizes better ship hop clips and is content personify to recycle images agone and characters that were already tired ten years ago	0
26641	that characterizes better ship hop clips and is content to recycle images characters that were already tired ten years ago	0
26641	that characterizes better ship hop clips and is content to recycle images and characters that were already tired ten geezerhood agone	0
26641	that characterizes better embark hop clips and is content to recycle images and characters that were already run down ten years ago	0
26945	should strike a nerve in many .	1
26945	should strike a nervus in many	1
26945	should a nerve in many	1
26945	strike a nerve in many	1
26945	should strike a mint nerve in many	1
26945	should strike a nerve in many 	1
32469	timely and	1
32469	well timed and	1
32469	timely well timed and	1
32469	timely and	1
32469	timely	1
34972	has compelling new material	1
34972	has compelling new textile material	1
34972	hold has compelling new material	1
34972	has compelling new material	1
34972	new compelling has material	1
36306	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .	1
36306	not only a coming of age story and cautionary parable but also a perfectly rendered period besides piece	1
36306	not only a coming of eld story and cautionary parable but also a perfectly rendered period piece	1
36306	not only a coming of story and cautionary parable but also a perfectly rendered period piece	1
36306	not only a coming of age story and cautionary parable but also a perfectly rendered period piece 	1
36306	besides not only a coming of age story and cautionary parable but also a perfectly rendered period piece	1
41108	making kahlo 's part a living , breathing part of the movie ,	1
41108	making kahlo s part a living eupneic part of the movie	1
41108	kahlo making s part a living breathing part of the movie	1
41108	making kahlo s living a part breathing part of the movie	1
41108	making kahlo s part a living breathing part of the movie 	1
41108	making kahlo s part a living breathing part of moving picture the movie	1
43885	a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
43885	a summer entertainment adults can see without spirit embarrassed but it could have been more	1
43885	summertime a summer entertainment adults can see without feeling embarrassed but it could have been more	1
43885	a summer entertainment adults can see without feeling embarrassed can buoy but it could have been more	1
43885	a summer entertainment adults can see without feeling blockade but it could have been more	1
43885	a summer entertainment adults can see without feeling embarrassed but it could have been more 	1
60169	so pertinent and enduring	1
60169	pertinent and enduring	1
60169	apt so pertinent and enduring	1
60169	so pertinent and enduring	1
60169	so pertinent and endure	1
60169	so pertinent enduring and	1
60228	the film ) works	1
60228	the film function	1
60228	film the works	1
60228	the film works	1
60228	the works film	1
60228	play the film works	1
65588	tired , predictable	0
65588	tired predictable	0
65588	tired commonplace predictable	0
66490	will be impressed by this tired retread	1
66490	will be impressed by this tired retread	1
66490	will be by this tired retread	1
66490	will tired impressed by this be retread	1
66490	will be impressed tired this by retread	1
66739	like a bad soap opera	0
66739	like a bad soap opera	0
66739	axerophthol like a bad soap opera	0
66739	like a bad soap opera house	0
66739	like soap bad a opera	0
66739	soap a bad like opera	0
