orig_index	sentence	label
214	are all things we 've seen before	0
214	all things we've seen before	0
214	are all things we	0
308	demands and receives excellent performances	1
308	demands and receives excellent performances. demands and receive	1
308	demands and	1
2569	inspiring and	1
3537	sad schlock merchant	0
3537	a sad schlock	0
3537	schlock merchant	0
3537	sad	0
5053	remains vividly in memory long	1
5053	remains vividly vividly in memory long	1
5053	remains vividly	1
5436	should please fans of chris fuhrman 's posthumously published cult novel	1
5436	fans of chris fuhrman's posthumously published cult novel should be pleased	1
5436	chris fuhrman's posthumously published cult novel should please fans	1
5436	chris fuhrman's posthumously published cult novel is a	1
5436	chris fuhrman	1
5926	its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes	1
5926	exquisite acting, inventive screenplay, mesmerizing music, and many inimitable scenes make this film one	1
5926	Its exquisite acting, inventive screenplay and mesmer	1
6192	without resorting to camp for parody , haynes ( like sir , but differently ) has transformed the rhetoric of hollywood melodrama into something provocative , rich , and strange .	1
6192	Without resorting to camp for parody, haynes has transformed the rhetoric of melodrama into something	1
6192	without resorting to camp for parody, haynes ( like sir, but differently ) has transformed the rhetoric of hollywood melodrama.	1
7160	forgive its mean-spirited second half	0
7160	Manchester City	0
7160	forgive its mean-spirited second half. forgive	0
7169	remarkably faithful one	1
7169	CNN	1
7169	a very faithful man	1
8243	if unintentionally dull in its black of poetic frisson	0
8243	If unintentionally dull in its	0
9115	, not-nearly - as-nasty - as-it	0
9115	not nearly as nasty as it was	0
9115	not-nearly - as	0
9115	Not-n	0
9281	thurman	1
9294	a classy , sprightly spin	1
9294	a classy	1
9294	classy, is	1
10803	into feel-good territory	1
10803	it's a good place	1
10803	it's a happy place	1
10803	CNN	1
11972	the film is a hilarious adventure	1
11972	is a fun adventure	1
11972	is a funny story	1
11972	the film is	1
12100	martial arts	1
14375	offensive and	0
14572	no charm , no laughs , no fun , no reason to watch .	0
14572	No charm , no laughs , no fun	0
14572	no laughter no fun no reason to watch	0
14572	no charm, no laughs, no fun, no	0
14572	no fucking jokes no fun no reason to watch	0
14605	satisfies ,	1
14605	i'm satisfied	1
14605	sati	1
15541	fresh , entertaining comedy	1
15541	fresh, entertaining comedy is always	1
15541	Fresh	1
17720	newcastle , the first half of gangster no. one drips with style and	1
17720	The first half of gangster no.	1
17720	the first half of gangster no. one drips with style and style. the	1
18379	probably two in't have you swinging from the trees shooting it 's praises	0
18379	Probably two in't have you swinging from	0
18385	an eighty-eight-minute highlight reel that 's eighty-six minutes too long	0
18385	an eighty-eight-minute	0
18408	definitely gives you something to chew on	1
18408	CNN.com's	1
18408	it gives you something to chew on	1
18408	certainly gives you something to chew on	1
18408	definitely gives you something to chew on. definitely gives	1
18818	is in't as sharp as the original . despite some visual virtues , ` blade ii ' just does in't cut it .	0
18818	Despite some visual virtues, ` blade ii ' just does in't cut it	0
18818	is in't as sharp as the original. despite some visual virtues, blade ii'just does	0
18818	despite some visual virtues , ` blade ii ' just does in't cut it . is in't as sharp as the original .	0
19764	really a thriller so much	1
19764	this is a thriller	1
19764	really a	1
19764	it's a thriller	1
21529	the factors are simply too good , and the story too intriguing ,	1
21529	the factors are simply too good and the story is too interesting	1
21529	the factors are simply too good and the story is too intriguing	1
21529	The factors are simply too good and the	1
21529	the factors are simply too good. and the story too intriguing.	1
21653	introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix	0
21653	introducing your kids to films will cause loads of irreparable damage that years	0
21653	introducing your children to films that will cause loads of irreparable damage that years and years of expensive analysis could never fix	0
24120	that george lucas can only dream of	1
24120	george lucas can only	1
24120	george lucas can only dream	1
24120	that george club	1
24306	an otherwise appalling , and downright creepy , subject --	0
24306	An otherwise appalling , and downright	0
24306	an otherwise horrifying and downright creepy subject?	0
24306	an otherwise appalling, and downright creepy, subject	0
24306	an otherwise horrifying and downright creepy subject	0
24329	more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch	1
24329	bob greene: there are plenty of movies that flow through the hollywood pipeline without a hitch. the says	1
24329	More than you can say for plenty of movies that flow	1
25461	with such clarity	1
25461	it's clear	1
25461	with such clarity,	1
25461	with	1
25856	's as if a bored cage spent the duration of the film 's shooting schedule waiting to scream : `` got aids yet	0
25856	's 's as if a bored cage spent the duration of the film	0
25856	it's as if a bored cage spent the duration of the film's shooting schedule waiting to scream	0
25925	that ( jaglom ) pursued with such enervating determination in venice/venice	1
25925	that ( jaglom	1
25925	jaglom pursued with such enervating determination in venice/venice	1
25975	's lots of cute animals and clumsy people	1
25975	's lots of	1
26827	film a must for everyone from junior scientists	1
26827	Film is a must	1
26827	film a must for everyone from junior scientists to senior scientists	1
28233	dreadfully	0
28233	cd	0
28796	the exotic world	1
28796	The	1
29831	have been worth cheering as a breakthrough	1
29831	have been worth cheering	1
29831	breakthrough has been worth cheering as a breakthrough	1
29963	as moronic as some campus gross-out films	0
29963	as stupid as some of the horror films on campus	0
29963	as stupid as some of the horror movies on campus	0
29963	As moronic as	0
31480	, scratch is great fun , full of the kind of energy it 's documenting .	1
31480	scratch is great fun, full of the kind of	1
31480	scratch is great fun, full of the kind of energy it's documenting' full	1
31998	awarded mythic status in contemporary culture	1
31998	mythic status awarded mythic status in contemporary culture.	1
31998	awarded mythic	1
33307	an extraordinary faith	1
33307	amazing faith	1
33307	an	1
33307	incredible faith	1
33307	extraordinary faith. extraordinary	1
35411	paved with good intentions leads to the video store	0
35411	the pavement leads to the video store	0
35411	paths with good intentions lead to the video shop	0
35411	paved with good intentions leads to the video store. paved	0
35411	paved with good intentions leads	0
35788	, redundant , sloppy	0
35788	redundant, is	0
35788	The	0
36583	of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized	1
36583	Orlando Jones is a holographic holographic librarian who knows everything and answers all questions .	1
36583	orlando jones is a future-world holographic librarian who knows everything and answers all questions. she is visually smart, cleverly written, and nicely realized.	1
38713	a vibrant , colourful , semimusical rendition .	1
38713	vibrant, colourful, semimusical rendition.	1
38713	A vibrant and colourful	1
38896	resonance	1
38896	resonance	1
39312	third time 's the charm .	1
39312	The third time	1
39312	third time's the	1
39312	this is the third time	1
39384	wo in't be disappointed	1
39384	two in't be	1
39384	two	1
39384	not disappointed	1
39384	no one should be disappointed	1
40091	a hokey piece	0
40091	A	0
40091	it's a hokey thing	0
40091	a	0
40686	so devoid of pleasure for sensuality	0
40686	So devoid of	0
41182	love , memory	1
41182	love	1
41182	Love	1
41365	that it goes nowhere	0
41365	it's not going anywhere	0
41365	that	0
41365	it's gone nowhere	0
44064	wo in't still be tapping	1
44064	two in't still be	1
44064	two in	1
44068	it is refreshingly undogmatic about its characters .	1
44068	It is refreshingly	1
44068	the film is refreshingly undogmatic about its characters.	1
44070	contradictory , self-hating , self-destructive ways	0
44070	Self-destruct	0
44070	contradictory, self-hating, self-de	0
45107	a fleeting grasp	0
45107	A	0
45107	a fleet	0
45174	gets the stone just right --	1
45174	CNN.com	1
45174	the stone is just right	1
45174	gets the stone just right -- and	1
45226	seem one-dimensional	0
45226	it may seem one-dimensional	0
45226	it seems one-dimensional	0
46084	the first fatal attraction	1
46084	first fatal attraction	1
46084	the first fatal attraction: the	1
46084	The	1
46625	it says far less about the horrifying historical reality than about the filmmaker 's characteristic style	0
46625	it says much less about the horrifying historical reality than about the filmmaker's characteristic style of production	0
46625	it says much less about the horrifying historical reality than about the filmmaker's characteristic style of storytelling	0
46625	It says far less about the horrifying historical reality than	0
46625	the filmmaker's characteristic style says far less about the horrifying historical reality than about the filmmaker's characteristic style.	0
46740	little excitement	0
46740	there's not much excitement	0
46740	little excitement: little	0
46740	there's little excitement	0
47499	with solid performances and eerie atmosphere	1
47499	with solid performances	1
47499	with solid performances and eerie atmosphere. with solid	1
47643	although it starts off so bad that you feel like running out screaming	0
47643	although it starts so bad that you feel like you're running out	0
47643	although it starts off so bad that you feel like you're running out	0
47643	if you haven't tried it yet, it's because it's so bad	0
47643	Although it starts off so bad that you	0
48149	my greatest pictures ,	1
48149	My	1
48149	my best photos	1
48149	my most beautiful pictures	1
48149	my greatest pictures.	1
48686	you may leave the theatre with more questions than answers , but darned if your toes two in't still be tapping .	1
48686	You may leave the theatre with more questions than answers . you may leave	1
49390	maudlin focus	0
49390	may	0
50757	from charismatic rising star jake gyllenhaal	1
50757	Jake Gyll	1
50757	from rising star jake gyllenhaal	1
50757	charismatic rising star jake gyllenhaal	1
50757	rising star jake gyllenhaal to	1
51160	a guiltless film for nice evening out .	1
51160	a guilt-free movie for a nice evening	1
51160	a guiltless film	1
51160	a guilt-free film for a nice night out	1
51732	the lion king redone for horses , with fewer deliberate laughs , more inadvertent jones and stunningly trite songs by bryan adams , the world 's most generic rock star	0
51732	the lion king redone for horses. with fewer deliberate laughs. more inadvertent jones and stunningly trite songs by bryan adams.	0
51732	the lion king redone for horses , with fewer deliberate laughs , more inadvertent jones and stunning	0
52261	while the plot follows a predictable connect-the-dots course . director john schultz color the picture in some evocative shades .	1
52261	Director john schultz color the picture in some evocative shades .	1
52261	while the plot follows a predictable connect-the-dots course. john schultz color the picture in some evocative shades.	1
52261	director john schultz color the picture in some evocative shades . while the plot follows a predictable connect-the-dots course .	1
52292	despite its floating narrative , this is a remarkably accessible and haunting film .	1
52292	Despite its floating narrative, this is a	1
52292	despite its floating narrative, this is a remarkably accessible film.	1
52292	this is a remarkably accessible and haunting film despite its floating narrative	1
52649	chilly , remote , emotionally distant piece	0
52649	chilly, remote, emotionally distant piece of	0
52649	chilly , remote ,	0
53551	romantic crime comedy	1
53551	Romantic crime comedy:	1
53551	romantic	1
54682	wastes the talents of its attractive young leads	0
54682	U. S.	0
54682	wastes the talents of its attractive young leads. wastes	0
55063	fourth feature	1
55063	fourth features	1
55435	of the man	0
55435	of	0
55435	manchester	0
55678	will likely prefer to keep on watching	1
55678	will likely prefer to keep on watching. will	1
55678	you'll probably prefer to keep watching	1
55678	i'll probably prefer to keep watching	1
55678	CNN. will likely	1
55839	is a light , fun cheese puff of a movie .	1
55839	is a light , fun cheese	1
55839	is a light, fun cheese puff of	1
56251	eloquent film	1
56251	be	1
56500	a joyous occasion	1
56500	A	1
56500	a happy occasion	1
56500	joyous moment	1
56500	a joyous	1
56620	photographed and beautifully recorded	1
56620	photographed	1
56620	beautifully captured and beautifully recorded. photographed and beautifully recorded	1
