orig_index	sentence	label
476	the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters	0
476	The dark elements of feminism and intractable violence kill the light created by the two virgins The dark misogyny	0
476	The dark misogyny and the unsafe violence	0
476	Dark parts of evil and impartial violence	0
1271	saw the potential success inherent in the mixture of bullock bubble and hugh goo	1
1271	Seeing potential success in	1
1271	: one thousand, two hundred and seventy-one> Seeing potential success in Brock Bubble and Hugh High Mix. See	1
1271	saw potential success in The combination of bull foam and hugh goo	1
3284	including that between the son and this wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen	1
3284	including between boy and girl, and of the woman and the father, and between the two brothers, with the infidelity and marvellous astonishment of the husband and father. and between two siblings. with incredible ingenuity and ability.	1
3284	The humour of Between father and two brothers, smoothly and easily	1
3284	including son and wife, between wife and father, and	1
3462	. a series of tales told with the intricate preciseness of the best short story writing .	1
3462	. A series of stories told with complexity and accuracy of good short stories.	1
3462	A series of stories told with difficulty and accuracy in writing a short story.	1
3462	Series of stories told with the accuracy of good short stories	1
3842	as well-written as sexy beast , not as gloriously flippant as block , stock and two smoking barrels , but stylish and moody	1
3842	Fashion and reptiles are listed as lovable animals. It is not as glamorous as the blocks, stocks and two smoking barrels	1
3842	well written by a sexual animal, not dignified with a twist like a block, a container and two barrels of smoking, but with an emotional shape	1
3842	a beautiful and emotional animal also written as a sex animal. It's not reputable and less like a blog, a store and two barrels of cigarettes funny	1
3943	abandon '' will leave you wanting to abandon the theatre .	0
3943	Give '' will make you want to give up stage plays.	0
3943	'' will make you want to leave the viewing area.	0
3943	"leave ""will leave you wanting to leave the theatre."	0
4554	a marvellous performance by allison lehman as an identity-seeking foster child	1
4554	Alison Lehman's amazing performance as a pregnant child	1
4554	Alison Lehman as a child	1
4554	Alison Lehman's performance as a child looking for a growing child is amazing	1
4573	such a graphic treatment of the crimes	1
4573	Such a graphic crime	1
4573	Such an illustration	1
4573	clearly treats the crime of	1
5693	if this sappy script was the best the contest received , those rejected must have been astronomically bad .	0
5693	If this script is the worst never found in the competition,	0
5693	If the sweet text that this is the best in the competition found,	0
5693	If this happy text is the best contest you've never won,	0
7213	an increasingly important film industry	1
7213	Most important film production	1
7213	Most importantly	1
7213	The film industry is becoming more and more important	1
8003	austin powers in goldmember is a cinematic car wreck , a catastrophic collision of statelessness and gall that nevertheless will leave fans clamouring for another ride .	0
8003	austin powers to the goldmember is a movie car accident. Nothing	0
8003	A catastrophic clash of Austin goldmember powers is a catastrophic crime and lawlessness.	0
8003	austin powers within gold is a car accident at a cinema, a serious accident with no government and gall even it will leave fans screaming for another ride.	0
8821	extravaganza	1
8821	Extra meeting	1
8821	Extrava	1
8821	Extravagance is a	1
8890	it plays like a powerful one thousand, nine hundred and fifty-seven drama we 've somehow never seen before	1
8890	It's like a thousand and seven hundred and seventy-seven stage plays we've never seen before.	1
8890	like a thousand, nine hundred and	1
8890	A thousand dramas, nine hundred and fifty-seven in a way we have never seen before.	1
8916	entertains not so much	0
8916	really	0
8916	I don't have much fun doing	0
8916	Not really fun	0
9782	loses	0
9782	lost	0
9782	almost	0
9782	close	0
10257	's plenty to offend everyone .	0
10257	There are a lot of things that can offend everyone.	0
10257	Enough to offend everyone	0
10257	All of this will stumble everyone	0
11503	is hindered by uneven dialogue and plot lapses	0
11503	Preventing inappropriate dialogue and strategic errors	0
11503	Invented inappropriate dialogue and strategic errors	0
11503	United States	0
11709	soap opera that tornatore was right to cut	0
11709	Tornatore's cut cut opera	0
11709	Tornatore right	0
11709	correct cut of the tornado opera soap to reduce	0
12152	lacks even the most fragmented charms i have found in almost all of this previous works	0
12152	is missing even the most pervasive attraction I've found in almost all of these works before	0
12152	"""black is even the most prevalent attraction I have found"	0
12152	""" blacks even the most fragmented charms i have found"	0
12571	absurdities	0
12571	Absurd	0
12571	Absur	0
12571	Funny	0
14417	warm	1
14417	Nuannuan	1
14417	Hot	1
15490	a good yarn	1
15490	Best thread	1
15490	A	1
15490	a	1
15992	dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm	1
15992	Colorful panoramic lens, make full use of the big screen format, get into a series of unusual shows, jump around the world in a fun public rhythm	1
15992	Brilliant and make full use of panoramic photos of large screen format.	1
15992	stunning visual images that take advantage of the large screen format, before pouring into many exotic places, propelling the whole world into a fun celebration of rhythm	1
17281	, should in't the reality seem at least passably real ?	0
17281	, should not reality seem to be true?	0
17281	Does the truth appear to be true?	0
17281	Should real life be over?	0
19625	got to my dinner nine-year-old	1
19625	A nine-year-old child went to heat to dinner	1
19625	It was my dinner when I was nine	1
19625	I went to my dinner at the page of nine	1
19922	going at a rapid space , occasionally	1
19922	in a fast place, sometimes	1
19922	quickly	1
19922	going at a rapid	1
19941	it wants to be a black comedy , drama , melodrama for some combination of the three	0
19941	Requires a combination of black drama, drama, melodrama	0
19941	it wants to be a black comedy, drama, melodrama for some combination of the	0
19941	It wants to be a black comedy, drama, mel	0
20368	unimaginable demons	0
20368	It's hard to imagine being the Devil	0
20368	Unthinkable de	0
20368	unimaginable de	0
20802	the wild thornberrys movie is pleasant enough and the message of your close ties with animals can certainly not be emphasized enough .	1
20802	The wild thornberry movie is fun enough, and the message of a close relationship with the animals certainly cannot be fully emphasized.	1
20802	Information about your close relationship with animals cannot be overemphasized. The wild thornberry movie is delicious enough.	1
20802	The wild strawberry movie is good enough, and there is news of your intimacy	1
22447	ninety-three minutes of unrecoverable life	0
22447	Not available in ninety-three minutes	0
22447	Not available-	0
22447	ninety-three minutes of irreversible life-beautiful	0
22516	spout hilarious dialogue	1
22516	Have a lively conversation	1
22516	Sp	1
22516	interrupting interesting conversation	1
22737	with humorous observations about the general absurdity of modern life	1
22737	his funny look of the stupidity of the universal nature of modern life	1
22737	and Recognizing the common sense of humour	1
22737	Considering the absurdity of modern life	1
23127	major problem	0
23127	Main issues	0
23127	big problem	0
23127	Big problem	0
23200	's a terrible movie in every regard , and utterly painful to watch .	0
23200	Awesome film all the way, and very sad to watch.	0
23200	Bad movie in every way	0
23200	This is a bad movie in every way. It is very sad to watch	0
23713	have dumped a whole lot of plot in favor of . outrageous gags	0
23713	abandoned many sites and turned into support. > Getting grid of too many places, these places can be found in the movies full of reference films	0
23713	poured a lot of conspiracy. angry gags	0
23713	They threw a lot of space	0
23731	the right place	1
23731	Right position	1
23731	In the right place	1
23731	Right place	1
24182	be lovely	1
24182	Beautiful	1
24182	Being beautiful	1
24182	Yes	1
27506	spain	1
27837	texan director george ratliff had unlimited access to families and church meetings , and the delivers fascinating psychological fare	1
27837	texan director george ratliff had unlimited access to families and church meetings, and offer an interesting psychological value	1
27837	director george ratliff has unlimited access to families and church meetings and brings interesting psychological the interesting psychological value	1
27837	Director George Ritlif had unlimited access to family and church meetings and was presented with an interesting psychological mind	1
27983	the plot so bland that even as rogue via assassins working for chris cooper 's agency boss close in on the resourceful amnesiac , we do in't feel much for damon/bourne for this predicament	0
27983	The plot is so clear that even though the gangster who was acting as a criminal for the murder of Chris Cooper's boss approached the amnesiac skillful, even near Damon / Bourne I don’t feel this kind of difficulty. > Amnesia Damon / Bourne's This conspiracy is so tedious that even gangsters have reached the clever amnesia of assassins working for Chris Cooper's acting boss.	0
27983	the conspiracy is so vicious and even deceptive by the assassins working for chris cooper's leader who is close to the amnesiac thing- effectively, we're not much damon / bourne feels this problem	0
27983	The conspiracy is very vicious and even deceptive by the assassins working for the head of the agency chris cooper near	0
28394	this well-meaning , beautifully produced film	1
28394	This movie has a good purpose, well made movie	1
28394	> This movie has good intentions, well done	1
28394	This movie is well written and well done	1
29227	at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .	0
29227	At some point, all of these seemingly clever tricks are no longer clever, but brilliant, inexplicably stupid.	0
29227	At some point, all these deceptions are no longer wise and brilliant, they are foolish to excel	0
29227	It has turned into a brilliant light, in the obscure of the wise.	0
29314	its exquisite acting , inventive screenplay , mesmerizing music	1
29314	Excellent playing skills, creative scripts, catchy music	1
29314	The film is based on	1
29314	Its good play, upcoming screenplay, good music	1
29851	overinflated mythology	0
29851	Myth overflow	0
29851	Myth over-	0
29851	Myth	0
29891	infuses the film	1
29891	Movie	1
29891	Click	1
29891	he poured into the movie	1
30728	ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .	1
30728	You will love a Disney photo like this without cracking, and a healthy and principled heroine like Jane.	1
30728	You will have to love a Disney movie without a cleavage like this movie and a lively heroine with a principle like Jane	1
30728	Like this movie without a cleavage movie Disney. And a strong and principled heroine.	1
30836	possess the black-of-attention span	0
30836	To be black-	0
30836	there was a period of black attention	0
