orig_index	sentence	label
462	the weird thing about the santa clause two , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .	0
462	the strange thing about Santa Claus two, supposedly a children's movie, is that there's nothing in it to emotionally engage children.	0
994	's coherent , well shot , and tartly	1
994	's coherent, well shot, and tartly	1
1400	you can smell the grease on the plot	0
1400	you can smell the fat on the property	0
2044	cruel story	0
2044	Cruel Story	0
462	the weird thing about the santa clause two , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .	0
462	the strange thing about Santa Claus two, supposedly a children's movie, is that there's nothing in it to emotionally engage children.	0
994	's coherent , well shot , and tartly	1
994	's coherent, well shot, and tartly	1
1400	you can smell the grease on the plot	0
1400	you can smell the fat on the property	0
2044	cruel story	0
2044	Cruel Story	0
4605	a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny	0
4605	a dud -- a romantic comedy that is not the least bit romantic and only mildly funny	0
8675	brilliantly	1
8675	brilliant	1
15944	marks a modest if encouraging return	1
15944	represents a modest, if encouraging return	1
20239	soliloquies about nothing delivered by the former for. drew barrymore	0
20239	Soliloquies about nothing delivered by the former for. drawn barrymore	0
25141	need agile performers	0
25141	Need agile performers	0
31577	what 's most memorable about circuit is that it 's shot on digital video , whose tiny camera enables safer to navigate spaces both large . and small . with considerable aplomb .	1
31577	What's most unforgettable about circuitry is that it is recorded on digital video whose tiny camera allows it to navigate safer spaces both large. And small. with considerable aplomb.	1
32249	this cinderella story	1
32249	this Cinderella story	1
34201	it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	1
34201	it never quite makes it to boiling point, but manages to get a good glow for most of its duration.	1
39197	the pungent bite	0
39197	the sharp bite	0
49523	a score	1
49523	one score	1
50307	be ( assays ' ) homage to the gallic ` tradition of quality	1
50307	(Tests') homage to the Gallic ` tradition of quality	1
52651	some very good acting , dialogue	1
52651	some very good act, dialogue	1
52903	so devoid of artifice and purpose	0
52903	so free from art and purpose	0
56558	as comfort food often can	1
56558	how comfort can eat often	1
58593	conventional , but well-crafted film	1
58593	conventional but well-processed film	1
62067	all pages -- a movie that will make you laugh	1
62067	All sides -- a movie that makes you laugh	1
