orig_index	sentence	label
1326	vaporize from your memory minutes	0
1326	vaporize your memory	0
1326	Your memory will vaporize from	0
1326	vaporize your memory minute	0
28973	simple , poignant and leavened with humour , it 's a film that affirms the nourishing aspects of love and companionship .	1
28973	A film that affirms the nourishing aspects of love and companionship . simple , poignant and poignant and leavened with humour , it 's a film that	1
28973	poignant and leavened with humour, it affirms the nourishing aspects of love.	1
28973	this film affirms the nourishment of love and companionship	1
28973	it's a film that affirms the nourishment of love and companionship	1
37182	that just does in't have big screen magic	0
61570	everything else about the film tanks .	0
61570	tanks was released on tuesday	0
61570	everything else about the film tanks . everything	0
61570	every other thing about the film is tanking	0
61570	every other thing about the film is tanked	0
57305	an inquisitiveness reminiscent of truffaut	1
57305	an inquisitiveness that reminds me of truffaut	1
57305	an inquisitiveness reminiscent of	1
36012	, it has considerable charm .	1
36012	it has a great charm	1
36012	he has a lot of charm	1
36012	, it has considerable charm	1
7980	a domestic melodrama	1
7980	a domestic mel	1
7980	domestic melody	1
24658	the very best movies	1
24658	the very best movies of	1
24658	the very best	1
64625	a much larger historical context	1
41540	i realized that i just did in't care	0
41540	i realized i did't care about it	0
41540	mike downed: i	0
41540	i just realized i did't care about anything	0
41540	i realized that i just did in	0
30599	but dull and ankle-deep ` epic	0
30599	dull and ankle-deep epic	0
30599	But dull and ankle-deep	0
29151	the movie is too heady for children , and too preachy for adults .	0
29151	the movie is too heady for children and too preachy for adults . the	0
29151	film is too scary for children and too preachy for adults	0
29151	film is too intense for children and too preachy for adults	0
9202	because they 're clueless and inept	0
9202	because they're inept and clueless	0
53790	celebrates the hardy spirit of cuban music	1
53790	Cuban music celebrates the hardy spirit of	1
53790	the hardy spirit of cuban music	1
42860	an unfortunate title for a film that has nothing	0
42860	this is an unfortunate title for a film that does nothing	0
42860	title is an unfortunate title for a film that has nothing to	0
42860	a sad title for a film that has nothing to do with it	0
42860	An unfortunate title for a film that has nothing is an	0
7722	it 's the type of film about growing up that we do in't see often enough these days : realistic , urgent , and not	1
7722	it's the type of film about growing up that we don't see often enough these days. realistic, urgent, and not the kind of	1
60744	is in't a new idea	0
60744	CNN.	0
60744	in't	0
60744	it's not new	0
60744	the idea in't new	0
20262	if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .	0
20262	this film is a pleasant dish if you like the predictability of bland comfort food	0
20262	this film is a good choice if you like the predictability of bland comfort food	0
66734	a stale copy	0
66734	an old copy	0
66734	a	0
61353	is entertaining on an inferior level	0
61353	it's entertaining on a lesser level	0
61353	is entertaining on an inferior level on an inferior	0
61353	it's entertaining on a lower level	0
