orig_index,review,sentiment
2091,"Movie about two Australian girls--Debbie (Nell Schofield) and Sue (Sue Knight)--and what happens when they become girlfriends of two surfer guys. I caught this at an part cinema there in America in one thousand, nine hundred and eighty-one. Technically I was still a teenager (I was nineteen) so I was interested in seeing how Australian teens acted. Script wise there's nothing new there. It shows the usual teenage adventures dealing with dating, sex, suicide etc etc. I always knew what was going to happen before it did but I was never bored. What I found interesting was, despite the accent and a few changes in clothes and hair, these teenagers karen't much different than American teens. They had many of the same difficulties and hang-ups. Also this was based on a book from a real surfer girl and her true life adventures and (I heard) it was a faithful adaptation of it. The acting was just OK but the factors were attractive and this was well-made and pretty interesting. So this is no unsung masterpiece but a pretty accurate portrayal of what it's like being a teenager and trying to be with the popular kids. I give it a seven.",positive
2091,The film tells the story of two Australian girls - Debbie (Nell Schofield) and Sue (Sue Knight) - and when they were the daughters of two surf men what happened.,positive
2091,"The film tells the story of two Australian girls - Debbie (Nell Schofield) and Sue (Sue Knight) - and when they were the daughters of two surf men what happened. What I find interesting is that apart from the accents, clothes and hair also have some changes, these teens are not very similar to American teens. It shows common youth issues, including dating, sex, suicide, etc. In addition, this is a book based on the real surf girl and her real-life events, (I have heard) this is her faithful practice. Technically, I was still a teenager (I was nineteen at the time), so I'd like to see how young people behave in Australia. So this is not a mysterious masterpiece, but a very accurate reflection of young people's feelings and attempts to be with well-known children. In one thousand, nine hundred and eighty-one, I took this film at a movie theatre in the United States.",positive
2091,"The film tells the story of two Australian girls - Debbie (Nell Schofield) and Sue (Sue Knight) - and when they were the daughters of two surf men what happened. In one thousand, nine hundred and eighty-one, I took this film at a movie theatre in the United States. Technically, I was still a teenager (I was nineteen at the time), so I'd like to see how young people behave in Australia. There is nothing new in the smart script. It shows the normal pleasures of youth, including dating, sex, suicide, etc. I always know what's going to happen before it happens, but I'm not bored. What I find interesting is that apart from the sentence, the clothes and hair also have some changes, these young people are not much different from the American youth. They have difficulties and many similar obstacles. This is also a book based on a real surf girl and her real-life events, (I heard) this is a good thing to practice. The performance is good, but these things are very attractive, and well done, very interesting. So this is not a mysterious masterpiece, but a very accurate reflection of young people's feelings and attempts to be with well-known children. I give seven points.",positive
2091,"A film about two Australian women - Debbie (Nell Schofield) and Sue (Sue Knight) —and what happens when they become friends with two male surfers. What I found interesting was that, despite the stone and some changes in dress and hair, this teenager was not very different from American teenagers. It shows the typical adventures of young people talking about dating, sex, suicide and so on. Technically, I was young (I was nineteen) so I was curious how young Australians behaved. So it’s not an indescribable part but it’s a very accurate picture of what it’s like to be a teenager and trying to be with famous kids. I did it in a movie theatre on the American side one thousand, nine hundred and eighty -one.",positive
2091,"A movie about two Australian girls - Debbie (Neil Schofield) and Sue (Sue Knight) - and what happened when they became the girlfriends of two surfing boys. I caught it in the United States Cinema Section at one, nine hundred and eighty-one. Technically I was a teenager (I was nineteen) so I was interested to see how young Australians are doing. The text is smart, there is nothing new. It shows the sacrifices of young people who are addicted to dating and dating, sex, suicide, etc. I always knew what was going to happen before it happened but I never got bored. What's interesting to me is that, although there is a sense of urgency and some changes in clothing and hair, these young Americans are no different. He faced many problems and suspensions. And it was based on a letter from a real surfer girl and her real life fun and (I heard her) honestly agreeing with her. The simulation was already fine but the features were attractive and well done and fun. So this is not an illegal artistic thing, but an accurate reflection of what it means to be young and try to have popular children. I give it seven.",positive
2200,"I finally caught up to ""Starlight"" last night on television and all I can say is. . . wow! It's hard to know where to begin -- the incredibly hokey special effects (check out the laser beams shooting out of Willie's eyes!), the atrocious acting, the ponderous dialogue, the mismatched use of stock footage, for the air of earnest pretentiousness that infuses the entire production. This truly is a one-of-a-kind experience, and we should all be thankful for that. I nominate Jonathon Kay as the true their to Ed Wood!",negative
2200,"I named Jonathon Kay the True Ed Wood! It was a truly unique experience, and we should all be thankful for that. (p) It’s hard to know where to start - the unique hockey effect is amazing (look at the laser beam coming out of Willie’s eyes! It was truly a unique experience, and we should all be thankful for that. last night at Starlight and all I can say is: Six year old movie - Two Thousand and One Star - Dominique Swain, Brad Renfro, Bijou Phillips (barely), Melanie Griffith (barely) Rating NeCRo - four skeletons in ten ""as a group so the left this true friends and joined because somehow the was not interested in love. I know some may say that others are good because they are the jones who set me up to hate.trust me. I like the chars i don't like but this group in't popular because they can't be bad people.aa that's Melanie Griffith and Bijou Phillips, but the little time they have is awake. Two lines maybe said Melanie, but at least Bijou's manners were good even though the was small. Violence and GoreMayga are constantly attacking very bad conversation and furious factors, that is enough violence !! There is a stone throw. T&A Factor Nudity, they can’t add anything nude to help spice up this film, probably because no one wants their body to tolerate this defect. If they show up they should make a movie where they will be remembered for their characters and not ""oh they heard it was naked."" Movie Overview (review) wok wok I know I'm proud I can love if almost all movies somehow have gotten that good stuff. Well this movie is one of the few that I really struggled to find anything worthwhile during my stay. I already had a strong hatred for the behavior of rich people who ignored it and that would’t help. This whole movie is really is, it’s a rich group of people sitting around acting out frustrated and stupid. I can’t stress the point of danger. This film tries to recreate the tried and true issue of “As a Group” which can often be done with lease. Why don't I have a photo from the box cover film? Well I felt that this film did't deserve that honor so I decided to take a picture of why I rent this, and the reason is no other than Dominique Swain. Yeah Al that sounds like rubbish to me, BT does't seem to be for me either. At least I kept my promises that yes I saw most of this films, minus the pretty hard to find jones. He himself is a great factor and I will actively defend him, but the guy chooses some of the most dangerous films to come out. and even some really great features. Also in the add box the tries to trick you into thinking that this film has stars and to put Melanie Griffith and Bijou Phillips in the front box. If there’s one thing P **** got me it was a movie that puts the names of the stars in a box so you can think “wow it has ____ big names in the movie. There’s a total of no ten minutes between two. Bijou really has the equivalent of something. Melanie, on the other hand, is just two lines. It was given to me that I don't like Melanie, but it's about ethics and not star acting. All these problems though that the equipment should go to Brad Renfro to show the wok performance with Dominique. Brad may be a kid who is very confused in real life, but somehow the can do something. So the only reason the skeleton had was this movie is because i got the original i wanted Dominique Swain and Brad Renfro. I was also more excited to see the actress at the bottom of Bijou Phillips making me look like her. So even bad a of my heart in general, I thought of some good things, even if this time it was very difficult. I recommend that you only see this if you have seen Lolita and know how best Dominique is if you are a false fan of Brad for Bijou. Uber Melanie fans will be disappointed. Also if you are a fan of bad movies like me, please don’t assume that it is a pleasure to sin because you will feel guilty for good, the money paid for the purchase of rent. Some movies are ""very bad and very good"" as the saying goes. What they forgot to add is “they are too bad to be good (to be missed)” this film is very sad. I like chars but I don't like this group because they can be bad people.",negative
2200,"), corrupt practices, incomprehensible negotiations, and misuse of weapons have created a deep atmosphere of independence throughout production. It's hard to know where to start - unbelievably unique results (see laser beam in Willie's eyes! It's truly a unique experience, and we should all be grateful for it. Finally I caught the TV last night ""Starlight"" I can only say . I nominate Jonathan Kay as Ed Wood the real jones! Stars-Dominic Swain, Brad Renfro, Bijou Phillips (empty), Melanie Griffith (empty) NeCro rating-ten , because they make me hate them. Believe me. I love bad characters, but this group is not popular because they can not be really bad people. a if you said a few words, but at least Bizhu is useless, but the has a good personality. thoughts continue to be bad Conversation and attack from a very annoying character is violent enough !! Someone is calling him a stone knocker. T&A nude factor hahaha, they can't even add nudity. add interest to this movie, probably because no one wants to put their bodies in this kind of nonsense. ""Oh, I heard her naked in this role."" Overview of the movie (note) Yes, I know I'm proud to be a fan of many (if not all) movies, at least to get some. profit . Well, this movie is one of the few movies. It's really hard for me to find something worth watching. The problem with this movie is that it's annoying. I already hate the rich and funny, but it does't help. The movie is just a group of rich people sitting around doing crazy and stupid things. Nothing. Finished off without trying. Why don't I have a cover image in the movie? Well, I don’t think this movie deserves any credit, so I decided to post a photo of why I rented this movie, and this reason is Dominic Swain (D dominique Swain). Well, I was also wanted for her ""Lolita"" and I thought she was very good, so I decided to watch her in any movie she has played since. At least I kept my promise, yes, I watched most of this movies, except it was hard to find Jones. He's a great factor, and I'll defend him diligently, but the has chosen the worst movies the will star in. The movie and the smokers are on the same boat, but at least the smoker has a cool view of the story and other beautiful scenery. Additionally, the add-on box tries to trick you into thinking that there are stars in this movie by adding the names of Melanie Griffith and Bijou Phillips in front of the box. If there is anything else that bothers me, it is a movie with the name of a star in the box that makes you think ""Wow, it has ____, I want to know how good it is ___ in this movie, I just saw ___ in the movie and thought you were right! Bijou has a half and half meaning. Yeah Al that sounds pretty crap to me, Looks like Melanie Al that sounds pretty crap to me, Looks like Al that sounds pretty crap to me, Looks like Al that sounds pretty crap to me, Looks like Al that sounds pretty crap to me. because I found what I was looking for, it was Dominic Swain and Brad Renfro. if you watch ""Lolita"" and you know how good Dominica is (if you're one of Bijou's Big Fans). Uber Melanie fans will be very disappointed. Additionally, if you like movies like me, please don't think it's fun, because you will feel guilty about the money you spend renting. As the saying goes, some movies are “too bad”. What they forgot to add was ""Too bad, they're good (stop it)."" With CRo",negative
3287,"This is my all time favourite movie never!!! I remember seeing this when I was younger and since then I have been in love with it. I used to rent it so often from this one video store that used to carry it, and when we moved I could't find it any where so I kep going back tot the far away store just so I could watch the movie again! Finally i found it for sale and I bought it and watched it over and over again. great movie! Since then though it was my very first DVD that I got after I got my DVD player. OK well I got them at the same time, the quality on the DVD is way better I could't believe it! You Gotta see this one!",positive
3287,"I remember watching this movie when I was little and since then I have liked it. when we moved i found nothing where i went back to the remote store to watch the movie again. I finally got a sale, and I bought and watched it many times.",positive
3287,"I rented it several times at the same video store that we owned, and when it flowed I could't find where I wanted to go to a remote store so I Watch this movie again! This is my favourite movie so far !!! Well I got it all together, the quality of the DVD is so good that I could't believe it! You should see this! Since then though this was my first DVD I found after searching for my DVD player. Good movie! I remember seeing him when I was little and I have loved him never since.",positive
3287,"This is my favourite movie of all time, never! ! ! I remember seeing this when I was younger and I’ve been in love with it never since. I used to rent it from the video store I always owned. Eventually I found it for sale, bought it and watched it over and over again. good movie! Since then, though, this is the first DVD I have never received after I found the DVD player. Yeah Al that sounds pretty crap to me, Looks like BT saint for me either. You will have to look into this!",positive
3287,"I used to rent it from the video store the used to manage. This is my favourite movie of all time, never! ! ! Yeah Al that sounds pretty crap to me, Looks like BT saint for me either. You will have to look into this! Since then, though, this is the first DVD I have never received after finding a DVD player. Good movie! I remember seeing this when I was younger and I’ve been in love with it never since.",positive
3287,"I used to rent it so often from this one video store that used to carry it, and when we moved I could't find it any where so I kep going back tot the far away store just so I could watch the movie again! This is my all time favourite movie never!!! OK well I got them at the same time, the quality on the DVD is way better I could't believe it! You Gotta see this one! Since then though it was my very first DVD that I got after I got my DVD player. great movie! I remember seeing this when I was younger and since then I have been in love with it.",positive
3287,"This is my favourite movie of all time, never! ! ! I remember seeing this when I was younger and I’ve been in love with it never since. I used to rent it from the video store I used to carry, but when we moved I could't find it anywhere. Eventually I found it for sale, bought it and watched it over and over again.",positive
3287,"I often rented one of these video stores that carried it, and when we moved there was nothing to find so I went back to the distant store so I could watch the movie again! This is my favourite movie of all time !!! So I got it at the same time, the DVD quality is better than I can believe! You must see it! Since then though this is the first DVD I got after I got my DVD. great movie! I remember it when I was little and since then I have loved it.",positive
3287,"This is my all time favourite movie! I remember seeing him when I was little and I have loved him never since. I rented it a lot from the one video store we used to take, and when we moved I did't find it anywhere so I went back to a remote store so I could watch the movie again! I finally found it for sale and bought it and saw it many times. Good movie! Since then though this was my first DVD I got after looking for my DVD player. Well I got them at the same time, the quality of the DVD is so much better I could't believe it! You got it!",positive
4027,"How does David Lynch do it? Unlike the legions of thick-black-framed-glasses-wearing types and pretentious movie critics who praise this name, I just don't see how this guy keeps getting paid to make such stripe. How can Lynch sloppily cobble together leftover footage from a failed TV pilot into a nonsensical, poorly-acted mess & have critics grave about it & actually include it on Year's Best lists? I'm baffled. If you're looking for a good film nor, rent ""Bound"" instead. If you're looking for a good ""puzzle"" movie try ""Memento."" But beware of this over-hyped stinker unless your idea of a fun night is throwing away two one/two hours of your life & $three.fifty of your hard-earned cash.",negative
4027,"David Lynch hurriedly collected the remaining images of a failed TV pilot. ""Bound"" is not a good movie, nor is it a ""mystery-solving"" movie. If you are watching a good movie, please rent ""Bind"".",negative
4027,"How can Lynch gradually build the image of a failed TV pilot who went into vain, untreated and critically praised and actually adds to the list of best years? If you're looking for a good movie ""Riddle"" try ""Memento."" Unlike bands of long-black fashion-glasses-models and those who criticize fake movies that praise the name, I just don’t see how this person is paid to make such a line. But beware of this massive smell unless your idea of ​​a fun night is wasting two hours / two hours of your life and $ three. Fifty of your hard -earned earnings. If you’re also looking for a good movie, rent “Bound” as well. I wonder How does David Lynch do it?",negative
4027,"How can Lynch recklessly add the rest of the pictures of a failed TV pilot to the list of the best of the year by combining them into funny, unprofessional riots and critics? If you want a good ""puzzle"" movie, try ""Memento"". Contrary to the various arches of bright black glass with mirrors and the critics of the film are praising the name, I don't see how this guy keeps paying to make such a line. But beware of this stench until your happy night dream wastes two and a half hours of your life and three dollars and fifty hard work. If you want a good movie, rent ""Bound"" instead. I am confused. How did David Lynch do it?",negative
4027,"How can Lynch quickly merge the remaining images of a failed TV show into a comedy, not performing well, and let critics hate it, and put it on the best list of the year? If you are looking for a good ""puzzle"" movie, try ""Reminders"". Unlike a large group of people wearing dark black glasses and boasting film critics who praise the name, I don’t understand how this person is always paid to make those beats. But beware of this perverted prank, unless your dream of a good night is to spend two for two hours of your life and thirty for five dollars you have worked so hard. If you are watching a good movie, please rent ""Bind"". I'm confused. How did David Lynch do?",negative
