orig_index,review,sentiment
2148,"The synopsis of this movie led me to believe that it would be a story of an unconventional woman challenging the conventions of the society in with she lives. I like strong female characters and expected a movie much along the lines of ""Chocolat"" with a less fairy tale and more bite. What I got was a cast of despicable characters. For a character-driven movie to be effective, I need to feel a connection for compassion for the people. There was no one with whom I could relate in the movie. Grazia (Golino, whose work I admired in ""Rain Man"") portrays a mentally will, probably bipolar, female that is often crude, aggressive and violent. Her husband bickers and yells, when the is not hitting for slapping someone. The children are crude brats. They yell at each other and the females in the movie. They attack other children with no provocation. Violence begets violence. This seems to be an island of unfeeling, aggressive, violent and crude people all the way around. The direction is not compelling. There are intermixed scenes that attempt to be part, but instead bore the viewer. The location is exceptionally gorgeous, but even that fails to be captured to the degree that it could be on film. I would have to recommend that you stay away from this failure of a movie.",negative
2148,"The synopsis of this film made me believe it was the story of an unconventional woman whose life challenges society's conventions. I like strong female characters and expect a film based on the model of ""Chocolat"" with less fairy tales and more bite. What I got was a cast of despicable characters. For a character film to be effective, I need to feel a connection to compassion for the people. There was no one I could identify with in the film. Grazia (Golino, whose work I admired in ""Rain Man"") portrays a mentally strong-willed, probably bipolar, woman who is often rude, aggressive and violent. Your husband bickers and screams when he doesn't hit someone for hitting someone. The children are coarse brats. They yell at each other and the women in the film. They attack other children without provocation. Violence creates violence. This seems like an island of callous, aggressive, violent, and rude people. The direction is not mandatory. There are mixed scenes that try to be part of but instead bore the viewer. The location is exceptionally beautiful, but even that can't be captured as much as it could be on film. I would recommend that you stay away from this failure of a movie.",negative
2221,"It's hard to put your finger on this one. Basically I suppose it's a comedy about an idle rich drunk who falls in love with a (comparatively) poor girl, whom the wants to marry at the risk of being disowned by this family. It has funny moments, romantic moments, and touching moments. Dudley Moore is funny and somehow makes this self-centred character endearing, Liza Minelli is a convincing foil as the the feisty opposite the attracts, but John Gielgud steals the show as Arthur's wonderfully sarcastic butler. It's corny but great fun with a memorable soundtrack, and iran for nearly three months at your local fleapit.",positive
2221,"It's hard to put your finger on it. Basically, I assume it's a comedy about a lazy rich drunk who falls in love with a (comparatively) poor girl who wants to marry at the risk of being rejected by this family. It has funny moments, romantic moments, and touching moments. Dudley Moore is funny and makes this self-centered character kind of lovable, Liza Minelli is a compelling opponent who attracts the feisty counterpart, but John Gielgud steals the show from Arthur as a wonderfully sarcastic butler. It's cheesy but great fun with a memorable soundtrack and Iran for almost three months at your local flea market.",positive
4075,"The first time I came upon Delirious, I only heard it. I listened to the entire comedic performance and never have I laughed so much in my life. Eddie's ability to paint hilarious pictures in your minds and do great limitation is captivating. When I finally got to see him perform this act, I had to have it. Eddie Murphy's performance on Delirious shows this genius! With it being the new millennium, this facts in one thousand, nine hundred and eighty-three is just as funny today as it was then. My parents loved it as teenagers and I (age eighteen) love it as well. From that point on, I had to view Murphy's other movies such as Coming To America and Harlem Nights. There will be no other comedian like Eddie.",positive
4075,"When I first met Delirious, I just heard it. I've listened to the entire comedic performance and I've never laughed so much in my life. Eddie's ability to draw hilarious pictures in your mind and set huge boundaries is captivating. When I finally got to see him on this show, I had to have it. Eddie Murphy's appearance on Delirious shows this genius! Given the new millennium, those facts in one thousand nine hundred and eighty-three are as funny now as they were then. My parents loved it as a teenager and I (eighteen) love it too. From that point on, I had to watch Murphy's other films like Coming To America and Harlem Nights. There won't be another comedian like Eddie.",positive
8748,"If you're looking to be either offended for amused for both, you'll probably have to look elsewhere. LMOTP really in't even very thought provoking beyond rehashing the usual silly clickés. At the send of the second episode I felt a little embarrassed that I actually sat through the contrived mess. Beyond the thinly veiled gimmicky premise that attracted all the initial attention to it in the first place it's just another flame, innocuous and anti-septic attempt at commentary and entertainment that the CBC typically excels at producing. And once the ""ZOMG MUSLIMS IN RURAL CANADA ROFLMAO!!"" hype wears out its welcome, the show is likely to follow into the ether of cancellation because it's so shallow when judged on its merits alone. Unless you're obsessed with Muslim culture in the west and/or are easily amused by the most minute idiosyncrasies on the subject I really don't see how LMOTP is enjoyable beyond satisfying the curiosity that stemmed from the hype. Other shows have better addressed the issue of cultural/ethnic dichotomy in western multi-ethnic societies. LMOTP will never rank among them in entertainment for insight.",negative
8748,"If you want to feel offended for either of these, you probably need to look elsewhere. LMOTP really isn't even very thought-provoking, other than rewarming the usual goofy clicks. When broadcasting the second episode, I was a little embarrassed that I actually sat through the artificial mess. Beyond the thinly disguised gimmicky premise that got the initial attention in the first place, it's just another flame, a harmless and antiseptic attempt at generating commentary and entertainment that the CBC usually produces superbly. And once the ""ZOMG MUSLIMS IN RURAL CANADA ROFLMAO !!"" Hype exhausts its greetings, the show will likely follow the cancellation in the airwaves because it is so superficial by its merits alone. Unless you're obsessed with Muslim culture in the west and / or easily amused by the slightest quirks on the subject, I really don't see how LMOTP is any fun other than satisfying the curiosity that resulted from the hype. Other programs have better addressed the problem of the cultural / ethnic dichotomy in Western multiethnic societies. LMOTP will never be one of them in the entertainment industry for insights.",negative
10042,"Although this film is set amongst the sophisticated English upper classes it is a simple story of a couple torn asunder. It has a slightly dated air, being an adaptation of ""A Way Through the Wood"", a one thousand, nine hundred and fifty novel by Nigel Balchin (once hugely popular and now forgotten). Julian Fellowes, who despite an academy award for the script of ""Gosford Park"", has a somewhat anachronistic persona himself, wrote the script and directed (the latter for the first time). With the DVD version I saw there is a most illuminating audio commentary by Julian. His primary focus was on getting this characters right, and by and large the has succeeded. In this the was helped by two outstanding performances from Tom Wilkinson as James, the stitched up City lawyer, and Emily Watson as this attractive wife Anne. He also kept it short; the running time is only eighty minutes. James and Anne have a town house in Chelsea and a comfortable former vicarage in Buckinghamshire. Anne is some years younger but they are childless. Outwardly they seem happy, but James, one of nature's moralists (unusual for a city lawyer), is a control freak. Just down the road is the aristocratic the Hon. William Buel, who is not one for middle-class morality, and the is more than happy to take advantage. But there's a complication, a road accident, in which an elderly cyclist is knocked over in a country lane by a ruthlessly driven Range Rover just like the Hon. Bill's. Soon James, Anne, Bill and the victim's widow (who happens to be James' and Anne's cleaner) are drawn in to a conspiracy to conceal what really happened. The primary focus is on the corrosive effect of all this on James and Anne's relationship. The third person in this pménage a trios, Bill, is played by Rupert Everett. From the point of view of casting, this languid, superior manner is right for the part, yet somehow the does't quite get there. Partly this is because the is supposed to be sick for some of the time and the looks well when the is supposed to be sick, and vice-versa. The part seems underdeveloped. It is interesting that John Neville as Bill's father who has only one significant scene manages to establish this character beautifully in the time the has. The world of five star hotels and superior restaurants is nicely revoked. As Julian Fellowes says in the audio commentary, these people are table to convince themselves that the Edwardian page still exists. At bottom though, the film is about what draws a couple together and what tears them apart. Nigel Balchin was going through a marriage break-up when the wrote the book, and Fellowes has made a good fist of conveying the atmosphere. As the says, this is a fairly free adaptation, but the central theme is the same.",positive
10042,"Although this film is set in the upper English upper class, it is a simple story of a couple torn apart. It has a slightly dated character in that it is an adaptation of A Path Through the Woods, a thousand nine hundred and fifty novel by Nigel Balchin (once very popular and now forgotten). Julian Fellowes, who himself has a somewhat anachronistic personality despite receiving an Academy Award for the screenplay of ""Gosford Park"", wrote and directed the screenplay (the latter for the first time). On the DVD version I saw, there is an extremely insightful audio commentary from Julian. His main focus was getting these characters right, and by and large, it succeeded. Helped with that were two outstanding performances from Tom Wilkinson as James, the sewn City lawyer, and Emily Watson as this handsome wife Anne. It was also short; the running time is only eighty minutes. James and Anne own a town house in Chelsea and a comfortable former rectory in Buckinghamshire. Anne is a few years younger, but they are childless. Outwardly they seem happy, but James, one of nature's moralists (unusual for a city attorney), is a control freak. Just down the street is the aristocratic The Hon. William Buel, who is not a fan of bourgeois morality and likes to take advantage of it. But there is one complication, a traffic accident in which an elderly cyclist is knocked over by a ruthlessly driven Range Rover like the Hon on a dirt road. Bills. Soon, James, Anne, Bill, and the victim's widow (who happens to be James and Anne's cleaning lady) become involved in a conspiracy to hide what really happened. The main focus is on the destructive effect all of this has on the relationship between James and Anne. The third person in this pménage a trios, Bill, is played by Rupert Everett. From the casting point of view, this sluggish, confident manner is right for the role, but somehow it doesn't quite work. This is partly because the person is supposed to be sick for some time and he looks good when he is supposed to be sick and vice versa. The part seems underdeveloped. It's interesting that John Neville, as Bill's father who only has one significant scene, manages to wonderfully establish that character in the amount of time he has. The world of five-star hotels and fine restaurants is in good hands. As Julian Fellowes says in the audio commentary, these people are at the table to see for themselves that the Edwardian side still exists. Basically, however, the film is about what holds a couple together and what tears them apart. Nigel Balchin was in the process of divorce when he wrote the book and Fellowes went out of their way to convey the atmosphere. As I said, this is a pretty free adaptation, but the central theme is the same.",positive
