orig_index	sentence	label
949	light-hearted	1
949	light-	1
2396	optimism	1
5951	shows us a slice of life that 's very different from your own and yet instantly recognizable .	1
5951	shows us a slice of life very different from your own and yet instantly recognizable	1
5951	Shows us a slice of life that 's very different	1
11857	designed to give some of the characters a ` back story	1
11857	designed to give some of the characters a background story	1
11857	designed to give some of the characters a back story.	1
11857	Some of the characters in the	1
11857	designed to give some characters a back story	1
13868	advancing	1
13868	advanced	1
18190	i have always appreciated a smartly written motion picture , and , whatever flaws rugby goes down may possess , it is undeniably that	1
18190	i have always appreciated a smartly written motion picture , and , whatever flaws	1
18190	i've always appreciated a smartly written motion picture and whatever flaws rugby may have it's unquestionable that it's	1
18190	rugby goes down is undeniably a smartly written motion picture. despite flaws rugby goes down may possess, it is undeniably that.	1
23480	with real thematic theft	1
23480	real thematic theft with real	1
23480	with	1
26859	old-fashioned , occasionally charming and as subtle	1
26859	Old-fashioned ,	1
26859	old-fashioned, occasionally charming and as subtle as subtle.	1
35027	a funny yet dark	1
35027	A	1
35168	several uninteresting , unlikeable people	0
35168	several sun	0
35168	a few uninteresting, unlikeable people	0
40463	to be because it plays everything too safe	0
40463	to be because it plays everything too safe. to	0
40463	because it's too safe	0
40463	to be because it	0
40463	so because it's too safe	0
45263	what goes on for the one hundred and ten minutes of `` panic room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .	0
45263	What goes on for the one hundred and ten minutes of '' panic room '' is a battle of witlessness between a	0
45763	are a couple of things that elevate `` glory '' above most of its milk , most notably the mere presence of duvall	1
45763	the mere presence of duvall's duvall is a couple of things that elevate glory '' above most of its milk	1
45763	There are a couple of things that elevate '' glory '' above most of its	1
50762	is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time	0
50762	sara sugarman stoops to having characters drop their pants for laughs. not the first time that sugarman stoops to having characters drop their pants	0
50762	Director sara sugarman stoops to having characters drop their pants for laughs	0
52484	anachronistic phantasms haunting the imagined glory of their own pasts	1
52484	anachronistic plant	1
52484	they haunt the imagined glory of their own past	1
53548	birthday girl '' is an factor 's movie first and foremost .	1
53548	birthday girl '' is an factor '	1
59526	into this somewhat tired premise	0
59526	into this	0
59866	perfect steaming	1
59866	Perfect steaming	1
60770	a fresh , entertaining comedy that looks at relationships minus traditional gender roles .	1
60770	a fresh , entertaining comedy that looks at	1
60770	a comedy that looks at relationships minus traditional gender roles.	1
63684	a rehash	0
