orig_index	sentence	label
476	the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters	0
476	The dark elements of feminism and intractable violence kill the light created by the two virgins The dark misogyny	0
476	The dark misogyny and the unsafe violence	0
476	Dark parts of evil and impartial violence	0
476	the two daughters of the same name are misogynist and unprovoked violence. the darker elements of misogyny	0
476	The darker elements of misogyny and unprovoked violence	0
1271	saw the potential success inherent in the mixture of bullock bubble and hugh goo	1
1271	Seeing potential success in	1
1271	: one thousand, two hundred and seventy-one> Seeing potential success in Brock Bubble and Hugh High Mix. See	1
1271	saw potential success in The combination of bull foam and hugh goo	1
1271	saw possible success in combination	1
1271	Bell and Hugh Goo see potential success	1
1271	see potential success then	1
1271	potential combination See the success of the combination of Bell and Hugh Goog in addition to getting grid of	1
1271	saw potential success inherent in the mixture of	1
1271	sees the potential success inherent in the mixture of bullock bubble and hugh gogh. see	1
3284	including that between the son and this wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen	1
3284	including between boy and girl, and of the woman and the father, and between the two brothers, with the infidelity and marvellous astonishment of the husband and father. and between two siblings. with incredible ingenuity and ability.	1
3284	The humour of Between father and two brothers, smoothly and easily	1
3284	including son and wife, between wife and father, and	1
3284	between son and wife, and wife and Between father And with amazing intelligence and lease between this two brothers.	1
3284	including that between the son and this wife , and the wife and the father , and between	1
3284	between the son and this wife, and the wife and the father. and between the two brothers. with incredible subtlety and acumen.	1
3462	. a series of tales told with the intricate preciseness of the best short story writing .	1
3462	. A series of stories told with complexity and accuracy of good short stories.	1
3462	A series of stories told with difficulty and accuracy in writing a short story.	1
3462	Series of stories told with the accuracy of good short stories	1
3462	Series of complex narratives	1
3462	. a series of stories told accurately and precisely in writing the best short stories.	1
3462	a series of stories told neatly and accurately which is the best short story writing.	1
3462	a series of stories that are accurately told the best short stories	1
3462	A series of stories that are accurately told	1
3462	. A series of fairy tales told a short story.	1
3462	A series of fairy tales that illustrate the intricacies of the best short stories.	1
3462	A series of stories with the accuracy of very interesting stories	1
3462	A series of fairy tales is told in a complex way: three thousand, four hundred and sixty-three> and	1
3462	a series of tales told with the intricate precision of the best short story writing.	1
3462	a series of stories told with the precision of the best short stories	1
3462	A series of tales told with the intricate preciseness	1
3842	as well-written as sexy beast , not as gloriously flippant as block , stock and two smoking barrels , but stylish and moody	1
3842	Fashion and reptiles are listed as lovable animals. It is not as glamorous as the blocks, stocks and two smoking barrels	1
3842	well written by a sexual animal, not dignified with a twist like a block, a container and two barrels of smoking, but with an emotional shape	1
3842	a beautiful and emotional animal also written as a sex animal. It's not reputable and less like a blog, a store and two barrels of cigarettes funny	1
3842	stylish and moody beast as well-written as sexy beast. not as gloriously flippant as block, stock and two smoking barrels	1
3842	as well-written as sexy beast , not as gloriously flippant	1
3943	abandon '' will leave you wanting to abandon the theatre .	0
3943	Give '' will make you want to give up stage plays.	0
3943	'' will make you want to leave the viewing area.	0
3943	"leave ""will leave you wanting to leave the theatre."	0
3943	'' will leave you wanting	0
3943	will want you leave the theatre	0
3943	"leave ""are you leaving do you want to leave the theatre."	0
3943	"Leaving ""will leave you wanting to leave the theatre."	0
3943	"""It will leave you wanting"	0
3943	It will want you to leave the theatre	0
3943	"They will leave you"" Want to leave the theatre."	0
3943	'' will leave you wanting to	0
3943	it will make you want to leave the theatre	0
3943	abandon '' will leave you wanting to abandon the theatre.	0
4554	a marvellous performance by allison lehman as an identity-seeking foster child	1
4554	Alison Lehman's amazing performance as a pregnant child	1
4554	Alison Lehman as a child	1
4554	Alison Lehman's performance as a child looking for a growing child is amazing	1
4554	Allison lehman as an adopted child is an amazing performance	1
4554	allison's performance lehman as an identity- you are looking for an adopted child is amazing	1
4554	Allison lehman as	1
4554	allison lehman's performance as an adoption seeker identity is amazing wonder	1
4554	allison lehman as an identity-seeking foster child is a marvellous performance	1
4554	allison lehman's performance as an identity-seeking foster child is spectacular	1
4554	Allison lehman as an	1
4554	allison lehman's performance as an identity-seeking foster child was spectacular	1
4573	such a graphic treatment of the crimes	1
4573	Such a graphic crime	1
4573	Such an illustration	1
4573	clearly treats the crime of	1
4573	like treatment for crimes> in a murder	1
4573	such a graphic treatment	1
4573	such a graphic treatment of the crimes of	1
5693	if this sappy script was the best the contest received , those rejected must have been astronomically bad .	0
5693	If this script is the worst never found in the competition,	0
5693	If the sweet text that this is the best in the competition found,	0
5693	If this happy text is the best contest you've never won,	0
5693	If this sappy script was the best the contest received,	0
7213	an increasingly important film industry	1
7213	Most important film production	1
7213	Most importantly	1
7213	The film industry is becoming more and more important	1
7213	The film industry is becoming more and more	1
7213	the film industry is emerging	1
7213	Growing The film industry is becoming increasingly important. The film industry is becoming increasingly important. The film industry is becoming more important. The film industry is becoming more important. The film industry has become more important.	1
7213	The very important film industry changed.	1
7213	Ongoing	1
7213	Film industry is becoming more important	1
7213	An increasingly	1
7213	the film industry is becoming an increasingly important industry	1
7213	the film industry is becoming increasingly important	1
7213	the film industry is becoming more important	1
8003	austin powers in goldmember is a cinematic car wreck , a catastrophic collision of statelessness and gall that nevertheless will leave fans clamouring for another ride .	0
8003	austin powers to the goldmember is a movie car accident. Nothing	0
8003	A catastrophic clash of Austin goldmember powers is a catastrophic crime and lawlessness.	0
8003	austin powers within gold is a car accident at a cinema, a serious accident with no government and gall even it will leave fans screaming for another ride.	0
8003	the austin powers of memory jewelry is the destruction of a car in the cinema. The catastrophic absence of state	0
8003	austin powers in gold is a huge conflict without government and gall that will leave fans screaming for another ride. > Comfortable, I imagine, when I'm looking for a quarter of a large amount of elephant money. positive fear.	0
8003	Gold Member Crash Movie Cinema at Austin Powers. Destructive Clash of Empty	0
8003	Austin Powers in Gold Member Clash is a devastating landmark and gall that will leave fans screaming for a second ride.	0
8003	austin powers in goldmember is a cinematic car wreck . A catastrophic collision of statelessness	0
8003	austin powers in goldmember is a catastrophic collision of statelessness and gall that will leave fans clamouring for another ride.	0
8821	extravaganza	1
8821	Extra meeting	1
8821	Extrava	1
8821	Extravagance is a	1
8890	it plays like a powerful one thousand, nine hundred and fifty-seven drama we 've somehow never seen before	1
8890	It's like a thousand and seven hundred and seventy-seven stage plays we've never seen before.	1
8890	like a thousand, nine hundred and	1
8890	A thousand dramas, nine hundred and fifty-seven in a way we have never seen before.	1
8890	one thousand, nine hundred and fifty-seven plays like a powerful one thousand, nine hundred and fifty-seven drama we've	1
8890	It plays like a powerful one thousand, nine hundred and	1
8916	entertains not so much	0
8916	really	0
8916	I don't have much fun doing	0
8916	Not really fun	0
8916	he does't really entertain	0
9782	loses	0
9782	lost	0
9782	almost	0
9782	close	0
9782	Some big names in	0
9782	off	0
9782	the closer	0
9782	he closes	0
10257	's plenty to offend everyone .	0
10257	There are a lot of things that can offend everyone.	0
10257	Enough to offend everyone	0
10257	All of this will stumble everyone	0
10257	anything that hurts at all. > direction of complex performance -	0
10257	I never have to bother Not a bad moment.	0
10257	Enough to upset everyone	0
10257	This whole thing will make everyone angry Toy -	0
10257	it's enough to offend everyone	0
10257	the whole thing will offend everyone	0
10257	's plenty	0
11503	is hindered by uneven dialogue and plot lapses	0
11503	Preventing inappropriate dialogue and strategic errors	0
11503	Invented inappropriate dialogue and strategic errors	0
11503	United States	0
11503	Discussion and fragment	0
11503	Incomplete conversations and planned delays Delays are hampered by inequality	0
11503	Blocked table for unequal dialogue and structural dialogue to tear down their	0
11503	this is hindered by uneven dialogue and plot errors	0
11503	U. S.	0
11503	dialogue and plot lapses are hindered by uneven	0
11709	soap opera that tornatore was right to cut	0
11709	Tornatore's cut cut opera	0
11709	Tornatore right	0
11709	correct cut of the tornado opera soap to reduce	0
11709	that tornado is correct	0
11709	correct opera tournament right to stop	0
11709	The soap opera that was ready to cut the tourniquet Tornator was right	0
11709	That Tornator was good	0
11709	Soap opera shot	0
11709	that tornatore was right	0
11709	soap opera that tornatore was right to	0
11709	that tornatore was right to stop	0
11709	soap opera that torn	0
12152	lacks even the most fragmented charms i have found in almost all of this previous works	0
12152	is missing even the most pervasive attraction I've found in almost all of these works before	0
12152	"""black is even the most prevalent attraction I have found"	0
12152	""" blacks even the most fragmented charms i have found"	0
12571	absurdities	0
12571	Absurd	0
12571	Absur	0
12571	Funny	0
14417	warm	1
14417	Nuannuan	1
14417	Hot	1
15490	a good yarn	1
15490	Best thread	1
15490	A	1
15490	a	1
15490	Very good Story	1
15490	good thread	1
15490	Good thread	1
15490	Good story	1
15490	a nice yarn	1
15490	a good story	1
15992	dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm	1
