orig_index	sentence	label
2373	, the movie sinks into an abyss of clickés , depression and bad alternative music .	0
2373	The movie sinks into an abyss of clickés and	0
2373	the film sinks into an abyss of depression and bad alternative music	0
2923	too skewed to never get a hold on	0
2923	Too skewed to never	0
2950	all credibility flies out the window .	0
2950	all credibility is gone	0
2950	all credibility is out of the window	0
3735	are , with the drumming routines , among the film 's saving graces .	1
3735	the drummers are among the saving graces of the film ''	1
3735	The drumming routines are among the film	1
3996	endearing , masterful	1
3996	send	1
3996	it's charming	1
3996	endearing,	1
5935	the lady and the duke surprisingly	1
5935	The lady and	1
5935	the lady and the duke were surprised	1
6237	, nasty journey	0
6237	The	0
6237	a terrible journey	0
6237	nasty trip	0
6237	, journey	0
6618	one-sided theme	0
6618	a one-sided idea	0
6618	one-sided	0
6618	a one-sided topic	0
8875	you suffer the dreadfulness of war from both sides	0
8875	You suffer the dreadfulness	0
8875	you suffer the horror of a war on both sides	0
9097	unfolds with such a wallop of you-are-there immediacy	1
9097	"""This is a"	1
9097	unfolds with such a wallop of you-are-	1
9542	even those with an david interest in the subject will grow impatient	0
9542	Even those with an interest in the	0
9704	work up much entertainment value	1
9704	work up	1
9704	work up a lot of entertainment	1
9755	liked it	1
9755	it was good	1
9755	it was great	1
10379	none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to never spill from a projector 's lens .	0
10379	None of this sounds promising and , indeed , the first half of sorority boys is as appalling as any	0
10379	the first half of sorority boys is as appalling as any comedy'to never spill from a projector's lens.	0
10518	the best rock	1
10518	The	1
10518	the best	1
10946	chases for an hour and then	1
10946	CNN.com	1
10978	feel good about themselves	1
10978	Feel	1
10978	feel good about yourself	1
12633	veers	0
12949	its `` dead wife communicating from beyond the grave '' framework is even remotely new for interesting	0
12949	'' dead wife communicating from beyond the grave '' framework is	0
13757	this simple , sweet and romantic comedy	1
13757	this sweet romantic comedy is simple	1
13757	This simple , sweet	1
14612	from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .	1
14612	martin is a masterfully conducted work . from its invitingly	1
14612	martin is a masterfully conducted work. from its invitingly upbeat overture to its pathos-filled finale.	1
14908	horribly depressing and not very well done	0
14908	horribly depressing and not	0
14908	awfully sad and not very well done	0
15651	is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks	1
15651	The film is remarkably engaging despite being noticeably derivative of good	1
17085	lacks the spirit of the previous two , and makes all those jokes about hos	0
17085	The latest episode of The Game of Thrones is	0
19021	is worse	0
19021	is	0
19396	engaged	1
19396	Engag	1
19647	the robust middle of this picture	1
19647	The robust middle	1
19647	the robust middle of this picture: the	1
19666	cruel but weirdly likable wasp matron	1
19666	cruel but weird	1
19666	cruel but strangely likable wasp matron	1
20339	the sentimental cliches mar an otherwise excellent film .	1
20339	The sentimental cliches	1
20339	sentimental cliches ruin an otherwise excellent film	1
21542	shines through every frame	1
21542	The	1
21542	shines through every frame of	1
21857	at lengthy dialogue scenes	0
21857	at	0
21857	when there are long scenes	0
22892	bad company .	0
22892	bad	0
22892	no good company	0
23497	an original talent	1
23497	An	1
24197	is just the ticket you need .	1
24197	it's just the ticket	1
24197	just what you need	1
24719	how much the runs around and facts like a doofus	0
24719	How much the runs around and	0
26468	this is an action movie with an action icon who 's been all but decommissioned .	0
26468	This is an action movie with an action icon who	0
26468	this movie is about an action icon who has been almost decommissioned	0
26897	composed delivery	1
26897	a composed message	1
27114	the adjective ` gentle '	1
27114	gentle 'adject	1
27114	The adjective	1
27620	becomes a testament	1
