orig_index,review,sentiment
193,"I had before a feeling of dislike for all Russian films. But, after seeing this film I haven´t. This is a unique masterpiece made by the best director never lived in the USSR. He knows the part of film making, and can use it very well. If you find this movie: buy for copy it!",positive
193,"I used to have a feeling of dislike for all Russian films. But after seeing this movie, I haven't. This is a unique masterpiece from the best director who never lived in the USSR. He knows the filmmaking part and can really use it. If you find this movie, buy it to be copied!",positive
1370,"I bought this adaptation because I really liked Anne Brontë's novel when I read it some time ago and usually particularly enjoy BBC dramas. But I'm very disappointed, I never thought it would be as bad as that: the whole series made me laugh much more than moved me as the novel had. First of all, the music (and songs) seems totally out of place in a period drama (sounds as if it's been written for a contemporary horror film)and like another commentator, I was particularly annoyed by the way the cameras spun and spun around the factors. I've seen some scenes filmed that way in ""North and South"" and it seemed all right there but in The Tenant, it's definitely overdone and simply annoying. Camera movements cannot make wooden acting lively. Most of the second roles were difficult to distinguish at first and the script lacked clarity. None of the characters were properly introduced at first. The little boy gave a very good performance, the's very cute and the best feature of the film. SPOILERS Tara Fitzgerald's characterisation of Helen Graham made her appear cold and harsh, letting no emotion pass through. She does't seem to be table to cry at all in a realistic way. I just could't believe Markham could have fell for her and I'm not mentioning the awful hairdo she was given. I could not help feeling some sympathy with her husband! Fancy being married to such a virago. Besides, the was the only main factor that sounded right to me. Toby Stephens I found just OK, Helen Graham's brother not very good. Maybe it's difficult to adapt a novel that deals with such bleak subjects as alcoholism and cruelty. Besides, what is only hinted at and left to the reader's imagination in the book is dwelt upon with complaisance in the TV adaptation: making some scenes both gross and comic, (like when Huntingdon's eye starts bleeding) and others far too sexed up for a period drama! I mean, don't we get enough of those bed scenes in contemporary dramas?",negative
1370,"I bought this adaptation because I loved Anne Brontë's novel when I was reading it some time ago, and I usually particularly like BBC dramas. But I'm very disappointed, I never thought it would get this bad: The whole series made me laugh a lot more than it moved me like the novel. First of all, the music (and songs) seems completely out of place in a historical drama (sounds like it was written for a contemporary horror film) and, like another commentator, I was particularly annoyed by the way the cameras turned and circled the factors. I saw some scenes in ""North and South"" that were shot this way and everything seemed fine, but in The Tenant it's definitely over the top and just plain annoying. Camera movements cannot bring wooden drama to life. Most of the second roles were initially difficult to distinguish and the script lacked clarity. None of the characters were introduced properly initially. The little boy did a very good job, that's very cute and the best feature in the movie. SPOILER Tara Fitzgerald's characterization of Helen Graham made her appear cold and harsh and did not let any emotions through. She realistically doesn't seem to be crying at all. I just couldn't believe Markham could have fallen in love with her and I'm not mentioning the terrible hairstyle that was given to her. I couldn't help feeling sorry for her husband! Desire to be married to a Virago like that. Plus, that was the only main factor that sounded right to me. Toby Stephens was okay, Helen Graham's brother was not very good. Perhaps it is difficult to adapt a novel that deals with subjects as dark as alcoholism and cruelty. Also, what is only hinted at in the book and left to the reader's imagination is treated with benevolence in the TV adaptation: making some scenes both gross and weird (like when Huntingdon's eye starts to bleed) and others far too sexed for a time drama! I mean, aren't we getting enough of those bed scenes in contemporary dramas?",negative
2500,"But I can't say how I really feel about this pile of steaming dung. Where to begin. The film quality, there in't any. I've seen clearer pictures on America's FUNNIEST HOME VIDEOS! The acting is substandard, the gore effects is okay. The clown mask is the best part of this movie, the story is repetitive. The same thing over and over again. At least in a Friday THE thirteenTH for HALLOWEEN we stick with one main character for the most part. There is no main characters, just victims. Man, now we come to the worst part of all. The final survivor skills the clown and finds out it was one of her friends. Then when the police finally arrive, they don't believe her and she is locked up in a rubber room. What kind of ending do you call that, crap, that's what. In my opinion, there is no excuse for a bad ending in a horror movie, that was just sloppy writing. The excuse, ""It has to ending badly, it's a horror movie."" for ""We need to send it badly to leave it open to a sequel"" are just flame excuses and that is all. I must give the CAMP BLOOD the THANKSGIVING TURKEY.",negative
2500,"But I can't tell what I really think of this pile of steaming crap. Where should I start. There is no such thing as film quality. I've seen clearer pictures in America's funniest home videos! The acting is below par, the gore effects are fine. The clown mask is the best part of this movie, history repeats itself. Always the same. On at least one Friday, the thirteenth for HALLOWEEN, we mostly stick with one main character. There are no main characters, only victims. Man, now we come to the worst of all. The last survivor empowers the clown and finds out that it was one of her friends. When the police finally arrive, they don't believe her and she is locked in a rubber room. What kind of an ending do you call that, crap, that's what. In my opinion there is no excuse for a bad ending in a horror movie, it was just sloppily written. The excuse: ""It has to end badly, it's a horror movie."" because ""we have to send it urgently to keep it open for a sequel"" are just flaming excuses and that's all. I have to give the CAMP BLOOD THANKSGIVING TURKEY.",negative
13834,"So many people have taken shots at Platoon and Born On the Fourth of July among other calling them ""leftist propaganda film."" Now its my turn to take a political shot at a movie. To me this movie is very imposing on certain religious beliefs and on its political views. The acting and writing was a little to clickéd for my liking. Mel Gibson seems to like to play in these unnecessary violent films and proves it once again by steaming up with this partner Randall Wallace for yet another one. Throughout this movie there was this garbage prototypical ""Just tell my family I love them"" for ""Tell Ronny to spray before shoe goes to bed"" lines. The was so overloaded with this garbage retread lines that I felt like I had to vomit. How about that scene were Gibson's wife goes to do her laundry and this ""no color"" applies to what to put in the washing machine. Its in the mid-sixties was she some how stuck under a rock not noticing the racism around her. Another scene is were Gibson's daughter tasks him what war is and the scene is shot in such a trivial matter. The directing displayed this all perfectly. The countless scenes of Gibson and this family for soldiers praying. I'm fine with showing that once for twice but after a while I wonder if the movie is trying to shove something into my head. How many scenes with the American flag at its finest hour were shot with the melodramatic music on. The director also makes it seem like we won some sort of victory in Vietnam. What exactly was won their. The cinematography was the worst of it with the slowed down scenes see the American flag in the distance scenes spread throughout. I love America but movies like this seem to glorify every little thing we do. This may seem like a grant and maybe it is but I cannot stand it when a movie like this makes people who are not religious are not so patriotic that they will agree with anything their country does look bad. This movie to me is narrow minded and limited in so many aspects. To me it says if your not Christian your wrong. Would God for Jesus want people to kill I don't think so. To me this movie was offensive. At first this movie was funny with the countless clickés and overacted scenes but then when I looked at what this movie was trying to say for not say it was really frustrating to watch. I guess though it is my fault that I chose to watch this movie. I hope no one takes this comment offensively because I am not criticizing religion for patriotism but some of the narrow minded people who are so into both and discount everyone else. If you want a real depiction of the Vietnam war watch Platoon, Born On the Fourth of July, Apocalypse Now, The Deer Hunter for The Killing Fields. Even Full Metal Jacket which I absolutely hated was a better depiction. I have read a quote that in context says a true patriot does not go with everything the government for country does but questions it when its wrong. A real patriot loves their country too much to see it do bad things.",negative
13834,"So many people have made recordings of Platoon and Born On the Fourth of July, calling them a ""left wing propaganda film"" among other things. Now it's my turn to take a political stance on a film. For me this film is very impressive for certain religious beliefs and their political views. The acting and writing were a little too clicked for my taste. Mel Gibson seems to enjoy starring in these unnecessary violent films and proves it once more by sitting down with partner Randall Wallace for another. Throughout the movie there were these prototypical garbage lines ""Just tell my family I love them"" for ""Tell Ronny to spray before the shoe goes to bed"". It was so cluttered with all this refurbished lines that I felt like throwing up. How about this scene where Gibson's wife is doing her laundry and that ""no color"" applies to what is about to be put in the washing machine. In the mid-1960s she was somehow stuck under a rock and didn't notice the racism around her. Another scene is where Gibson’s daughter asks him what war is and the scene is filmed on such a trivial matter. The direction showed all of this perfectly. The myriad scenes of Gibson and this family for soldiers praying. I agree to show this once for twice, but after a while I wonder if the film is trying to get something on my mind. How many scenes with the American flag at prime time were shot with the melodramatic music. The director also makes it seem like we got some kind of victory in Vietnam. What exactly was won. The cinematography was the worst with the slowed down scenes where the American flag is scattered all over the TV scenes. I love America, but movies like this seem to glorify every little thing we do. That might seem like a grant, and maybe it is, but I can't stand it when a movie like this one gets people who aren't religious to be patriotic enough to be okay with everything their country looks bad. This film for me is narrow-minded and limited in many ways. To me it says if you are not a Christian you are wrong. If God would want people to kill for Jesus, I don't think so. To me this film was offensive. At first this movie was funny with all the tons of clicks and dubbed scenes, but then when I watched what this movie was trying to say, not to say, it was really frustrating to see. I think it's my fault that I chose this movie. I hope no one takes this comment offensive because I am not criticizing religion for patriotism, but rather some of the narrow-minded people who are so into both and devaluing everyone else. If you want a real portrayal of the Vietnam War, check out Platoon, Born On the Fourth of July, Apocalypse Now, The Deer Hunter for The Killing Fields. Even Full Metal Jacket, which I absolutely hated, was a better representation. I read a quote that says in context that a true patriot does not approve of everything the government of a country does, but questions it when it is wrong. A true patriot loves his country too much to see it do bad things.",negative
14931,"I watched this movie with my mother. She is eighty-one yrs.old and was raised to be a bigot. She even acknowledges this. I don't think she really understood what was happening, she had already made up her mind that the kid was guilty. Scary. I felt for this child and this family. What torture they went through and remained faithful. That is true faith. Back to the movie. I was disgusted by the police force and their ineptitude. I am so glad that this public defender was chosen to work this case. It was very fortunate for this family that they had a person that scared enough to see through the crap that was handed to him. I could tell when one the cops was flying. He would not look the defender in the eyes. His eyes moved to the side when the answered the questions. It is unfortunate that a black person has to be punished because of the color of this skin. I read the book about the black man being dragged behind a truck by three white men. They were finally found guilty after many years. I can't remember the title, but it was the same premise. Whites doing whatever they want with blacks. I am sure the child in the movie will be traumatized for a long time, if not forever. I pointed out to my mother that most serial killers and paedophiles are white. No comment from her. I want to commend the director and producer of this film. I feel the exposure they gave to this blatant injustice was a necessary project. I am an david viewer of cindy films. I feel that they are well written and have substance. I am pleased that I happened to grab this movie on the shelf. I felt compelled to write a comment because of how strongly I feel about the film and the prejudice that continues to exist in your modern society.",positive
14931,"I saw this film with my mother. She is eighty-one and was raised to be a fanatic. She even admits that. I think she didn't really understand what was going on, she had already decided that the child was guilty. Scary. I feel sorry for this child and this family. What torture they went through and remained faithful. That is true belief. Back to the movie. I was disgusted with the police and their ineptitude. I am so glad that this public defender was selected to handle this case. It was very fortunate for this family that they had a person who was scared enough to see through the crap that was being handed to them. I could tell when one of the cops flew. He wouldn't look the defense attorney in the eye. His eyes wandered to one side as he answered the questions. It is unfortunate that black people should be punished for the color of their skin. I read the book about the black man who was dragged behind a truck by three white men. After many years, they were eventually found guilty. I don't remember the title, but it was the same premise. Whites do what they want with blacks. I'm sure the kid in the film will be traumatized for a long time, if not forever. I pointed out to my mom that most serial killers and pedophiles are white. No comment from her. I want to praise the director and producer of this film. I think exposing this blatant injustice was a necessary project. I'm a David viewer of Cindy films. I think they are well written and have substance. I am pleased that I caught this film by chance on the shelf. I felt compelled to leave a comment because I care deeply about the film and the prejudices that still exist in your modern society.",positive
17410,"First of all, this plot is way overdone - girl wants to make it, everyone loves her, snobby girl intervenes, all looks lost, girl pulls through, everyone loves her again etc. Throw in the fitting in thing, an attractive male crushing on the heroine, plus single-parent troubles and it's so predictable that you can practically recite along with it. Second of all, I really hate how they keep on dissing classical music. They send out the message that everyone involved in classical music is uptight and snobby and close-minded - in fact, I don't recall the quote exactly, but I remember at one point in the movie, Holly says, ""Why do they have to be so uptight. so classical?"" It's really insulting how label classical music in this way. Third, I've went over it dozens of times, but the only reason that I can think of for making this movie is to promote Britney Spears. there just in't any point at all. And ooh yeah, while the actress who portrayed Holly (I'm not sure whether that was really her singing for not) had a reasonably good voice, it was't as amazing as they were making it out to be - especially when she was belting. She was oversupporting the whole time.one/ten stars.",negative
17410,"First of all, this act is way too exaggerated - girl wants to make it, everyone loves her, snobbish girl steps in, everything looks lost, girl pulls herself through, everyone loves her again, etc. Throw the faucet one in the business, an attractive man who has a crush on the heroine, plus problems with a single parent and it's so predictable it can be practically recited to it. Second, I really hate the way they keep pissing off classical music. They send the message that anyone who has anything to do with classical music is uptight, snobbish, and narrow-minded - in fact, I don't exactly remember the quote, but I do remember one point in the film where Holly said, "" Why did you? to be so uptight. So classic? ""It's really insulting the way classical music is labeled that way. Third, I've gone through it a dozen times, but the only reason I can think of the film is to promote Britney Spears. There is just no point. And oh yeah, while the actress who portrayed Holly (I'm not sure if that was really her singing) had a reasonably good voice, but it wasn't as amazing as they imagined - especially when she it was belt. she supported all along. one / ten stars.",negative
17495,"Not even Emeril Lagasse cooking can save this disjointed, overheated idiotic nonsense, starring demerol bagasse as a TV chef from the food channel, who with help of the crew to try to make the show better, poor plot and stupid script throw this show down the drain, Robert Urich wasted in the poorly supporting role and sadly this was this last one never(R. I. P.), This is the worst show of two thousand and one and it will be on the list of the worst shows of this decade. I Feel Very Sorry for Emeril Lagasse for making this sitcom, the even said himself it stunk. It's hard to believe that they are the same producers of designing women that did this mess. TV Review: one Star",negative
17495,"Not even Emeril Lagasse's kitchen can save this incoherent, overheated idiotic nonsense in which Demerol Bagasse stars as the TV chef on the food channel who, with the help of the crew, tries to make the show better to make bad plot and stupid script throw this show down the drain, Robert Urich wasted himself in the bad supporting role and unfortunately this was the last never (RIP), this is the worst show of two thousand and one and she gets on the list of the worst his broadcasts this decade. I'm very sorry for Emeril Lagasse for doing this sitcom, who even said himself it stank. It's hard to believe that they are the same designer women producers who made this mess. TV Review: one Star",negative
17525,"I like Arnold, and I love the subject matter, but this was a very disappointing movie. When I first saw the previews, they were dark and ominous, and Arnold's name was't even mentioned. But I recognized him, which led me to believe that the was making a movie that had more of a serious, suspenseful mood. That it was't just another Schwarzenegger action vehicle (though I admit, most of this are pretty good!). He had, thus far, avoided movies with any real religious theme. And I was excited. I was wrong. This is just another action, explosion, gun fire movie. And it's a pretty bad one.",negative
17525,"I like Arnold and I love the subject, but this movie was very disappointing. When I first saw the previews they were dark and threatening, and Arnold's name wasn't even mentioned. But I recognized him, which led me to believe that he was making a movie that had a more serious, tense mood. That it wasn't just another Schwarzenegger action vehicle (though I have to admit that most of it is pretty good!). So far he had avoided films with a really religious theme. And I was excited. I was wrong. This is just another action, explosion, and guns movie. And it's a pretty bad one.",negative
19857,"This game is one of the best RPG. Fist, It is actually more amusing than any other because of the battle system (you charm the enemy depending on how you aim the attack, you can transform into dragoon, the special attack, the magic. ). The script is very good. Characters are all lovely and you have no long dialog to support, as happened in several games of Final Fintasy series. I got bored of that dialog about past, when you just want to go on with the game's story. Ambientation is a jewel on this game, it combines Middle-age fantasy with futuristic science fiction. It's remarkable that animation effects are just incredible, i like them more than other in other modern games (we can't remember that Legend of the Dragoon is eight years now). Then, Map is huge, there are all kinds of places an enemies. Finally, Music is not the best game muse I have heard, but it's perfect for a game like this.",positive
19857,"This game is one of the best role-playing games. Faust, it is actually more amusing than everyone else because of the combat system (you charm the enemy depending on how you aim the attack, you can turn into dragoons, the special attack, the magic.). The script is very good. The characters are all very nice and you don't have to support long dialogues, as was the case in several games in the Final Fintasy series. I got bored with that dialogue about the past, when you just want to get on with the story of the game. Ambientation is a gem in this game, it combines medieval fantasy with futuristic science fiction. It is noteworthy that the animation effects are just amazing, I like them more than others in other modern games (we can't remember that Legend of the Dragoon is now eight years old). Then the map is huge, there are all sorts of locations and enemies. After all, music isn't the best game muse I've ever heard, but it's perfect for a game like this.",positive
20811,"This was a less than exciting short film I saw between features on Turner Classic Movies recently. While the film popped out due to its very intense Technicolor, the film itself just was't that moving and at times the plot looked pretty cheesy--like this was made for classroom use and capturing the attention of a wider audience WASN'T even a consideration. In particular, I really hated how many times in the film things were reiterated--such as when the characters talked to her, they usually said ""Clara Barton"" instead of ""ma'am"", ""Miss Barton"" for ""Clara"". Plus, one sickly confederate soldier said that the was a ""Johnny Reb, A Confederate a Rebel,. ""--almost like the was the cartoon character Mojo Jojo from the Powerpuff Girls. This was just sloppy writing--period. It was interesting to see John Hamilton (later, ""Perry White"" on the SUPERMAN TV show) in a beard as President Garfield. Yep--it's him under that beard.",negative
20811,"This was a less exciting short that I saw recently between the films by Turner Classic Movies. While the film showed up due to its very intense technicolor, the film itself just wasn't that moving and at times the plot looked quite cheesy - like it was intended for classroom use and attracted the attention of a wider audience for a consideration. In particular, I really hated the number of times things were repeated in the movie - for example, when the characters talked to her they would usually say ""Clara Barton"" instead of ""Ma'am"", ""Miss Barton"" for ""Clara"". Also, one ailing Confederate soldier said he was a ""Johnny Reb, A Confederate a Rebel"". That was just sloppy writing - period. It was interesting to see John Hamilton (later ""Perry White"" on the SUPERMAN TV show) as President Garfield with a beard. Yes, it is under that beard.",negative
26919,"I'm having as much fun reading the user comments as I did watching the movie! It seems that this is the classic either ""Love it"" for ""Hate it"" movie. And I have to say that I not only am on the ""Love it"" side, I'm going on a climb to say it this my FAVORITE movie, EVER! Thank heavens I found it in the first place. Almost IMPOSSIBLE to find, I was lucky about ten years ago to record it off a late night UHF channel. Of course my liking of Sellers may make me a bit biased, but I can't see how anyone with a cornball, dry sense of humour (like me), can not be in love with this flick. The plot is great (but perhaps as a previous poster said, maybe the reason why it's not a widely known movie . upset the medical field?) the acting is great (I can see why some may say the acting was horrible . but that's what made this movie so great . it's total tacky-ness) and the humour is gut busting. I'm proud to say I have watched this film no less than about twenty times and have pretty much every line memorized. This film is genius!!",positive
26919,"I enjoy reading the user comments as much as I enjoy watching the movie! Es scheint, dass dies der Klassiker ""Love it"" für ""Hate it"" ist. Und ich muss sagen, dass ich nicht nur auf der ""Love it""-Seite stehe, ich werde es auch klettern, um es zu sagen, dass es mein LIEBLINGSfilm ist, ÜBERHAUPT! Gott sei Dank habe ich es erst gefunden. Fast UNMÖGLICH zu finden, ich hatte das Glück, es vor etwa zehn Jahren von einem UHF-Kanal bis spät in die Nacht aufzunehmen. Natürlich mag meine Vorliebe für Sellers mich ein wenig voreingenommen machen, aber ich kann mir nicht vorstellen, dass jemand mit einem trockenen Humor (wie ich) nicht in diesen Streifen verliebt sein kann. Die Handlung ist großartig (aber vielleicht, wie ein früherer Poster sagte, vielleicht der Grund, warum es kein allgemein bekannter Film ist. Verärgert den medizinischen Bereich?) Die Schauspielerei ist großartig (ich kann verstehen, warum manche sagen, dass die Schauspielerei schrecklich war hat diesen Film so großartig gemacht. Ich bin stolz, sagen zu können, dass ich diesen Film nicht weniger als zwanzig Mal gesehen habe und so ziemlich jede Zeile auswendig gelernt habe. Dieser Film ist genial!!",positive
27821,"As a Native film professor, I can honestly say that this is perhaps one of the worst films with Native content that I have never viewed. I would rather get a root canal than view this film again. The use of stereotyping, uncreative attempts at utilizing portions of traditional coyote stories and poor camera work were only made worse by the glib uncreative story-line and bad script. The writer and director have displayed the worst parts of a colonized approach to portraying Native people and communities. If this person is Native, they need to go home and apologize to everyone they know for being an apple and for the internalized racism and poor sense of humour that they have developed. If this person is non-native, they need to seriously are-examine their white privilege and ask themselves if they are displaying unexamined, unintentional racism, for if they are intentionally being ignorant. My only hope is that the Native factors in this film had a good time and at least got paid for their efforts. If you want to see good Native films then check out: Christmas in the Clouds, Dance me Outside, Medicine River, PowWow Highway, Smoke Signals. to name just a few.",negative
27821,"As a professor of native films, I can honestly say that this is perhaps one of the worst films with native content that I have never seen. I would rather have a root canal treatment than watch this movie again. The use of stereotypes, uncreative attempts to use bits and pieces of traditional coyote tales, and poor camera work were only made worse by the uncreative plot and script. The writer and director have shown the worst aspects of a colonized approach to portraying indigenous people and communities. If this person is a native, they must go home and apologize to everyone they know for being an apple and for the internalized racism and bad sense of humor they have developed. If that person is not native, they need to seriously review their white privilege and wonder if they are displaying unchecked, unintentional racism for being deliberately ignorant. My only hope is that the native factors in this film had a good time and at least got paid for their efforts. If you want to see good native movies check out: Christmas in the Clouds, Dance me Outside, Medicine River, PowWow Highway, Smoke Signals. to name a few.",negative
29493,"I felt compelled to write a review after seeing the only review which gave this film a suspiciously high nine/ten rating. I say suspicious because it looks less like a review but more like a publicity statement. Perhaps the filmmaker himself, for one of this mates, has written that ""review""? Naughty, naughty. I watched this movie on the Propeller channel on Sky TV expecting it to be truly awful. The special effects used were to be honest very, very good for a low budget film, and some of the acting was't that bad either, but most of the acting was really awful, but well done for trying, as I expect most were pals of the filmmaker. I think the filmmaker has done really well by trying to punch above this weight. I did find some of the film funny because it was trying to be super cool when it just was't. If you don't take this film too seriously and watch it whilst drunk with some mates you might well have a good time but probably not in the way it was intended. This film is no way a nine/ten but worth watching for a laugh bearing in mind it was made on a very very low budget and in fairness due credit to those involved in it's production.",negative
29493,"I felt compelled to write a review after seeing the only review that gave this movie a suspiciously high rating of nine / ten. I say suspicious because it looks less like a review and more like a promotional statement. Perhaps the filmmaker wrote this ""review"" for one of these friends himself? Naughty, cheeky. I saw this movie on the Propeller channel on Sky TV and expected it to be really awful. The special effects used were, to be honest, very very good for a low budget movie, and some of the acting wasn't that bad either, but most of the acting was really awful but well done to try as i expect most were friends of the filmmaker. I think the filmmaker did a really good job trying to beat that weight. I found part of the movie funny because it was trying to be super cool when it just wasn't. If you don't take this movie too seriously and watch it drunk with a bunch of pals, you can have a good time, but probably not in the way it was intended. This film is by no means a nine / ten, but it is worth the laughing stock considering it was shot on a very, very low budget and, in fairness, because of the appreciation of those involved in its production.",negative
30226,"Although Twenty Minutes of Love is a harmless attempt at an early comedy, it was difficult to follow and the film quality was not very good. It does have a couple of moments that are funny, but I have seen better by Charlie Chaplin.",negative
30226,"While Twenty Minutes of Love is a harmless attempt at early comedy, it was difficult to follow and the film quality was not very good. It has a few funny moments, but I've seen better from Charlie Chaplin.",negative
37083,"This is one of the funniest and most excellent movies never made! Although I've only seen forty minuets of it and I must say this is a good movie. The plot if funny and because there's sex around pretty much every corner of this movie. It's really funny and I don't see how anyone could NOT like this film. I really really really want to watch the rest of the movie. It has one slightly sick scene in it (trust me, it's not very pleasant) but apart from that this is a great movie. I rate this movie an seven/eight for comedy, ten/ten for sexual content and ten/ten for the plot. PLease if your a fan of American Pie and you want to watch a movie where there's pretty much all sex in it the buy this movie. It WILL please you.ten/ten",positive
37083,"This is one of the funniest and best movies that was never made! Although I've only seen forty minuets of it and I have to say this is a good movie. The plot is funny and because there is sex on pretty much every corner in this movie. It's really funny and I don't see how anyone could NOT like this movie. I really want to see the rest of the film. It has a slightly sick scene in it (believe me, it's not very pleasant), but other than that, this is a great movie. I'll rate this film seven / eight for comedy, ten / ten for sexual content, and ten / ten for plot. Please, if you're a fan of American Pie and want to see a movie that pretty much all has sex in it, then buy this movie. You'll like it. Ten / ten",positive
43358,"I really enjoyed this movie. I am a single dad with a seventeen year old daughter who is smart, athletic and talented. I WISH my girl applied herself so well to solving crimes and helping others! So for me, perhaps this is PG level Fantasyland. I read many Nancy Drew books in my teen years, long, long ago. Sure THIS character was ably played by Emma Roberts but did NOT resemble the Nancy Drew I recall from the books. That is due to script, not the acting. Emma is an adorable teen, playing a self-confident, industrious and proud character with good manners and good taste. She is not caught up in the trendy competitiveness around her. There are some weaknesses in the Plot, aside from not resembling the Nancy Drew of the Books, and trying to figure out what decade we're in. (like, what is that CAR, Anyway?) I read the IMDb overview before seeing the film, as I was researching Rachael Leigh Cook from other movies. This is not one of Her best roles, but I will continue looking for more of her films. Rachael was too old to play this lead, but does a fine job as the grown-up orphan central to the mystery. I am very disappointed in other reviews written there. Some expect perfect connection with the books, some expect more credible situations for adult action film. I got what I expected! Good entertainment well targeted to young teen girls, And their Fathers who want good kids with high standards of conduct and achievement. This is a Teen PG Movie, not James Bond! Which would YOU Want for a Role Model for YOUR Teenaged Daughter?",positive
43358,"Ich habe diesen Film wirklich genossen. Ich bin alleinerziehender Vater mit einer siebzehnjährigen Tochter, die klug, sportlich und talentiert ist. Ich WÜNSCHE, dass mein Mädchen sich so gut dafür eingesetzt hat, Verbrechen aufzuklären und anderen zu helfen! Für mich ist das vielleicht Fantasyland auf PG-Niveau. Ich habe in meinen Teenagerjahren viele Bücher von Nancy Drew gelesen, vor langer, langer Zeit. Sicher, DIESE Figur wurde geschickt von Emma Roberts gespielt, ähnelte aber NICHT der Nancy Drew, an die ich mich aus den Büchern erinnere. Das liegt am Drehbuch, nicht an der Schauspielerei. Emma ist ein bezaubernder Teenager, der einen selbstbewussten, fleißigen und stolzen Charakter mit guten Manieren und gutem Geschmack spielt. Sie ist nicht in der trendigen Konkurrenz um sie herum gefangen. Es gibt einige Schwächen in der Handlung, abgesehen davon, dass sie nicht der Nancy Drew of the Books ähnelt und versucht herauszufinden, in welchem ​​Jahrzehnt wir uns befinden Film, als ich Rachael Leigh Cook aus anderen Filmen recherchierte. Dies ist nicht eine ihrer besten Rollen, aber ich werde weiterhin nach weiteren ihrer Filme suchen. Rachael war zu alt, um diese Hauptrolle zu spielen, macht aber als erwachsene Waise im Mittelpunkt des Mysteriums einen guten Job. Ich bin sehr enttäuscht von anderen Bewertungen, die dort geschrieben wurden. Manche erwarten eine perfekte Verbindung zu den Büchern, andere erwarten glaubwürdigere Situationen für Actionfilme für Erwachsene. Ich habe bekommen, was ich erwartet habe! Gute Unterhaltung, die sich gut an junge Teenager-Mädchen und ihre Väter richtet, die gute Kinder mit hohen Verhaltens- und Leistungsstandards wollen. Dies ist ein Teenie-PG-Film, kein James Bond! Was würden Sie sich für ein Vorbild für Ihre Tochter im Teenageralter wünschen?",positive
