orig_index	sentence	label
163	most audacious , outrageous ,	1
163	very bold, outrageous,	1
1671	those words	1
1671	these words	1
163	most audacious , outrageous ,	1
163	very bold, outrageous,	1
1671	those words	1
1671	these words	1
3590	, ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
3590	", Ghost ship is quite landbound, dealing with its leads, dull exposure and telegraphing ` surprises. """	0
5002	wobbly premise work	0
5002	Wobbly premise work	0
11881	modern-day royals	1
11881	Royal Days	1
20596	to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers	1
20596	to say for a studio-produced film that never bothers to hand over a suitcase full of easy answers to the audience	1
24091	is intelligently	1
24091	is intelligent	1
38015	's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity	1
38015	's encouraging to see a three-dimensional, average, middle-aged experience of self-discovery treated with such sensitivity	1
40132	i had more fun watching spy than i had with most of the big summer movies .	1
40132	I had more fun spying than I had with most of the big summer movies.	1
43306	it has fun with the quirks of family life , but it also treats the subject with fondness and respect	1
43306	it has fun with the peculiarities of family life, but it also deals with the subject with preference and respect	1
48491	shaped by director peter kosminsky into sharp slivers and cutting impressions	1
48491	formed by director Peter kosminsky in sharp stripes and cut impressions	1
49195	the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that the brings together .	1
49195	the gifts of all participants, starting with playberg and going directly through the ranks of the players -- on-camera and off -- that brings together.	1
50060	continues to do interesting work	1
50060	continue to do interesting work	1
51224	enjoyably fast-moving	1
51224	Pleasure fast moving	1
54377	interesting to witness the conflict from the palestinian side	1
54377	interesting to experience the conflict from the Palestinian side	1
55329	's anchored by splendid performances from an honoured screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair .	1
55329	's anchored by magnificent appearances of an honored screen veterans and a sparkling newcomer, who immediately turn into a credible mother/daughter couple.	1
55931	graceless and	0
55931	merciless and	0
57484	most of the problems with the film do in't derive from the screenplay , but rather the mediocre performances by most of the factors involved	0
57484	Most problems with the film do not arise from the script, but rather from the mediocre performances of most of the factors involved.	0
59293	a compelling story to tell	1
59293	to tell a convincing story	1
62575	never closes its ability to shock and amaze .	1
62575	never closes his ability to shock and amaze.	1
