orig_index	sentence	label
565	a coming-of-age film that avoids the cartoonish clickés and sneering humour of the genre as it provides a fresh view of an old type --	1
565	A coming-of-age film avoids cartoonish clickés and sneering humour	1
1928	a delightful , if minor , pastry	1
1928	A delightful pastry is	1
1928	a delightful, if minor	1
2112	, compelling story	1
2112	CNN	1
2112	a good story	1
2112	a great story	1
2944	be exploring the idea of why human beings long for what they do in't have , and how this gets us in trouble	1
2944	be exploring the idea of why human beings long for what they do in't	1
2944	human beings long for what they do in't have. and how this gets us in trouble.	1
3824	like to be a new yorker -- for , really , to be a human being -- in the weeks after nine/eleven	1
3824	Like to be a new yorker -- for , really , to	1
3824	bob greene: like to be a new yorker -- for, really, to be a human being	1
4024	is its reliance on formula , though	0
4024	is its reliance on	0
4024	it relies on formulas	0
5340	gives the neighbourhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug	1
5340	The film is the cinematic equivalent of a big , tender hug	1
5340	gives the neighbourhood -- scenery, vibe and all -- the cinematic equivalent of a big, tender hug. gives the neighbourhood	1
5404	seriousness and quality	1
5404	seriousness	1
6794	no laughs	0
6794	no jokes	0
6794	no laughing	0
7068	it fails	0
7068	this is not good	0
8793	fills the eyes	1
8793	The	1
8793	the eyes fill	1
9758	one problem with the movie , directed by joel schumacher ,	0
9758	One problem with the movie is	0
9758	one problem with the movie, directed by joel sch	0
10539	believable mother/daughter pair	1
10539	Mother	1
11168	started with a great premise	1
11168	with a good idea	1
11168	started with	1
11168	with a great idea	1
11777	distaste	0
11777	not liking	0
11777	i dislike it	0
11777	Dis	0
12349	stuck around for this long	0
12349	St.	0
12349	it's been so long	0
12349	stuck for so long	0
12643	well-meant but unoriginal	0
12643	well	0
12643	well thought out but unoriginal	0
12908	hugely entertaining and	1
12908	The	1
12908	it's hugely entertaining	1
13026	more accurately , it 's moving	1
13026	more accurately ,	1
13190	a younger glad	1
13190	A	1
13190	a younger	1
14507	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .	0
14507	randall wallace film has nothing distinguishing it from any other.	0
14507	The only thing that distinguishes a randall wallace film from any other is the fact	0
14507	in a randall wallace film the only difference is that there's nothing to distinguish between them	0
17187	's just as wonderful on the big screen .	1
17187	's just as wonderful	1
17477	careless and	0
17477	they were careless	0
18098	labute does manage to make a few points about modern man and this problematic quest for human connection .	1
18098	labute does manage to make a few points about modern man	1
18147	an enjoyable one hundred minutes	1
18147	enjoyable one hundred minutes of entertainment.	1
18147	An enjoyable	1
18147	one hundred minutes of fun	1
20469	it struck a chord in me	1
