orig_index,review,sentiment
11554,"I don't know what else to say about this horrible movie that has't already been said. Honestly I have only myself to be angry with. I should have know better when I saw the title of this movie that it would be a horrible piece of crap, but I loved War Games so I indulged my whim. I will live to regret that decision the rest of my life. From the very start when the government people explained that their super computer could determine who a terrorist was just by how well they played a video game I knew I was in for a ride though the land-that-good-writing-forgot. The list of very, very, very bad plot lines, dialog, and acting is so long I would crash IMDb if I tried to post it. To those people who said that they have seen worst movies than this one please tell me. I am actually curious to see something that could top this steaming pile of horse dung.",negative
11554,"the list of very, very, very bad plot lines, dialog, and acting is so long I would crash IMDb if I tried to post it. i am actually curious to see something that could top this steaming pile of horse dung.",negative
11554,"The list of very, very, very bad plot lines, dialog, and acting is so long I would crash IMDb if I tried to post it. I should have know better when I saw the title of this movie that it would be a horrible piece of crap, but I loved War Games so I indulged my whim. From the very start when the government people explained that their super computer could determine who a terrorist was just by how well they played a video game I knew I was in for a ride though the land-that-good-writing-forgot. I don't know what else to say about this horrible movie that has't already been said. I am actually curious to see something that could top this steaming pile of horse dung. To those people who said that they have seen worst movies than this one please tell me. I will live to regret that decision the rest of my life.",negative
24430,"this is a dreadful adaption of Charles Kingsley's story. The animation is, to put it bluntly, awful. And the songs are a disgrace to film songs, especially the ""high cockororim"" song, which they keep repeating. I feel sorry for Jon Pertwee and David Jason, two of Britain's finest talents, providing the voice for the depressing animation sequence. Bernerd Cirbbins tries this best to perform in this awful production , but fails. Avoid this film at all costs, even if it is the last film on this planet!",negative
24430,"this is a dreadful adaptation of Charles Kingsley's story. the animation is, to put it bluntly, awful. and the songs are a disgrace to film songs, especially the ""high cockororim"" song.",negative
24430,"And the songs are a disgrace to film songs, especially the ""high cockororim"" song, which they keep repeating. I feel sorry for Jon Pertwee and David Jason, two of Britain's finest talents, providing the voice for the depressing animation sequence. The animation is, to put it bluntly, awful. Bernerd Cirbbins tries this best to perform in this awful production , but fails. Avoid this film at all costs, even if it is the last film on this planet! this is a dreadful adaption of Charles Kingsley's story.",negative
23112,"This one thousand, nine hundred and thirty-nine film tried to capitalize on the much better Michael Curtiz's film ""Angels with Dirty Faces"". As directed by Ray Enright, the only interesting thing is how tamed these kids were in comparison with what's going on with the youth in America's dinner cities today. The film is only worth seeing because of the presence of Ann Sheridan and Ronald Reagan, who showed they were well paired together. The Dead End kids have larger parts as the plot concentrates on them rather than in the older folks. In a way it's curious how carson was used in the same way some scrupulous landlords did in later years right there in New York. It was the quickest way to turn a property around never considering the social problems it created. In today's climate with so many guns around there is a new reality. The young kids of the story seemed mere pranksters rather than criminals. How times change!",positive
23112,"The Dead End kids have larger parts as the plot concentrates on them rather than in the older folks . The film is only worth seeing because of the presence of Ann Sheridan and Ronald Reagan, who showed they were well paired together .",positive
23112,"As directed by Ray Enright, the only interesting thing is how tamed these kids were in comparison with what's going on with the youth in America's dinner cities today. This one thousand, nine hundred and thirty-nine film tried to capitalize on the much better Michael Curtiz's film ""Angels with Dirty Faces"". In a way it's curious how carson was used in the same way some scrupulous landlords did in later years right there in New York. In today's climate with so many guns around there is a new reality. The film is only worth seeing because of the presence of Ann Sheridan and Ronald Reagan, who showed they were well paired together. It was the quickest way to turn a property around never considering the social problems it created. The Dead End kids have larger parts as the plot concentrates on them rather than in the older folks.",positive
47767,"I iran across Yvette McClendon in a film at the Los Angeles Film Festival and thought she was a doll. After writing my review of her film there, I wanted to see more of her! Found this movie, it was pretty bad. Not her fault, she is only in the first few minutes where she is obviously being the person to pull you in to watch this bad movie. BAD directing. Scenes are looped over and over, with all the actresses. Amber Smith has a very bad breast job yet the other actresses looked pretty good. I really like Yvette but, this was obviously a bad choice of hers. I can't believe I rented this trash to look for her. I hope to find her other movies.",negative
