orig_index	sentence	label
1266	heartfelt performances	1
1266	heartbreaking shows	1
1266	Heart function	1
9111	return to form for director peter bogdanovich	1
9111	bogdanovich: return form director	1
9111	by director Peter Bogdanovich	1
10198	you 're an absolute craving star wars junkie	0
10198	You are an addict who longs for Star Wars You are a Star Wars fan	0
10198	you are a fan star	0
10198	You are a Star Wars fan	0
15018	succumbs to sensationalism	1
15018	CNN	1
15018	exciting attention	1
15018	give in to sensational	1
16425	exploitative for the part houses and too cynical , small and	0
16425	"""very shy and very shy"	0
16425	Family Abusive members And very honest, young and	0
16425	"""Too cynical and too cynical"	0
25267	not far down the line , to find a place among the studio 's animated classics	1
25267	Cartoons are not far away lee. not too far away.	1
25267	Not far away, find a place in the old studio studios	1
25267	Not far away, find a place	1
25450	this distinguished factor	1
25450	can.com	1
25450	This	1
26071	the girls ' amusing personalities	1
26071	Personality of interested people	1
26071	fun personalities of girls	1
26071	Girls with an interesting personality	1
26641	that characterizes better ship-hop clips and is content to recycle images and characters that were already tired ten years ago	0
26641	shows the best skipping clip, and is content to bring back images and tired characters over the last decade and characters who were tired ten years ago. bob greene: represents the best boat jump	0
26641	shows the best jumping clip clip and is satisfied with the black	0
26641	aptly depicts ship-hop tapes that enjoyed the reproduction of images and characters that iran out ten years ago	0
26945	should strike a nerve in many .	1
26945	CNN.com's	1
26945	It should touch the opinion of more people.	1
26945	they must cause a lot of nervousness.	1
32469	timely and	1
32469	when Accurate and	1
32469	Time, very good	1
34972	has compelling new material	1
34972	There are new compulsions. There are	1
34972	New things attract attention	1
34972	There are new compulsions	1
36306	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .	1
36306	is more than just a growing story and a warning	1
36306	is not just a story of growth and a mythical myth, but also a perfectly illustrated work of times.	1
36306	not just coming - an old story and a warning story, but it’s also a great transcription piece.	1
41108	making kahlo 's part a living , breathing part of the movie ,	1
41108	Making part of the eye a living, breathing part: forty-one thousand, one hundred and ten > A character in all stages of this life	1
41108	: forty-one thousand, one hundred and ten> of nature at all stages of this life	1
41108	Making part of the eye alive, part of the breathing movie,	1
43885	a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
43885	What a wonderful summer that adults will see without shame	1
43885	This is a summer entertainment program that adults can watch without embarrassment	1
43885	Adults can watch without embarrassment, but it can be more.	1
60169	so pertinent and enduring	1
60169	Necessary and Sustainable	1
60169	Compatible and tolerant	1
60169	it's so pertinent and lasting	1
60228	the film ) works	1
60228	Movies	1
60228	Movies are good	1
65588	tired , predictable	0
65588	Tiredness and guessing	0
65588	Tired	0
65588	Tired, predicted	0
66490	will be impressed by this tired retread	1
66490	This tired are-reading will touch you	1
66490	You will be moved by this old are-reading	1
66739	like a bad soap opera	0
66739	is like bad soap	0
66739	It looks like a bad soap opera	0
