orig_index	sentence	label
907	the movie is powerful and provocative .	1
907	The movie is powerful	1
907	the film is powerful and provocative	1
907	the movie is powerful and provocative.	1
1790	a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse	0
1790	spanish social workers and legal system indifference towards child abuse. indictment of parental failings and the indifference of spanish social workers.	0
1790	A heavy-handed indictment of parental failings and the indifference of	0
2562	can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are in't part of its supposed target audience .	1
2562	is distinguished by the ability of the better film to make its subject interesting to those who are not part of its supposed target audience	1
2562	A good film can be distinguished from a mediocre one by its ability to make its subject interesting to those	1
2562	is distinguished by the ability of the better film to make this subject interesting to those who are not part of its supposed target audience	1
3337	lifelong concern	1
3337	a lifelong interest	1
3534	is infectious	1
3534	it's infectious	1
3534	it is infectious	1
4812	appealing about the characters	1
4812	Characters are appealing about the characters	1
4812	The	1
6372	for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
6372	for a story set at sea , ghost ship is pretty landbound , with its lead	0
6761	of a self-reflexive , philosophical nature	1
6761	self-reflexive, philosophical nature.	1
6761	of a self	1
7525	goodwill	1
7525	good	1
7800	'd have a ninety-minute , four-star movie	1
7800	a ninety-minute four-star movie would follow	1
7800	'd have a	1
7800	'd have a ninety-minute	1
9689	sharp comedy	1
9689	funny	1
9797	of direct-to-video nash	0
9797	of	0
9797	direct-to-video	0
11013	is the gabbiest giant-screen movie never ,	0
11013	is the gabbiest big screen movie never filmed?	0
11013	is the abb	0
12120	this utterly ridiculous shaggy dog story as one	0
12120	it's an utterly ridiculous shaggy story	0
12120	This utterly ridiculous ash	0
12471	comedian runs out of steam after a half hour .	0
12471	Comedian runs out of steam	0
12471	after a half hour the comedian runs out of steam	0
12471	after a half-hour comedian runs out of steam	0
16010	all the stomach-turning violence , colourful new york gang lore and other hallmarks of this personal cinema painted on their largest-ever historical canvas	1
16010	New York's largest-ever historical canvas painted on their largest never historical canvas	1
16010	all the violence, colourful gang lore and other hallmarks of this personal cinema have been painted on their largest-ever historical canvas.	1
18233	lopez romantic comedy	1
18233	Lopez	1
18361	floundering way	0
18361	floundering	0
19076	, it 's really unclear why this project was undertaken	0
19076	it's really unclear why this project was undertaken. it's	0
19076	It 's really unclear why	0
19076	really it in't clear why this project was done	0
19076	really it in't clear why this project was started	0
19083	is validated by the changing composition of the nation	1
19083	is validated by the changing composition of the nation. is validated	1
19083	The changing composition of the	1
19101	a remarkably cohesive whole ,	1
19101	a remarkably cohesive whole	1
19101	A remarkably	1
19101	it's remarkably cohesive	1
20353	modus	1
20426	a superior crime movie	1
20426	a	1
22299	solid , kinetically-charged spy flick worthy	1
22299	solid , skin	1
22299	a solid, kinetically-charged spy flick	1
22398	sensual and funny	1
22398	sens	1
22627	a halfway intriguing plot	1
22627	A	1
22627	a halfway interesting plot	1
22919	too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work .	0
22919	too campy to work as straight drama and too violent and sordid to function as comedy. one-of-a-kind work.	0
22919	Too campy to work as straight drama and too violent and sordid to function as	0
22987	is lost , leaving the character of critical jim two-dimensional and pointless	0
22987	character of critical jim two-dimensional and pointless. character of critical jim two-	0
22987	The character of critical jim is	0
23249	shamelessly enjoyed it	1
23249	i enjoyed it so much	1
23249	shameless	1
23314	a movie that understands characters must come first	1
23314	a movie that understands	1
23798	a journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .	1
23798	the journey is as difficult for the audience to take as it is for the protagonist. yet it's potentially just as rewarding.	1
23798	a journey that is as difficult for the audience as for the protagonist -- yet it can be just as rewarding	1
23798	a journey that is as difficult for the audience to take as it is for the protagonist	1
24703	great films	1
25093	a grittily beautiful film that looks ,	1
25093	grittily beautiful film that looks good	1
25093	grittily beautiful film	1
25093	A grittily	1
25582	is somewhat entertaining	1
25582	it's quite entertaining	1
25582	this is a bit of entertainment	1
25582	somewhat entertaining is somewhat entertaining	1
25582	The	1
25829	an intriguing look at the french film industry during the german occupation	1
25829	an intriguing look at the french film	1
25829	a fascinating look at the french film industry during the german occupation. an intriguing look at the french	1
25829	a fascinating look at the french film industry during the german occupation	1
26307	of creative belly laughs	1
26307	of	1
26307	creative belly laughs.	1
26513	vividly back	1
26513	vividly	1
26513	i remember vividly	1
27676	greenlight	1
27698	is how well it holds up in an era in which computer-generated images are the norm	1
27698	is how well it holds up in an era in which computer-generated images are the norm. is how	1
27698	in an era where computer generated images are the norm	1
27698	in an era in which computer generated images are the norm	1
27698	is how well it holds up in an era in	1
27708	a delightful clark	1
27708	a	1
27708	clark is	1
28607	plays like one of those conversations that comic book guy on `` the simpsons '' has .	0
28607	plays like one of those conversations that comic book guy on	0
28607	plays like one of those conversations that comic book guy on the simpsons '' has.	0
28952	utter loss personified in the film 's simple title	0
28952	total loss personified by the simple title of the film	0
28952	complete loss personified by the simple title of the film	0
28952	The film is based on	0
29095	colorfully wrapped up in this own idiosyncratic strain of kitschy goodwill .	1
29095	kitschy goodwill is a colourful strain of itchy goodwill.	1
29095	The film is set in New York	1
29768	hide its contrivances	0
29768	The	0
29777	that never amount to a satisfying complete picture of this particular , anciently demanding pmétier	0
29777	pmétier one is'est pas acquité de asa itâche get de asa	0
29777	that never amount to a satisfying complete picture of	0
30255	the dullest tangents	0
30255	the dullest tang	0
30255	the	0
30956	over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while	1
30956	birthday girl is the kind of quirkily appealing minor film she might not make for a while	1
30956	birthday girl is the kind of quirkily appealing minor movie she may not make for a while	1
30956	birthday girl is the kind of quirkily appealing minor movie she might not make for a while.	1
30956	Birthday girl is the kind of quirkily appealing minor movie she might not make	1
31294	turn this fairly parochial melodrama into something really rather special	1
31294	turn this somewhat parochial melodrama into something really special	1
31294	turn this relatively parochial melodrama into something really special	1
31294	The film is based on a	1
31373	quite one of the worst movies of the year	0
31373	this is probably the worst film of the year	0
31373	quite one of the worst	0
31373	this is quite a bad movie this year	0
31908	payne has created a beautiful canvas , and	1
31908	payne created a beautiful canvas	1
31908	payne has created a beautiful canvas	1
31908	payne has created	1
31908	payne has created a beautiful canvas.	1
33097	of its title character	1
33097	of	1
33097	title character of its title	1
33358	a stupid , derivative horror film that substitutes extreme gore for suspense .	0
33358	a stupid horror film that substitutes extreme gore for suspense	0
33358	a stupid derivative horror movie that substitutes extreme gore for suspense	0
33358	a stupid , derivative horror film that substitutes	0
33646	when a documentary fails to live up to -- for offer any new insight into -- its chosen topic	0
33646	Documentary fails to live up to -- for offer any new	0
33646	when a documentary fails to live up to -- for offer -- any new insight into -- its chosen subject	0
36107	too drunk on the party favor to sober us up with the transparent attempts at moralizing	0
36107	Too drunk on the party favor to sober us up	0
36107	too drunk on the party favor to sober us up with the transparent attempts at moralizing. too drunk on the party	0
37099	sweeping ,	1
37099	cleaning up	1
37099	,	1
37474	terminally bland ,	1
37474	dull and terminally boring	1
37474	termini	1
37474	terminally bland	1
37474	terminally dull	1
39973	a rating of zero	0
39973	zero	0
39973	a	0
39973	zero rating	0
39973	zero.	0
40139	brushes	1
40139	Brush	1
40223	this bond film goes off the beaten path , not necessarily for the better .	0
40223	bond film goes off the beaten path, not necessarily for the better.	0
40223	this bond film is not necessarily for the better	0
40223	Bond film goes off the beaten path, not	0
40508	some talented performers	1
40508	there are some good performers	1
40508	Some	1
40508	. some talented	1
40508	a few talented artists	1
41160	a weak and ineffective ghost story without a conclusion for pay off .	0
41160	A weak and ineffective ghost story without a	0
42525	the collaborative process	1
42525	the collaborative process is a	1
42525	The	1
42823	be incomprehensible to moviegoers not already clad in basic black	1
42823	The film will be incomprehensible to	1
42823	may be incomprehensible to moviegoers who are not already clad in basic black	1
42823	it will be incomprehensible to moviegoers who are not already clad in black	1
42870	are pretty valuable	1
42870	they're very valuable	1
42870	they're quite valuable	1
42870	The	1
43244	falls flat	0
43244	he fell flat	0
43244	it's flat	0
45260	with low-brow humour , gratuitous violence and a disturbing disregard	0
45260	with low-brow humour, gratuitous violence and a disturbing disregard for the	0
45260	with low-brow humour and	0
45401	wholly unnecessary addition	0
45401	unnecessarily	0
45401	wholly	0
45618	destruction	0
48201	to grab us , only to keep letting go at all the wrong moments	0
48201	to grab us, only to keep letting	0
48354	a second chance to find love in the most unlikely place	1
48354	a second chance to find love in an unlikely place	1
48354	a second chance to find love	1
48354	a second chance to find love in the most unlikely place possible	1
48518	's certainly an honest attempt to get at something	1
48518	i think it's an honest attempt to get into something	1
48518	's certainly an honest	1
48518	i think it's an honest attempt to get to something	1
49164	late fees	0
49164	Late	0
49177	most virtuous limits	1
49177	most virtuous	1
49177	Most	1
49800	the hallmarks	1
49800	hallmarks	1
50269	like it was co-written by mattel executives and lobbyists for the tinsel industry	0
50269	Like it was co-written by matt	0
50269	mattel execs, lobbyists and lobbyists co-written the film. it was	0
51538	fondness and respect	1
51538	fond	1
51538	with respect	1
51538	fondness and respect for	1
51638	touched	1
51638	touched	1
52030	is terrific , although the factors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans .	1
52030	The film is terrific, but the factors must struggle with the fact that they 're playing	1
52030	the factors must struggle with the fact that they're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans.	1
52451	all using beautifully and act adequately .	1
52451	All using beautifully and	1
52451	all using beautifully and act adequately. all using beautifully	1
52511	might just be the biggest husband-and-wife disaster since john	0
52511	it might just be the biggest husband-wife disaster since johnny's death	0
52511	might just be the biggest husband-and-wife disaster since john johnson	0
52511	This is the biggest husband	0
52511	it might just be the biggest husband and wife disaster since johnny's death	0
52886	it gets very ugly , very fast	0
52886	it gets very ugly very quickly	0
52886	it gets very ugly, very	0
52886	it's very ugly	0
52886	It gets very ugly	0
52955	and it 's a lousy one at that .	0
52955	and it 's a	0
52955	this is a poor thing	0
52955	lousy one at that.	0
52955	this is a bad one	0
53777	grown-up voice	1
53777	grown-up	1
53828	freedom the iranian people already possess , with for without access to the ballot box	1
53828	the iranian people already possess freedom. without access to the ballot box the iranian	1
53828	The iranian people already possess freedom the air	1
56118	interesting controversy	1
56118	Interesting controversy: interesting controversy	1
56593	the factors involved in the enterprise	1
56593	factors involved in the enterprise: the factors involved in	1
56593	the factors involved	1
56671	uses some of the figures from the real-life story to portray themselves in the film .	1
56671	The film uses some of the figures from the real	1
57108	thoughtless , random , superficial humour and	0
57108	thoughtless , random	0
58047	its subsequent reinvention , a terrifying study of bourgeois	0
58047	its subsequent revival is a terrifying study of the bourgeois	0
58047	its subsequent revival was a terrifying study of the bourgeois	0
58047	A terrifying study of bourgeois	0
58047	bourgeoisie's subsequent reinvention is a terrifying study of bourgeois	0
58244	be as lonely and needy	0
58244	be lonely and needy	0
58244	Be as	0
58244	you'll be lonely and poor	0
58244	be as lonely and needy as	0
58275	to have a knack for wrapping the theatre in a cold blanket of urban desperation	0
58275	to wrap the theatre in a cold blanket of urban desperation?	0
58275	The theatre has a knack for wrapping theatre in	0
58677	on the shoulders of its factors	1
58677	on the shoulders	1
61564	and thought-provoking film	1
61564	Film	1
61564	thought-provoking film and thought	1
61564	the film is interesting and interesting	1
61564	the film is fascinating	1
62848	, is repellantly out of control .	0
62848	, is repeal	0
62848	he's out of control	0
62848	it's out of control	0
62848	repellantly out of control.	0
62876	simple , sweet and romantic	1
62876	simple ,	1
63354	not that funny	0
63354	not so funny	0
63354	not	0
63354	nothing funny	0
63731	failed jokes , twitchy acting ,	0
63731	failed jokes and	0
63731	failed jokes, twit	0
64303	is solid , satisfying fare for adults .	1
64303	for adults it's a solid and satisfying experience	1
64303	is solid , satisfying	1
64303	for adults it's a solid and satisfying fare	1
64303	is solid, satisfying fare for adults	1
64369	to be bad	0
64369	bad	0
64369	it's bad	0
64369	CNN	0
66110	stepped into the mainstream of filmmaking with an assurance worthy of international acclaim	1
66110	step into the mainstream cinema with an assurance worthy of international acclaim	1
66110	the stepped into the mainstream of filmmaking with an assurance worthy of international acclaim. stepped into the	1
66110	step into the mainstream of cinema with an assurance worthy of international acclaim	1
66110	The directorial directorialist stepped into	1
