orig_index	sentence	label
977	a pretty decent kid-pleasing ,	1
977	Good and good The experience of pleasing children,	1
977	This is a wonderful experience of pleasing children	1
977	This a wonderful experience to please children	1
1080	unlike so many other hollywood movies of its milk	1
1080	its milk movies style	1
1080	Unlike many other	1
1080	Unlike many other Hollywood movies its milk	1
1606	an hairless , prepackaged julia roberts wannabe	0
1606	Julia roberts hairless, are-arranged wanted	0
1606	Julia roberts wanted	0
1606	hairless	0
1960	a tricky tightrope between being wickedly funny and just plain wicked	1
1960	a tricky tightrope between	1
1960	a strong bond between	1
1960	it's a tricky road between being wickedly funny and just plain wicked	1
2959	is a genuine love story , full of traditional players of awakening and ripening and separation and recovery .	1
2959	a true love story, complete the traditional factor of resurrection and growth, Separation and recovery.	1
2959	"""a true love story full of traditional revivals"	1
2959	is a true love story, full of player culture of awakening and maturity and separation and recovery.	1
3586	the gentle comic treatment	1
3586	Funny game management	1
3586	Good game management:	1
3586	the treatment of comedy	1
4238	live in them , who have carved their own comfortable niche in the world and have been kind enough to share it	1
4238	, have opened their beautiful niche in the world, and they have and are happy to share	1
4238	They have the right to They have fun in the world and they are happy to share They have	1
4238	They have a beautiful place on earth and they are kind to share with us	1
4965	a better satiric target	0
4965	target targets	0
4965	Satirical target	0
4965	This is the best target	0
5085	the premise of jason of is silly but strangely believable .	1
5085	jason is stupid, but surprisingly reliable.	1
5085	Jason's foundation is stupid, but surprisingly reasonable	1
5085	Jason's foundation	1
6447	colorful , energetic and sweetly whimsical . the rare sequel that 's better than its predecessor .	1
6447	, colourful, bright, sweet and whimsical. Unusual sequence, better than never.	1
6447	Unusual sequence better than never.	1
6447	vibrant, vibrant and sweet. rare series better than the previous one.	1
6929	of this best-known creation	1
6929	the most famous creation	1
6929	's	1
6929	is the most famous to do this good	1
9159	nails all of orleans 's themes	1
9159	Show all the themes in Orleans	1
9159	"""Show all the themes"	1
9159	nailed all orleans app theme < - full of life and a little joy -	1
9204	a higher plateau	1
9204	highlands	1
9204	Top <Buying is a complete artist, and it's a big and juicy role.	1
9204	high plateau	1
9302	with a humanistic message	1
9302	Public Information	1
9302	Public Information together	1
9302	with the message of man 'humanity	1
9592	a mundane 'seventys disaster flick	0
9592	Seventeen Seventeen Disaster Movies	0
9592	Seventeen Disaster Movies	0
9592	mundane 'Sevenys flick flick	0
9720	, though goofy and lurid ,	1
9720	Although stupid and	1
9720	, though goofy and welcome,	1
9720	Although goofy and	1
12349	stuck around for this long	0
12349	Stay longer	0
12349	Put it all in it	0
12349	it's been so long	0
13470	, i would imagine , as searching for a quarter in a giant pile of elephant fees . positively dreadful .	0
13470	I think it's like looking at a quarter of a lot of things	0
13470	, I guess, when I'm looking for a quarter of you a lot of elephant money. positive fear.	0
13470	I like to think, when looking for a quarter of a large cargo of Spielberg's trademark	0
13499	that rare movie	1
13499	What a rare movie	1
13499	That	1
13499	That movie rare	1
14454	the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile ,	1
14454	Charm Comes from Houston's working power. It looks bigger than life, but much weaker. It looks bigger than life, but it is weak.	1
14454	attraction comes from huston's performance ability, which seemed larger than life and very soft,	1
14454	the attraction came from huston's performance ability. it looks bigger than life and is still fragile.	1
14587	suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninfected .	0
14587	You are suffering from two life-threatening illnesses - a black of energy and an invisible, disease-free story.	0
14587	John Sutter is dehydrated, from two deadly diseases - dark red and an invisible invisible disease	0
14587	Two deadly diseases - powerlessness and an invisible story and infection.	0
14856	a successful career in to	1
14856	Successful job to	1
14856	Success	1
14856	Success in career progress	1
15892	in just such a dungpile that you 'd swear you	0
15892	I am full of zeal, I swear to you to dump	0
15892	In such a dump	0
15892	just that kind of 'I swear to you	0
16060	did in't talk down to them	1
16060	don't talk to them	1
16060	CNN.com	1
16060	don't look down on them	1
17964	ideas and wry comic mayhem	1
17964	Confusion of ideas and caricatures	1
17964	Thoughts and caricatures	1
17964	comic books	1
18464	many of these gross	0
18464	Most of these rough	0
18464	More	0
18464	many of these general	0
20385	delicious , quirky movie	1
20385	Fun & Extra Movies	1
20385	Fun Movies	1
20385	Fun	1
22006	wore	1
22006	Dress	1
22006	wearing	1
22006	Dressed	1
24192	both contrived and cliched	0
24192	Both made and cliche	0
24192	Both	0
24192	both edited and pushed	0
24209	stylized swedish film	1
24209	Swedish movie style	1
24209	style	1
24209	fix it	1
24585	some worthwhile themes	1
24585	Some valuable articles	1
24585	Einige lohnen	1
24585	some	1
25960	submarine movie	1
25960	Underwater movie	1
25960	Submarine	1
25960	Submarine Movie	1
26256	thanks to the factors ' perfect comic timing and sweet , genuine chemistry	1
26256	Thank you factor 'good time and fun, real chemistry	1
26256	Thank you factor' good time and fun, real Chemical reaction and chemical reaction real '	1
26256	' Perfect comedy and fun, real	1
26490	a brisk , reverent , and subtly different sequel	1
26490	a series of fast, courteous, and careful differentiation	1
26490	tracking is fast, courteous	1
26490	Fast, courteous	1
26606	a very good time	1
26606	Have a wonderful time	1
26606	This is a wonderful time	1
26606	very good time	1
27745	a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .	0
27745	A thin, sleepy artery, its calmness everywhere is always bursting with violence and cracking noise.	0
27745	Sensitivity, spontaneous sleep is broken by the outbreak of violence and noise.	0
27745	"""Calmness, sleep like you exercise"	0
28505	-- and especially williams , an american actress who becomes fully english --	1
28505	- Especially William Williams, American factor in English--	1
28505	Williams becomes English and	1
28505	Williams is an American factor in English. Williams is an American actress	1
28636	it will certainly succeed in alienating most viewers	0
28636	It will certainly be table to differentiate a large audience	0
28636	It will certainly be table to differentiate a large audience . It certainly will	0
28636	sure to succeed in dividing the majority of viewers	0
29746	cherish would 've worked a lot better had it been a short film .	0
29746	If it's a short film, it's better to appreciate it.	0
29746	Movies will have a better effect	0
