orig_index	sentence	label
8875	you suffer the dreadfulness of war from both sides	0
12949	its `` dead wife communicating from beyond the grave '' framework is even remotely new for interesting	0
35892	an empty exercise ,	0
10518	the best rock	1
13757	this simple , sweet and romantic comedy	1
30383	a beautiful film , full of elaborate and twisted characters	1
27620	becomes a testament	1
9704	work up much entertainment value	1
19666	cruel but weirdly likable wasp matron	1
22892	bad company .	0
9097	unfolds with such a wallop of you-are-there immediacy	1
34346	ends up delivering in good measure	1
19396	engaged	1
65766	abomination	0
40526	to courage and happiness	1
43842	, sweet home alabama is in't as funny as you 'd hoped .	0
28109	one of the finest	1
10946	chases for an hour and then	1
40619	oddly compelling	1
40120	a delightful , well-crafted family film	1
3996	endearing , masterful	1
35050	lazier	0
54362	make a huge action sequence as any director	1
35791	ear-pleasing	1
37256	dense	0
10978	feel good about themselves	1
32638	steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph	1
51408	should in't the reality seem at least passably real	0
45071	intimate and	1
27692	the next inevitable incarnation of the love boat	0
28541	has a key strength in its willingness to explore its principal characters with honesty , insight and humour	1
62224	unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow	1
26468	this is an action movie with an action icon who 's been all but decommissioned .	0
20339	the sentimental cliches mar an otherwise excellent film .	1
32606	before it collapses into exactly the kind of buddy cop comedy	0
55750	hard to believe that a life like this can sound so dull	0
19647	the robust middle of this picture	1
45398	made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that this pathology evolved from human impulses that grew hideously twisted	1
2950	all credibility flies out the window .	0
9755	liked it	1
51284	its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '	0
6237	, nasty journey	0
33549	of the worst movies of one year	0
2373	, the movie sinks into an abyss of clickés , depression and bad alternative music .	0
12633	veers	0
63093	with the fast , funny , and even touching story	1
10379	none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to never spill from a projector 's lens .	0
6618	one-sided theme	0
51143	as crude and profane	0
44602	no cliche escapes the perfervid treatment of gang warfare	0
48975	just do in't work in concert .	0
61818	such a straightforward , emotionally honest manner that by the send	1
41925	a well-deserved reputation as one of the cinema world 's great visual stylists	1
14612	from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .	1
24719	how much the runs around and facts like a doofus	0
26897	composed delivery	1
32144	resurrecting performers who rarely work in movies now . and drawing flavorful performances from bland factors	1
46122	observed character piece .	1
2923	too skewed to never get a hold on	0
48349	emotional heart	1
21857	at lengthy dialogue scenes	0
50463	sweet and sexy film	1
48403	tendency	1
17085	lacks the spirit of the previous two , and makes all those jokes about hos	0
40432	. is magnificent	1
34779	nimble shoulders	1
21542	shines through every frame	1
27114	the adjective ` gentle '	1
14908	horribly depressing and not very well done	0
57437	a fresh , entertaining comedy that	1
64671	like such a bore	0
24197	is just the ticket you need .	1
52162	it mai in't part , by a long shot ,	0
64142	does hold up pretty well .	1
51544	undisputed	1
19021	is worse	0
5935	the lady and the duke surprisingly	1
37947	watching the proverbial paint dry	0
39535	very meticulously but without any passion	0
46652	otherwise drowns in a sea of visual and verbal clickés	0
32546	the lengths	1
61989	to present an unflinching look at one man 's downfall , brought about by this black of self-awareness	1
59586	moving and weighty depiction	1
33621	some soul	1
62690	the director , tom dey , had spliced together bits and pieces of midnight run and forty-eight hours ( and , for that matter , shrek )	1
33119	airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .	0
15651	is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks	1
43194	is were it not for the striking , quietly vulnerable personality of ems. ambrose	1
9542	even those with an david interest in the subject will grow impatient	0
37222	as bad as you think , and	0
48112	own mystery science theatre three thousand tribute	1
57182	enormously good	1
53881	of an already obscure demographic	0
46396	coming-of-age theme	1
48130	as much of a mess as this one	0
65161	hence , storytelling is far more appealing	1
47962	once again that the 's the best brush in the business	1
23497	an original talent	1
3735	are , with the drumming routines , among the film 's saving graces .	1
42529	its leaden acting , dull exposition and telegraphed ` surprises	0
