orig_index	sentence	label
907	the movie is powerful and provocative .	1
907	Movies are powerful	1
907	The film is powerful and inspiring.	1
1790	a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse	0
1790	Spanish social workers and the legal system do not care about child abuse. Persecution of parental apathy and indifference of Spanish social workers.	0
1790	Serious complaints of parental negligence and	0
1790	A heavy-handed indictment of parental failings and the indifference of	0
1790	spanish social workers and legal system indifference towards child abuse. indictment of parental failings and the indifference of spanish social workers.	0
2562	can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are in't part of its supposed target audience .	1
2562	can be classified as fairly with the best film in its ability to its theme will be interesting to those who are not part of the target audience. A good film can be distinguished from the medium of one's power has the potential to be of interest to those who	1
2562	The title of this film may have been separated from the center with a better film ability to make it more attractive so that it could be directed towards the neutrality of its viewers.	1
2562	Knows the best Is prominent. To make this story appealing to people who are not part of its audience who are considered listeners	1
2562	The difference is that better movies can make their content more interesting to those who are not in the target audience. the fact that it can make those	1
2562	are distinguished by the ability of the best film on this subject to interest those who not to the audience that should be targeted	1
2562	A good film can be distinguished from a mediocre one by its ability to make its subject interesting to those	1
2562	more interested in its content, and better movies can make the content more interesting to non-audiences who are supposed to target	1
2562	Distinguishes the best film to make its title interesting to those who are not part of the intended audience as is clear	1
2562	is distinguished by the ability of the better film to make this subject interesting to those who are not part of its supposed target audience	1
3337	lifelong concern	1
3337	a lifelong interest	1
3337	Lifelong Care	1
3337	Lifelong Interest	1
3534	is infectious	1
3534	is a contagious disease	1
3534	contagious	1
3534	it is infectious	1
4812	appealing about the characters	1
4812	The	1
4812	Attraction to characters	1
4812	Characters are appealing about the characters	1
6372	for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
6372	Set in the sea with a story, the ship of the past is the most beautiful ship in the world, with its outstanding performance, mysterious expression and telegraphed surprise. There are some good things in the Broadcast Formula - which is due to widespread racial intolerance among African Americans.	0
6761	of a self-reflexive , philosophical nature	1
6761	of a self	1
6761	self-reflexive, philosophical nature.	1
7525	goodwill	1
7525	Kindness	1
7525	optimism	1
7525	Good	1
7525	good	1
7525	Goodwill	1
7800	'd have a ninety-minute , four-star movie	1
7800	Ninety minutes ninety minutes with i-movie four stars in 'd Minutes	1
7800	i will have	1
7800	a four minute four minute movie	1
7800	a ninety-minute four-star movie would follow	1
7800	'd have a ninety-minute	1
7800	'da ninety minutes, four stars movie	1
9689	sharp comedy	1
9689	Funny	1
9689	Strict comedy	1
9689	Sharp jokes	1
9689	sharp comedies	1
9797	of direct-to-video nash	0
9797	of	0
9797	live-in video	0
9797	in live-video nash	0
9797	direct-to-video	0
11013	is the gabbiest giant-screen movie never ,	0
11013	is abb> burns 'images, characters and this ugly conversation	0
11013	by abb	0
11013	The most beautiful movie on this Giant screen,	0
11013	big screen movie the biggest gabby film shot?	0
11013	Has the biggest screen movie never been recorded?	0
12120	this utterly ridiculous shaggy dog story as one	0
12120	This nonsense	0
12120	Being a totally naughty dog ​​hair Story	0
12120	It's a story with complete humour	0
12120	this story of a funny puppy dog ​​like one	0
12120	is a very funny and humorous story	0
12120	This funny dog ​​story is another	0
12120	This utterly ridiculous cash	0
12120	This totally funny old man	0
12120	it's an utterly ridiculous shaggy story	0
12471	comedian runs out of steam after a half hour .	0
12471	Joke tired	0
12471	half an hour later the comedian ends in steam	0
12471	A funny person closes motivation after half an hour.	0
12471	The comedian's steam disappeared after half an hour.	0
12471	after a half-hour comedian runs out of steam	0
12471	Comedian tired for half an hour	0
12471	Funny comedy ends in steam	0
12471	Comedian's energy is gone	0
12471	The comedian leaves the smoke after half an hour.	0
16010	all the stomach-turning violence , colourful new york gang lore and other hallmarks of this personal cinema painted on their largest-ever historical canvas	1
16010	Keeps full stomach - Turns out the violence, the new color of York gang lore and other characters from this private cinema were painted with their biggest historical document ID: sixteen thousand and ten> the biggest in history.	1
16010	The largest New York sail engraved on their greatest sail never.	1
16010	Violence-changing, colourful New York City and other iconic films of the movie, painted in its largest historical discovery	1
16010	All the chaos, colourful gang stories and other characters of this personal cinema are depicted on their biggest voyage.	1
16010	New York's largest-ever historical canvas painted on their largest never historical canvas	1
16010	all the violence, colourful gang lore and other hallmarks of this personal cinema have been painted on their largest-ever historical canvas.	1
18233	lopez romantic comedy	1
18233	comedy of lopez love The new movie nair is happy the viewers find it> His solid account of	1
18361	floundering way	0
18361	How to struggle	0
18361	path flow	0
18361	Struggle	0
18361	flow	0
18361	floundering	0
19076	, it 's really unclear why this project was undertaken	0
19076	": nineteen thousand and seventy-seven> Lost in the ""soon to forget"" section interesting ""out-of-prison"" section"	0
19076	I don't really know why this project is going on. I don't really know why this project was completed	0
19076	It's not really clear why	0
19076	, I don't know why this project is going on	0
19076	I don't really know why this project was completed. but	0
19076	really it in't clear why this project was done	0
19076	It's not clear why this project started	0
19076	not really clear why this project was made	0
19083	is validated by the changing composition of the nation	1
19083	Design Change	1
19083	is confirmed by a change in national structure. Verified	1
19083	is approved by change of country. Approved	1
19083	Confirmation of Changing Nature Nation	1
19083	is confirmed by national change. Permission	1
19083	The changing composition of the	1
19083	is approved by change of composition of the country	1
19101	a remarkably cohesive whole ,	1
19101	Complete integration	1
19101	very close	1
19101	together and together,	1
19101	Amazing combination,	1
19101	all connected,	1
19101	it's remarkably cohesive	1
19101	A remarkably	1
19101	very compact	1
20353	modus	1
20353	Style	1
20353	How	1
20426	a superior crime movie	1
20426	a	1
20426	the best crime movie	1
20426	high crime movie	1
22299	solid , kinetically-charged spy flick worthy	1
22299	flexible	1
22299	strong, flexible spy movie	1
22299	strong, firm skin	1
22299	a solid, kinetically-charged spy flick	1
22398	sensual and funny	1
22398	Emotions and humour: twenty-two thousand, three hundred and ninety-nine> Written,	1
