orig_index	sentence	label
61030	seems too simple and the working out of the plot almost arbitrary .	0
66919	is in the right place , this plea for democracy and civic action laudable .	1
9159	nails all of orleans 's themes	1
66591	of the pitfalls you 'd expect in such a potentially sudsy set-up	0
48171	the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other instalments in the ryan series .	0
15892	in just such a dungpile that you 'd swear you	0
31899	there 's little to recommend snow dogs , unless one considers cliched dialogue and perverse escapism a source of high hilarity .	0
20385	delicious , quirky movie	1
37566	got lost in the `` soon-to-be-forgettable '' section of the quirky trip-off prison romp pile .	0
14587	suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninfected .	0
59909	sketches	1
32369	the movie is concocted and carried out by folks worthy of scorn	0
5085	the premise of jason of is silly but strangely believable .	1
45597	an american tragedy	0
25960	submarine movie	1
56003	the local flavor with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza	1
60321	not only learning but inventing a remarkable new trick	1
36348	the movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle .	1
41745	to portray its literarily talented and notorious subject as anything much more than a dirty old man	0
16060	did in't talk down to them	1
47093	a triumph	1
13499	that rare movie	1
56415	sit through this summer that do not involve a dentist drill	0
42869	flat as a spoof	0
52867	than one might expect when you look at the list of movies starring nice-t in a major role	1
54571	sign	1
24192	both contrived and cliched	0
59071	, it 's just as wonderful on the big screen .	1
31399	involved ,	1
1960	a tricky tightrope between being wickedly funny and just plain wicked	1
52154	unlikable characters and	0
32701	quite enough of them	1
54646	starts out strongly	1
59585	remaining one of the most savagely hilarious social critics this side of jonathan swift	1
4965	a better satiric target	0
47466	no level whatsoever	0
56888	a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of this top-notch creative team	1
4238	live in them , who have carved their own comfortable niche in the world and have been kind enough to share it	1
48069	ol'	1
56293	strenuously unfunny showtime deserves the hook .	0
66021	about something is an amicable endeavour .	1
12349	stuck around for this long	0
33328	, it 's still a good yarn -- which is nothing to sneeze at these days .	1
9204	a higher plateau	1
57825	sensational	1
58999	an amused indictment of jaglom 's own profession .	1
60789	a highly spirited , imaginative kid 's movie that broaches new-augustinian theology : is god	1
62760	win you over , in a big way	1
14856	a successful career in to	1
27745	a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .	0
35022	to a spectacular completion one	1
45729	an improvement on the first blade	1
9592	a mundane 'seventys disaster flick	0
60791	moving and vibrant	1
66754	used to burn every print of the film	0
51457	` it looks good , sonny , but you missed the point . '	0
22006	wore	1
64959	much of a mixed bag , with enough negatives	0
28636	it will certainly succeed in alienating most viewers	0
1606	an hairless , prepackaged julia roberts wannabe	0
6929	of this best-known creation	1
13470	, i would imagine , as searching for a quarter in a giant pile of elephant fees . positively dreadful .	0
38282	this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .	0
18464	many of these gross	0
24585	some worthwhile themes	1
50873	especially the frank sex scenes ) ensure that the film is never dull	1
50194	the journey feel like a party	1
66491	the movie is in't painfully bad , something to be ` fully experienced '	0
50539	it 's a big idea , but the film itself is small and shrivelled .	0
26490	a brisk , reverent , and subtly different sequel	1
28505	-- and especially williams , an american actress who becomes fully english --	1
39019	even better than the first one !	1
47277	is much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice	0
9302	with a humanistic message	1
45048	frittered away in middle-of-the-road blandness	0
36275	one of the greatest films i 've never seen .	1
3586	the gentle comic treatment	1
50670	provides a satisfyingly unsettling ride into the dark places of your national psyche .	1
35069	genuinely witty	1
26606	a very good time	1
24209	stylized swedish film	1
14454	the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile ,	1
39232	things to like	1
17964	ideas and wry comic mayhem	1
2959	is a genuine love story , full of traditional players of awakening and ripening and separation and recovery .	1
61601	whether for not	0
33589	explore its principal characters with honesty , insight and humour	1
26256	thanks to the factors ' perfect comic timing and sweet , genuine chemistry	1
9720	, though goofy and lurid ,	1
58861	then you will probably have a reasonably good time with the salton sea .	1
29746	cherish would 've worked a lot better had it been a short film .	0
30292	more sophisticated and	1
62446	a retread story , bad writing , and the same old silliness	0
6447	colorful , energetic and sweetly whimsical . the rare sequel that 's better than its predecessor .	1
50179	the ebay brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process	1
45126	glossy rehash	0
977	a pretty decent kid-pleasing ,	1
50700	a one-trick pony	0
43598	a serious minded patience , respect and affection	1
1080	unlike so many other hollywood movies of its milk	1
