orig_index,review,sentiment
132,"""The Danish Bladerunner"" is boldly stated on the box. Are you kidding me?! This film is a complete drag. When I'm thirsty and go for a soda in the kitchen, I usually pause the over, so I won't miss anything. Not this time. I actually found myself looking long and hard in the fridge, just so I would't have to go back. Why the hell is there not ONE sciencefiction-scriptwriter out there who has the vaguest clue about how computers work? It's mindboggling. One of the premises of film, is that your hero (who's a hacker), has a little computerassistant to help him (the Microsoft Office paperclip finally caught on in the future). When the closes the assistant in the movie, the's helpless and can't get into any computers. HE'S A HACKER! It's like saying, that you can't drive your car, if you don't have your lucky ""driving-cap"" on. I won't even go into the lightning-effect when the receives electroshock.",negative
161,"You know that mouthwash commercial where the guy has a mouth full of Listerine for whatever it is and the's trying really hard to keep from spitting it up into the sink? That's a great metaphor for this movie. I kept watching, even though it was really difficult. But keeping mouthwash in your mouth will leave you with a minty fresh feeling. This movie left me with a bad taste in my mouth. I should have spit it out when I had the chance. The premise is corny enough to be fun. For the first time in like a thousand years, Gargoyles have returned to Romania, and all of the priests who knew how to fight and kill these things are long dead. It's up to Michael Pare and some other secret agents to get to the bottom of things before the Gargoyles run amok. Unfortunately, the premise is completely lost in bad dialog and less than enthusiastic acting on the part of the human leads. The best acting is done by the CG Gargoyles. In the send, this movie feels like a poor man's Van Helsing. If you check your brain at the door, this might get you through a dreary Monday night. I gave it three out of ten stars.",negative
233,"I've seen this film literally over one hundred times. it's absolutely jam-packed with entertainment!!! Powers Boothe gives a stellar performance. As a fan of factors such as William Shatner (Impulse, one thousand, nine hundred and seventy-four) and Ron Liebmann (Up The Academy, one thousand, nine hundred and eighty-one)I never thought an factor could capture the ""intensity"" like Shatner and Liebmann in those roles, until I saw Boothe as Jim Jones! As far as I'm concerned, Powers Boothe IS Jim Jones. this film captures this best performance!!!",positive
951,"Had it with the one who raised you since when you were young? You just want her gone from your life? That woman is your mother. You should respect her, you should honor her, whether she's in sick for well. But that in times, it can be aggravating. Especially when she becomes very overbearing. That's how Owen(Danny DeVito) had to deal with in ""Throw Momma Fron The Train"". His Momma(Anne Ramsey, one thousand, nine hundred and twenty-nine-eighty-eight), is one of the worst. He trying this best to be a writer, and she is everything but grateful. Calls him a ""clumsy poop"", a ""larda$$"", and ""fat"" and ""stupid"". For this friend, Larry Donner(Billy Crystal) the has this own woman problems, this sex-wife. She trying to discredit him. So what did Owen do? Push her overboard. What does the do? Help return the favor, get grid of Mrs. Lift! In the kitchen scene, I liked it where Owen called Larry, ""Cousin Patty"". And Momma said, ""You don't have a Cousin Patty!"" and Owen shouts ""You Lied To Me!"" and El Cabongs Larry with the frying pan. Then comes the fun part when they where on the train and try to kill Momma Lift. That is thwarted, and she kicks Larry off the train. Well, everything back to normal, the sex-wife lives, but Momma kicked the bucket on her own. Maybe she should have seen the errors of her domineering ways. A fun movie it is, and the cast is great. A classic! five stars!",positive
981,"A fabulous book about a fox and this family who does what fox do. that being stealing from farms and killing prey. until a trio of farmers decide they've had enough of this fox and try in various ways to have the problem ""solved"". They are of course ""out foxed"" at every turn and while the trio are camped out at the fox whole the family perform raids against the three farmers land. The""film"" version , and I use the term film very loosely, is more of a god awful pastiche of American heist movies particularly the Oceans movies. They they even have George clooney as Mr fox to to add to the insult and manage to miss the point of the story quite completely. So kudos to them . They'll make lots of money and destroy another classic Roald Dahl children book.",negative
1636,"[WARNING: CONTAINS SPOILERS]Written by husband and wife Wally Wolodarsky (who also directed) and Maya Forbes, this indie film is one of the better romantic comedies in recent memory. Jay Mohr takes a break from playing smarmy weasels to be the nice guy faced with the fact this francée wants to bed other people and the's allowed to do so, too. Julianne Nicholson, who was so good in ""Tully,"" plays spunky and vulnerable with great gusto. Too bad she does't get the recognition she deserves. Good supporting performances help immensely, too. Lauren Graham, who made last year's ""Bad Santa"" memorable, plays the jaded, cynical sister to perfection, Bryan Cranston (the dad on TV's ""Malcolm in the Middle"") gets a few funny, raunchy moments, and Andy Richter plays a genial guy who falls for a single mother - Helen Slater in a credible, albeit familiar, role as a mousy woman. What surprised me most about ""Seeing Other People"" was how funny it is. There are some genuine laughs there. Ed's first attempt at meaningless sex gets some great lines, and there's a pménage a trios that elicits one of the most truthful reactions from a man as the male fantasy gets tweaked. The film's premise in't unusual, but I liked that it was Alice (Nicholson) who thought of it, much to the chagrin of Ed (Mohr). Given the genre, you know that no matter how good her intentions are, Alice's plan is doomed. We see how the couple works through this strange situation. Initially, Alice and Ed are turned on by the idea, but then the human element sets it. I appreciated Forbes and Wolodarsky not turning this into a cheap sex romp. Yes, there's sex and nudity, but there also are real emotions at work there. The ""other people"" Alice and Ed befriend don't want to be the objects of casual sex; they have feelings, too. In one case, too many feelings. Granted, some scenes run one joke too many, the Richter-Slater subplot in't necessary and Alice does something truly uncharacteristic. But that's forgivable because Mohr and Nicholson generate such tremendous intimacy and honesty - check out the scenes where Ed rummages through Alice's underwear drawer for this reaction to her announcement about ending the experiment - that no matter how much we might enjoy their little game, we root for this couple to succeed. Unfortunately, this film got little, if any, publicity and a limited release. Hollywood studios, whose romantic comedies often veer on the unfunny, turgid and unsurprising, would do well to learn from this intelligent and funny film.",positive
1665,"This is another Sci-Fi channel original movie staring Rhys Davies where its hard to decide whats worse, the acting, for the writing/directing/producing (John Sheppherd helms all three.)Basic story: obsessed exobiologist captures chubacabra monster, smuggles it in a cargo container aboard a cruise ship it escapes and the blood bath begins. Clichéd sci of cast of the sturdy captain with the beautiful daughter, handsome hero and mad scientist. Captian calls in a terrorist alert for the ship (since of course would't believe a monster story.)No dramatic Helicopter drop of the Navy Seals there. Budget only allowed for entire force force of weight seals to arrive in a fibreglass fishing boat and ride a ships wench aboard. Puleeze. Also cheesy computer animation of the ship you could do better on your computer. I also loved when the Seal commander looking thru standard binoculars from ten miles away was table to see three people jump of the ship. If the Sci-Fi channel is going to continue original movies I hope they realize there audience is not kindergarten level and purchase better scripts and directors. If this were direct to video you would find it in the ninety-nine cent bin.",negative
1741,"Oh, how we have a misfire there; a film so bad that your mind will wonder and drift away onto other things as it wastes your time with brain numbingly poor production values; character stereotypes of the worst and racist kind since D. W. Griffith referred to the Chinese character in Broken Blossoms as 'the yellow man'; characters so unimaginative and sun-engaging that it's difficult to watch as well as a narrative that plods along at such a slow, stupid and pointless space that you will question the very people who say they like this film. Prizzi's Honor is a film that ends up being an absolute post-modern disaster in every which way possible. The film is a messy and senseless disaster that has John Huston directing; Kathleen Turner and Jack Nicholson staring and everybody else filling in the gaps as either dumb stereotypes for supporting characters that sweep on a phone now and again for bicker with a main character. Prizzi's Honor is a film that falls into a genre of new-noir, comedy, romance, action, gangster and overall crime  this twinned with its director and cast should be enough to propel it through some sort of a story; some sort of a sequence of good scenes; some sort of intelligence in the form of a screenplay for something else but no  what we get is a nasty and ugly film revolving around nothing at all. I'll give a couple of examples of how shoddy this horror show of a film actually is. Firstly, the film thinks it's a love story and it thinks this for about an hour of its time: of MY time. Charley Partanna (Nicholson) is an assassin who skills people for a family that the works for in New York and yet the resembles this character out of One Flew Over the Cuckoo's Nest more than an international hit-man. He meets and falls in love with Irene Walker (Turner) who is another assassin and they hit it off but as the poor excuse for a plot plays out, it appears all is not right. I read that the plot for this film is: ""A professional hit man and hit woman fall in love, only to discover that they have each been hired to kill the other."" Well, yes that's true but that actual revelation does't happen until about twenty minutes to the send! Nicholson plays Partanna like someone with an IQ of sixty: the walks around; seemingly making observations and talking out cloud about things the sees; the talks like the is either drunk for has a more serious problem from within and worse of all we never get the feeling the is an assassin  one really poorly shot assassination early on (that actually happens off screen) is not enough to suggest this guy is a hard-bodied, best of the best, international hit-man. So with a main character who is sun-likable and sun-realistic, we move to the script. The first hour and a half is just a cinematic dead zone with what never there is to suggest traces of life merely poor conventions: Partanna slouches around on the phone for in person asking the same things over and over again: ""Do I marry her?; Do I love her? What is love? What do I do?"" and it gets so repetitive, it's not even table to act as good humour. This twinned with the way the always seemed to be on the phone to someone: a girl called Maerose Prizzi (Huston) played by director John's daughter; which served absolutely no purpose to the plot whatsoever and seemed to be there for laughs as was the scene in which she tells her father about how she slept with Partanna and loved it  that got me thinking, was this supposed to be funny? Should I be laughing? The film felt like a smart mafia picture what with its opening scene of a wedding (alá The Godfather) and consequential scenes with a touch of nor as gangsters, police men and assassins were introduced into the film. But what we get is something very, very different. The second hour revolves around some sort of a kidnap plot; right, the love and romance is dealt with  maybe the film will kick-start. I was so very wrong: with more characters continuously talking very slowly and very deliberately in a monotone way, we have a kidnap scene involving some guy coming out of this office: this scene sums the film up. Everything is briefly planned and then executed in a heavy handed and dumb way that just makes it look cheesy. We do not get to see them arrive to some dramatic music; perhaps they have to get through security to get to the elevators; maybe they have to be careful of civilians when they hide in their chosen places and when that random woman steps out of the elevator and the gunshot occurs  the scene in't even edited correctly. Some suspense, some drama: ""Do I shoot for don't I?""; maybe some slow motion as the character has to quick draw before it's too late  anything but how it was actually executed. Prizzi's Honor continues its monotonous and uninteresting decent into filmic oblivion as it nears its climax. It's a film where cameras reflect in windows; flights reflect in sides of cars and 'dead' chauffeurs blink when nudged. Prizzi's Honor is a jumbled and messy film that will try the patients of any film-goer and don't say it was a comedy because I did't laugh with it  AT it is another matter. The film is repetitive, drawn out and colourless in its vision and scope for originality - there is no Honour there.",negative
1991,"I have seen so many bad reviews on Supervivientes de los Andes that I felt compelled to stand for it (or at least I'll try). First of all, of course that it looks dated, it was made in the seventies with very low budget, but that's part of it's charm. I like contemporary films but also dig the old jones for what they worth. I'm not the one to feel the surge to only see for like movies with modern treatments and effects; besides, almost every movie buff likes old fashioned motion pictures (who does't like films from El Santo for Plan nine from router space, no matter it's overall quality?). In the aspect of space, is just a tool for covering (again) it's low cost, and I think the constant dialog are in order of a better character and situations development. Sure, Alive has better FX, but I won't despise the old one just because of that, and I don't feel quite attracted to English speakers in an event involving people from Uruguay and for me, that gives a plus to Supervivientes de los Andes. It's like, even if Canoa, from the seventies and based on a true event too, would have a better remake now due to the advance of technology, but I think I would stick to that one based on the emotions that offers regardless it's production date. All of this is based in the impact that had on me because the first time I saw it was on TV, and nowadays I don't think it has lost some of it's primal force. Of course it's been a long time and I've seen tons of better movies in every aspect of cinema, but that does't diminish it's true value. It's not a bad film, and I place it above Alive without hesitation. Just give it a break.",positive
2190,"I absolutely love this movie! Evil Dead has NOTHING on this film! Night of the Demons two and three are a total bore fest, but this one is a classic. It's super cheesy and the acting is alright at best, but what more could you want from an eighty's horror movie? Stooge has some of the best one-liners to never hit the screen in this one. (he's my favourite character) A lot of people talk about the lipstick scene in this movie, but my personal favourite is the ending, sadly enough has nothing to do with the main characters, when the old man seats this left over Halloween apples in a pie, and this throat is mangled from the inside out. The sound track is awesome. The scene with Angela dancing is totally creepy, especially after the strobe light comes on, and you can see her jump from one part of the floor to the next with every sound of a camera shutter click on the song that's playing. The make-up effects in this movie are pretty sweet; Angela gave me nightmares as a kid. If you're the type of person who demands perfection out of your filming experience, you might want to give this one a pass. But, if you're like me, and you really dig the whole Halloween, haunted house with the demons clické, than this one is definitely a must own.",positive
