orig_index,review,sentiment
39374,"This film simply has no redeeming features. The story is incomprehensible, and the script is gross, sadistic, and stupid. The sex scenes are a joke, as is the inevitable car chase. The music is awful. The acting is limited largely to growling and smirking. A half star dud. Shame on DirecTV for putting it on pay-per-view. In a theatre, people might well have thrown soda at the screen.",negative
39374,"This movie is not just about redemption. The story is vague, and the script is big, cruel and stupid. Sexual harassment is a joke, as well as an unavoidable car chase. The music is bad. Imitation is basically limited to bumping and dancing. Half Star Dude. Shame on DirecTV for putting you in every scene. In heaters, people are more likely to throw soda on the screen.",negative
39374,"This film simply has no redemptive features. The story is incomprehensible, and the text is general, sad, and stupid. Sex scenes are a joke, as well as a necessary car chase. Bad music Acting is limited to mostly noise and smiles. Half star dud. Embarrassing to DirecTV for putting up a pay-per-view. In the theatre, people threw soda at the screen.",negative
39374,"This movie is completely worthless. The story is difficult to understand, the script is crude, painful and stupid. A place to have sex is ridiculous, as even running away from a car is inevitable. The music is awesome. Performance is mainly limited to roasting and giggles. Half the stars are stupid. Shame on DirecTV for paying per view. In the arena, people can throw soda on the screen.",negative
39374,"The story is incomprehensible, and the script is gross, sadistic, and stupid . The sex scenes are a joke, as is the inevitable car chase . The music is awful. The acting is limited largely to growling and smirking .",negative
39374,"The story is incomprehensible, and the text is general, sad, and stupid. Sex scenes are a joke, as well as a necessary car chase. Bad music Acting is limited to mostly noise and smiles.",negative
39374,"The story is vague, and the script is big, cruel and stupid. Sexual harassment is a joke, as well as an unavoidable car chase. The music is bad. Imitation is basically limited to bumping and dancing.",negative
39374,"The story is difficult to understand, the script is crude, sad and silly. A place to have sex is ridiculous, as even running away from a car is inevitable. The music is awesome. Performance is mainly limited to roasting and giggles.",negative
39374,"the story is incomprehensible, and the script is gross, sadistic, and stupid. the sex scenes are a joke, as is the inevitable car chase, and the music is awful.",negative
39374,"The story is difficult to understand, the script is crude, painful and stupid. The sex scene is funny.",negative
39374,"The story is incomprehensible, and the script is big, cruel and stupid. Sex scenes are just as hilarious as chasing an inevitable car, and music is never fun.",negative
39374,"do not understand the story, and the text is general, sad, and stupid. the sex scenes are a joke, as well as chasing the necessary car, and the music is very bad.",negative
39374,"The story is incomprehensible, and the script is gross, sadistic, and stupid. In a theatre, people might well have thrown soda at the screen. The sex scenes are a joke, as is the inevitable car chase. The acting is limited largely to growling and smirking. This film simply has no redeeming features. A half star dud. The music is awful.",negative
39374,"The story is vague, and the script is big, cruel and stupid. In heaters, people are more likely to throw soda on the screen. Sexual harassment is a joke, as well as an unavoidable car chase. Imitation is basically limited to bumping and dancing. This movie is not just about redemption. Half Star Dude. The music is bad.",negative
39374,"The story is difficult to understand, the script is crude, painful and stupid. In the arena, people can throw soda on the screen. A place to have sex is ridiculous, as even running away from a car is inevitable. Performance is mainly limited to roasting and giggles. This movie is completely worthless. Half the stars are stupid. The music is awesome.",negative
39374,"The story is incomprehensible, and the text is general, sad, and stupid. In the theatre, people threw soda at the screen. Sex scenes are a joke, as well as a necessary car chase. Acting is limited to mostly noise and smiles. This film simply has no redemptive features. Half star dud. The music is bad",negative
42678,"This movie was funny from START to FINISH. Everyone in the cinema was laughing out cloud throughout the film!! The best characters were Alex Fisher (Jada Pinkett), Edie Cohen (Debra Messing, the girl from Will and Grace) and Tanya the manicurist (Debi Mazar). They had the best lines, the best attitudes etc. Jada Pinkett playing a lesbian was really funny, she really played it well and was very convincing. The only bad thing about the film was the fact that the other two main characters were't as funny even though the movie focused around them. All in all, this is a great movie to go and see with your girls (yes guys, it's a girlie movie through and through!). Enjoy!!!",positive
42678,"This movie is fun from BEGINNING to END. Everyone in the cinema was laughing at the cloud of the whole movie !! The best characters are Alex Fisher (Jada Pinkett), Edie Cohen (Debra Messing, daughter of Will and Grace) and Tanya the manicurist (Debi Mazar). They have the best lines, the best behavior and so on. The only negative thing about the film is the fact that the other two great factors are not funny even though the film is focused around them. All in all, this is a great movie to go along with your girls (yes guys, it’s a full girl movie!). Enjoy !!!",positive
