orig_index	sentence	label
1532	is a very funny , heartwarming film .	1
1532	is a very interesting and moving movie.	1
1532	very interesting	1
1532	very interesting and warm	1
7831	warmth to go around , with music and laughter and	1
7831	Rotate hot, With music and laughter,	1
7831	go warm with music	1
7831	heat spinning, with music and laughter and heating up to	1
13312	with flawless amounts of acting , direction , story and space	1
13312	Acting, director, Story and the place is indescribable A smoother and more focused story without sacrificing any cultural heritage	1
13312	With flawless limitation values,	1
13312	Flawless limitation with values, direction, story and place. Flawless	1
13333	loses all	0
13333	Close everything	0
13333	Everything is ruined in	0
13333	everyone is missing	0
17171	is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .	0
17171	One after another they are adorned with Hollywood clickés, many of which include homosexual children more than annoying people.	0
17171	Many of these include key kids overcoming annoying adults	0
17171	Most of these include great kids overcoming annoying adults	0
17978	hard-sell	0
17978	Hard	0
17978	hard-sales	0
17978	sell hard	0
19873	that extra little something	1
19873	Little things added	1
19873	bob greene: Extra	1
19873	What	1
24605	ear-splitting exercise in formula crash-and-bash action .	0
24605	Every year	0
24605	the year-splitting exercise of accident-and-bash action . > a little funny	0
24605	Crash & Bash formula year exercise ۔	0
25020	by the surprisingly shoddy makeup work	0
25020	Unexpected fix	0
25020	Thanks for the unexpected bad makeup	0
25020	Thank you for doing an amazing awesome	0
37988	awe and affection	1
37988	Fear and love	1
37988	Fear and	1
37988	surprise and love	1
39038	glamour	1
39038	Attraction	1
39038	splendor	1
40807	quite beautiful	1
40807	Very good	1
40807	Good good:	1
40807	very good	1
41962	unique and entertaining twist	1
41962	One interesting twist	1
41962	one	1
41962	a fun around of this message that the forgot to make fun of.	1
42123	an enthusiastic audience	1
42123	Interested Audience	1
42123	Interested Audience: Interest	1
42123	Ann	1
45050	refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original	1
45050	It is refreshing to see a movie that contains old themes, and in the process it seems to be completely different	1
45050	It is refreshing to see a movie with old themes , and the program seems to be completely original	1
45050	"""It's refreshing to see a movie with classic themes--"	1
46655	the overall result is an intelligent , realistic portrayal of testing boundaries .	1
46655	The overall result is a brilliant and true reflection of the test limit.	1
46655	The overall result is a smart and realistic test limit	1
46655	The complete result is intelligent and realistic	1
52645	though clearly well-intentioned , this across-cultural soap opera is painfully formulaic and stilted .	0
52645	Although it seems to have a good purpose, this traditional soap opera is sad and dull.	0
52645	While this obviously has good intentions, this	0
52645	Although clearly has good intentions, this traditional soap opera is Painfully blunt.	0
52854	the marvellous first one hundred and one minutes	1
52854	Amazing	1
52854	Amazing one-minute.	1
52854	One hundred and one minute amazing	1
59778	are no less a menace to society than the film 's characters .	0
59778	Social threats No less than the role of the film .	0
59778	Their threats to society are no less than the characters in the movie	0
59778	The characters in the movie are no less than	0
64326	's hard to figure the depth of these two literary figures , and even the times in which they lived .	0
64326	It is difficult to imagine the depth of these two literary characters,	0
64326	the depth of these two literary characters. Even the time in which they lived.	0
64326	It is difficult to estimate the depth of these two literary texts,	0
