orig_index	sentence	label
28607	plays like one of those conversations that comic book guy on `` the simpsons '' has .	0
48201	to grab us , only to keep letting go at all the wrong moments	0
1790	a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse	0
64303	is solid , satisfying fare for adults .	1
20353	modus	1
66110	stepped into the mainstream of filmmaking with an assurance worthy of international acclaim	1
52451	all using beautifully and act adequately .	1
11013	is the gabbiest giant-screen movie never ,	0
26307	of creative belly laughs	1
6372	for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
63354	not that funny	0
57108	thoughtless , random , superficial humour and	0
58244	be as lonely and needy	0
41160	a weak and ineffective ghost story without a conclusion for pay off .	0
45618	destruction	0
30956	over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while	1
22627	a halfway intriguing plot	1
27698	is how well it holds up in an era in which computer-generated images are the norm	1
12120	this utterly ridiculous shaggy dog story as one	0
40139	brushes	1
49164	late fees	0
64369	to be bad	0
25829	an intriguing look at the french film industry during the german occupation	1
33646	when a documentary fails to live up to -- for offer any new insight into -- its chosen topic	0
56671	uses some of the figures from the real-life story to portray themselves in the film .	1
19101	a remarkably cohesive whole ,	1
22919	too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work .	0
53777	grown-up voice	1
42823	be incomprehensible to moviegoers not already clad in basic black	1
19083	is validated by the changing composition of the nation	1
24703	great films	1
29768	hide its contrivances	0
61564	and thought-provoking film	1
52886	it gets very ugly , very fast	0
3337	lifelong concern	1
2562	can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are in't part of its supposed target audience .	1
23249	shamelessly enjoyed it	1
4812	appealing about the characters	1
62876	simple , sweet and romantic	1
25582	is somewhat entertaining	1
907	the movie is powerful and provocative .	1
52030	is terrific , although the factors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans .	1
9797	of direct-to-video nash	0
58275	to have a knack for wrapping the theatre in a cold blanket of urban desperation	0
33097	of its title character	1
29095	colorfully wrapped up in this own idiosyncratic strain of kitschy goodwill .	1
25093	a grittily beautiful film that looks ,	1
58677	on the shoulders of its factors	1
56118	interesting controversy	1
45401	wholly unnecessary addition	0
31908	payne has created a beautiful canvas , and	1
22398	sensual and funny	1
40508	some talented performers	1
31294	turn this fairly parochial melodrama into something really rather special	1
27708	a delightful clark	1
49177	most virtuous limits	1
23314	a movie that understands characters must come first	1
19076	, it 's really unclear why this project was undertaken	0
63731	failed jokes , twitchy acting ,	0
42525	the collaborative process	1
52955	and it 's a lousy one at that .	0
37474	terminally bland ,	1
37099	sweeping ,	1
16010	all the stomach-turning violence , colourful new york gang lore and other hallmarks of this personal cinema painted on their largest-ever historical canvas	1
50269	like it was co-written by mattel executives and lobbyists for the tinsel industry	0
6761	of a self-reflexive , philosophical nature	1
30255	the dullest tangents	0
36107	too drunk on the party favor to sober us up with the transparent attempts at moralizing	0
51638	touched	1
3534	is infectious	1
51538	fondness and respect	1
20426	a superior crime movie	1
26513	vividly back	1
31373	quite one of the worst movies of the year	0
29777	that never amount to a satisfying complete picture of this particular , anciently demanding pmétier	0
33358	a stupid , derivative horror film that substitutes extreme gore for suspense .	0
23798	a journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .	1
7525	goodwill	1
9689	sharp comedy	1
48354	a second chance to find love in the most unlikely place	1
58047	its subsequent reinvention , a terrifying study of bourgeois	0
7800	'd have a ninety-minute , four-star movie	1
62848	, is repellantly out of control .	0
22987	is lost , leaving the character of critical jim two-dimensional and pointless	0
45260	with low-brow humour , gratuitous violence and a disturbing disregard	0
12471	comedian runs out of steam after a half hour .	0
48518	's certainly an honest attempt to get at something	1
53828	freedom the iranian people already possess , with for without access to the ballot box	1
40223	this bond film goes off the beaten path , not necessarily for the better .	0
39973	a rating of zero	0
18361	floundering way	0
52511	might just be the biggest husband-and-wife disaster since john	0
43244	falls flat	0
22299	solid , kinetically-charged spy flick worthy	1
49800	the hallmarks	1
18233	lopez romantic comedy	1
27676	greenlight	1
28952	utter loss personified in the film 's simple title	0
56593	the factors involved in the enterprise	1
42870	are pretty valuable	1
