orig_index	sentence	label
1266	heartfelt performances	1
1266	Heart-to-heart performances	1
1266	heartfelt performances	1
1266	Heart-to-heart performances	1
9111	return to form for director peter bogdanovich	1
9111	Return to the form for director Peter Bogdanovich	1
10198	you 're an absolute craving star wars junkie	0
10198	you are an absolute yearning Star Wars Junkie	0
15018	succumbs to sensationalism	1
15018	succumbed to sensationalism	1
16425	exploitative for the part houses and too cynical , small and	0
16425	Exploiters for sub-houses and too cynical, small and	0
25267	not far down the line , to find a place among the studio 's animated classics	1
25267	not far down the line to find a place among the Studio's animated classics	1
25450	this distinguished factor	1
25450	This different factor	1
26071	the girls ' amusing personalities	1
26071	the amusing personalities of the girls	1
26641	that characterizes better ship-hop clips and is content to recycle images and characters that were already tired ten years ago	0
26641	the better ship-hop clips are characterized and satisfied to recycle images and characters that were already tired ten years ago	0
26945	should strike a nerve in many .	1
26945	should hit a nerve in many.	1
32469	timely and	1
32469	in good time; and	1
34972	has compelling new material	1
34972	has convincing new material	1
36306	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .	1
36306	not only a coming-of-age story and warning parable, but also a perfectly rendered period piece.	1
41108	making kahlo 's part a living , breathing part of the movie ,	1
41108	Kahlo's part of a life, breathing part of the movie,	1
43885	a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
43885	a summer entertainment adults can see without being ashamed, but it could have been more.	1
60169	so pertinent and enduring	1
60169	so relevant and sustainable	1
60228	the film ) works	1
60228	The film ) works	1
65588	tired , predictable	0
65588	tired, predictable	0
66490	will be impressed by this tired retread	1
66490	will be impressed by this tired retreading	1
66739	like a bad soap opera	0
