orig_index	sentence	label
650	's about as convincing as any other carnie musclefest , but has a little too much resonance with real world events and	0
650	's about as convincing as any other carnie musclefest , but	0
650	carnie musclefest is about as convincing as any other musclefest. but has a little too much resonance with real world events.	0
944	crossing-over mambo jumbo	0
944	crossing	0
944	crossing-over mambo	0
2198	`` frailty '' has been written so well , that even a simple `` goddammit ! ''	1
2198	'' frailty '' has been written so well that even	1
2611	has managed to marry science fiction with film nor and action flicks with philosophical inquiry	1
2611	has managed to marry science fiction with film nor and action flicks with philosophical inquiry. has managed to marry science fiction with film nor	1
2627	the title , alone , should scare any sane person away .	0
3264	to narrative filmmaking with a visually masterful work of quiet power	1
3264	a visually masterful work of quiet power with a visually masterful work of narrative film	1
3525	sad but	0
3525	sad	0
3878	, this has layered , well-developed characters and some surprises .	1
3878	This has layered , well-	1
4761	competent direction	1
4761	competent direction: competent	1
5480	too cloud	0
5480	too	0
5480	cloudy	0
5480	too cloudy?	0
6197	has a delightfully odour , deadpan stone and stylistic consistency .	1
6197	has a delightfully odour	1
6552	really wrong with this picture	0
6552	really wrong	0
6552	something is wrong with the picture	0
6698	that tries to be smart	0
6698	that tries	0
6698	he's trying to be smart	0
8086	fanciful motion picture	1
8086	fan	1
8086	fanciful motion	1
8290	ca in't go wrong .	1
8290	there is nothing wrong with that	1
8290	a in	1
8290	no problem	1
8550	you might want to check it out	1
8550	check it out	1
8550	might be worth checking out	1
8550	you might want to	1
8980	boll uses a lot of quick cutting and blurry step-printing to goose things up ,	1
8980	boll uses a lot of quick cutting and	1
11035	more than a tepid exercise in	0
11035	More than a	0
11035	but it's more than a dull exercise	0
11817	a chuckle	1
11948	. wise and elegiac .	1
11948	"""wise"	1
11948	wise and elegy	1
11948	wise and elegiac . .	1
12475	ponderous and charmless	0
12475	ponderous and	0
12743	's all the stronger because of it	1
12743	because it's stronger	1
12743	's all the	1
12743	because the's stronger	1
13486	there is no sense	0
13486	There	0
13486	that does't make sense	0
13486	there's no sense in this	0
14628	. a scummy ripoff of david cronenberg 's brilliant ` videodrome . '	0
14628	'A scummy ripoff of david	0
14628	scummy ripoff of david cronenberg's brilliant video	0
15234	sophisticated in the worst way	0
15234	CNN.	0
15234	sophisticated in the worst way: sophisticated in	0
15394	is out of this league	0
15394	CNN.	0
15394	this is out of the league	0
15481	sterling ensemble cast	1
15481	sterling	1
15481	sterling ensemble cast: sterling	1
16678	the film has an infectious enthusiasm and	1
16678	there is a lot of excitement in the film	1
16678	The film has an	1
16678	the film has an infectious enthusiasm and an infectious energy	1
16758	disguise the fact that it 's inauthentic at its score and that its story just is in't worth telling	0
16758	"""It 's inauthentic at its score and that"	0
18955	p.t. anderson understands the grandness of romance and	1
18955	up.t.	1
18955	anderson understands the grandness of romance and up.t.	1
19380	gives new meaning to the phrase ` fatal script error	0
19380	the phrase fatal script error has a new meaning	0
19380	fatal script error' gives new meaning to the phrase	0
19380	gives new meaning to the phrase	0
20315	the characters sound like real people	1
20315	characters sound like real people. the characters sound	1
20644	a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	1
20644	powerful, inflammatory film about religion that dares to question an ancient faith.	1
21617	's a great american adventure and a wonderful film to bring to max .	1
21617	's a great american adventure and	1
21617	i think this is a great american adventure and a wonderful film	1
21891	hazy high	1
22340	will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile for my own tortured psyche	0
22340	The welt on johnny knoxville 's stomach from riot	0
22340	the welt on johnny knoxville's stomach from a riot-control projectile for my own tortured psyche will take longer to heal	0
23384	the believer is nothing less than a provocative piece of work	1
23384	The believer is nothing less than	1
24443	sewer rats could watch this movie and be so sleeved out that they 'd need a shower .	0
24443	sewer rats could watch this movie and be so sleeved	0
