orig_index	sentence	label
1532	is a very funny , heartwarming film .	1
1532	is a very funny	1
1532	is a very funny, heartwarming	1
7831	warmth to go around , with music and laughter and	1
7831	warmth to go around with music	1
7831	warmth to go around, with music and laughter and warmth to	1
13312	with flawless amounts of acting , direction , story and space	1
13312	with flawless amounts of acting ,	1
13312	with flawless amounts of acting, direction, story and space. with flawless	1
13333	loses all	0
13333	everything goes to waste	0
13333	he closes everything	0
17171	is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .	0
17171	The film is plastered with one hollywood cliche after another .	0
17171	most of them involve precocious children getting the better of obnoxious adults	0
17171	hollywood is plastered with one cliche after another. most of which involve precocious kids getting the better of adults.	0
17978	hard-sell	0
17978	sell hard	0
17978	Hard	0
17978	hard-selling	0
19873	that extra little something	1
19873	bob greene: that extra	1
19873	that	1
24605	ear-splitting exercise in formula crash-and-bash action .	0
24605	year-splitting	0
25020	by the surprisingly shoddy makeup work	0
25020	thanks to the unexpectedly poor makeup	0
25020	by the surprisingly	0
25020	thanks to the surprisingly bad makeup	0
25020	surprisingly shoddy makeup work by the	0
37988	awe and affection	1
37988	The	1
37988	awe and	1
39038	glamour	1
40807	quite beautiful	1
40807	very nice	1
40807	quite lovely	1
41962	unique and entertaining twist	1
41962	Unique	1
41962	unique and entertaining twist on a	1
42123	an enthusiastic audience	1
42123	An	1
42123	the audience was enthusiastic	1
42123	an enthusiastic audience: an enthusiastic	1
45050	refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original	1
45050	"""It's refreshing to see a movie that embraces its old-"	1
45050	the movie embraces its old-fashioned themes and in the process comes out looking like something wholly original. in the process comes out looking like something wholly original.	1
46655	the overall result is an intelligent , realistic portrayal of testing boundaries .	1
46655	The overall result is an intelligent and realistic	1
46655	the overall result is an intelligent realistic depiction of the testing of boundaries	1
52645	though clearly well-intentioned , this across-cultural soap opera is painfully formulaic and stilted .	0
52645	Though clearly well-intentioned, this	0
52645	despite clearly well-intentioned, this across-cultural soap opera is painfully stilted.	0
52854	the marvellous first one hundred and one minutes	1
52854	the marvellous	1
52854	the first hundred and one minutes were wonderful	1
59778	are no less a menace to society than the film 's characters .	0
59778	The film's characters are no less a	0
59778	they are no less a threat to society than the characters of the film	0
64326	's hard to figure the depth of these two literary figures , and even the times in which they lived .	0
64326	's hard to figure the depth of these two literary figures ,	0
64326	the depth of these two literary figures. and even the times in which they lived.	0
