orig_index,review,sentiment
42678,"This movie was funny from START to FINISH. Everyone in the cinema was laughing out cloud throughout the film!! The best characters were Alex Fisher (Jada Pinkett), Edie Cohen (Debra Messing, the girl from Will and Grace) and Tanya the manicurist (Debi Mazar). They had the best lines, the best attitudes etc. Jada Pinkett playing a lesbian was really funny, she really played it well and was very convincing. The only bad thing about the film was the fact that the other two main characters were't as funny even though the movie focused around them. All in all, this is a great movie to go and see with your girls (yes guys, it's a girlie movie through and through!). Enjoy!!!",positive
42678,"This movie was funny from START to FINISH. Everyone in the cinema laughed out of the cloud during the whole movie!! The best characters were Alex Fisher (Jada Pinkett), Edie Cohen (Debra Brass, the girl from Will and Grace) and Tanya the Manicure (Debi Mazar). They had the best lines, the best settings, etc. Jada Pinkett, playing a lesbian, was really funny, she played it really well and was very convincing. The only bad thing about the movie was the fact that the other two main characters were not so funny, even though the movie revolved around them. All in all, this is a great movie to go and see with your girls (yes, guys, it's a girlie movie through and through!). Have fun! - No, no, no, no, no, no, no, no, no, no.",positive
21704,"This movie was way too slow and predictable. I wish i could say more but i can't. If you enjoy action/adventure films, this is not one to see. I'd suggest you go see movies like;Behind Enemy Lines with Owen Wilson and Iron Eagle with Louis Gossett Jr.",negative
21704,"This movie was far too slow and predictable. I wish I could say more, but I can't. If you enjoy action / adventure movies, this is not to be seen. I would suggest you go movies like;Behind Enemy Lines with Owen Wilson and Iron Eagle with Louis Gossett Jr.",negative
21239,"This film got roasted by the boys at MSTthreeK, but it's actually a neat and nasty piece of low-budget film nor. The plot is tight, the characters are believable (within the good-boy-gets-obsessed-with-bad-girl genre), the spacing is solid, the climax is well-handled, and the cast is bolstered by several fine character factors. True, most of the time you want to hit the protagonist with a brick, but the's actually quite effectively creepy when the plays the mastermind. The scenes between him and this dad are quite powerful, in a minimalist kind of way. Sure it's depressing, but that's the point. Good movie.",positive
21239,"This movie was roasted by the guys at MSTreeK, but it's actually a neat and nasty piece of low-budget movie yet. The plot is tight, the characters are credible (within the good-boy-gets-embracing-with-bad-girl genre), the distance is solid, the climax is well managed, and the cast is strengthened by several fine character factors. True, most of the time you want to hit the protagonist with a brick, but that's actually pretty effectively creepy when the pieces of the mastermind. The scenes between him and this father are quite powerful, in a minimalistic way. I'm sure it's depressing, but that's what this is about. Good movie.",positive
3423,"Without Kirsten Miller this project need't have been completed. However with the awe inspiring beauty and talent that is Miss Miller I would definitely recommend it. It looked as if the other factors were only playing to her strong performance. Wagner's dismal attempt to honor this film was a bit disappointing, but this few scenes did't detract from being entertained. Mostly my criticisms are with the writing and plot line, the group of talent assembled did a heroic job of salvaging what should have been a disaster. The charismatic Miller delivery and timing were impeccable and believable. She plays that fine line between assertive and bossy but never offensive she is in fact the structural engineer she claims to be. I wish I had seen this on the big screen but alas I was fortunate to rent it before it was lost.",positive
3423,"Without Kirsten Miller, this project doesn't have to be completed. But with the awe inspiring beauty and talent Miss Miller is, I would definitely recommend it. It looked like the other factors were only playing to their strong performance. Wagner's gloomy attempt to honor this film was a little disappointing, but these few scenes did not prevent us from being entertained. Most of the time, my criticisms are with the line of writing and action, the group of gathered talents has done a heroic job to save what should have been a catastrophe. The charismatic Miller delivery and timing were impeccable and credible. She plays this fine line between self-confident and malicious, but she is never insulting in fact the civil engineer she claims to be. I wish I'd seen this on the big screen, but unfortunately I was lucky enough to rent it before it was lost.",positive
32729,"I watched this film because I'm a big fan of River Phoenix and Joaquin Phoenix. I thought I would give their sister a try, Rain Phoenix. I regret checking it out. She was embarrassing and the film just has this weird plot if that what you want to call it. Sissy was just weird and Jellybean just sits on a toilet who both sleep with this old man in the mountains, whats going on? I have never been so unsatisfied in my life. It was just total rubbish. I can't believe that the factors agreed to do such a waste of film, money, time and space. Have Sissy being 'beautiful' didst get to me. I thought she was everything but that. Those thumbs were just stupid, and why do we care if she can hitchhike? WHATS THE POINT??? zero out of ten, shame the poll doesnt have a zero, doesnt even deserve a one. Hopefully, Rain is better in other films, I forgive her for this one performance, I mean I wouldn't do much better with that film.",negative
32729,"I saw this movie because I'm a big fan of River Phoenix and Joaquin Phoenix. I thought I'd try her sister, Rain Phoenix. I'm sorry I checked. She was embarrassed and the movie only has this strange plot if that's what you want to call it. Sissy was just weird, and Jellybean is just sitting in a toilet, both sleeping with that old man in the mountains, what's going on? I've never been so dissatisfied in my life. It was just total garbage. I can't believe the factors agreed to do such a waste of film, money, time and space. Let Sissy come to me. I thought she was anything but that. Those thumbs were just stupid, and why does it matter if she can hitchhike? What is the point????? Zero of ten, shame the poll doesn't have zero, not even one deserves. Hopefully Rain is better in other movies, I forgive her for this one performance, I mean, I wouldn't do much better with this movie.",negative
