orig_index	sentence	label
41046	feels like a cold old man going through the emotions .	0
41046	Like a cold, emotionally charged adult	0
41046	"""You feel like a cold old man struggling with emotions. He feels."	0
41046	"""It's like a cold old man feeling emotions. Feeling"	0
41046	like a cold old man running with emotions	0
41046	Sounds like a cold old man experiencing emotions.	0
41046	You feel like a cold old man with emotions.	0
59340	making dog day afternoon with a cause	1
59340	There is a reason for dog days in the afternoon	1
59340	making the dog in the afternoon for a reason	1
59340	There is a reason for the afternoon dog	1
59340	Making a dog at noon for a reason.	1
59340	Make a dog one afternoon for a reason	1
52820	created a substantive movie out	1
52820	A powerful movie is being released.	1
52820	CNN.com has created something tangible	1
52820	I used it to make a good movie	1
52820	CNN.com is very creative	1
52820	I made a good movie about it.	1
52820	He made a great movie	1
52820	CNN.com has created a dynamic.	1
52820	create an amazing movie	1
52820	CNN.com created a substantive	1
52820	i created a good movie out of it	1
5723	true to this principles	1
5723	"""Right."	1
5723	According to these principles	1
5723	"""That's true"	1
5723	Loyalty to this principle	1
47520	compared to the usual , more bomber festival entries , davis ' highly personal brand of romantic comedy is a start , smart breath of fresh air	1
47520	The hallmark of humorous love created by Davis is the beginning, the breath of a new spirit through subtlety. Compared to the norm, there are more entries for the Bomb Festival.	1
47520	Davis ’personal character of romantic comedy is a start, a smart breath and a fresh air. compared to the conventional, the entrance to the party is more bombshell.	1
47520	Davis’s favourite comedy brand is a start. Breathe fresh air wisely.	1
47520	Compared to the usual, more introductory to the Bomber Festival, the symbol of Davis' love is the beginning, the inspired spirit of the new spirit.	1
47520	Usually included, compared to festival party gowns, is the beginning of Davis's most personal kind of love joke, good breath of fresh air	1
47520	Davis's funniest dance is a start, a breath of fresh air. Compared to the standards involved in the bombing ceremony.	1
47520	Davis ' highly personal brand of romantic comedy is a start , smart breath of fresh air . compared to the usual , more bomber festival entries .	1
47520	The most respectable kind of Davis love joke is the beginning. Nice fresh air.	1
47520	Compared to the usual, the entrance to many explosive parties, personal character of davis romantic comedy is a start, a smart breath and a fresh air	1
47520	davis's highly personal brand of romantic comedy is a start. smart breath of fresh air.	1
55240	the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffith .	1
55240	Thanks to the power of Rachel Griffith and always amazing, this extraordinary drama has touched people’s hearts and bones with interest.	1
55240	A weird drama that touches the heart and funny bones with its powerful performance and Rachel Griffith's amazing surprise.	1
55240	the thrilling drama touches the heart and bones of laughter thanks to the always fantastic performance.	1
55240	Thanks to the hard work and always amazing, this unusual drama has touched the heart and bones of interest.	1
55240	The unique drama touches the heart and funny bones due to its powerful performance and constant amazement.	1
55240	the fun drama touches the heart and bones of laughter thanks to the unmistakable performance of rachel griffith.	1
3693	fussing over too weak a recipe	0
3693	Frustration due to extreme weakness a	0
3693	CNN.com will install.	0
3693	The frustration of being too weak	0
3693	Making a very weak prescription.	0
3693	Very weak confusion a	0
3693	Arguing about very weak recipes	0
3693	Frustration over too weak a	0
3693	very weak irritation	0
3693	CNN.com will feature a	0
3693	CNN.com will show a	0
3693	CNN.com will launch	0
55552	into a strangely tempting bouquet of a movie	1
55552	It turned out to be an amazing experimental movie bouquet.	1
55552	In a movie crowd that is amazingly attractive.	1
55552	The amazing bouquet of temptation in the film is a	1
55552	An extraordinary movie experimental group.	1
55552	In a piece of unusual and fascinating movie	1
55552	becomes an amazing film bouquet	1
55552	It turned out to be a wonderful and lovable gift	1
55552	In a group of weird movies	1
55552	it turns into a strangely tempting movie bouquet	1
55552	in a wonderful storm bouquet of movies	1
55552	An unusual and scary movie bouquet	1
55552	contains an amazing bouquet of film	1
55552	In the crowd of amazingly attractive movies.	1
22898	, you 're a jet all the way	1
22898	You	1
22898	He is an sailplane	1
22898	, you are a whole plane	1
22898	This is a jet.	1
22898	, Jet all the way	1
22898	, You are a jet plane all the way	1
46577	, political intrigue , partisans and sabotage	1
46577	, political conspiracy, factionalism and subversion. Political collusion	1
46577	, Politics, terrorism, and terrorism. Political conspiracy	1
46577	, Political conspiracies, corruption and corruption	1
46577	, Political fraud, prejudice and sabotage. Political conspiracy.	1
46577	Political cunning, party zeal and seven.	1
46577	Political conspiracy, guerrilla and Saba	1
46577	, political conspiracy, factionalism and subversion	1
46577	, political intrigue , partisans and sabotage . Political intrigue	1
50220	the most oddly honest hollywood document	1
50220	Hollywood booths are very reliable.	1
50220	the funniest documentary in Hollywood	1
50220	Extraordinarily reliable document	1
50220	A very reliable Hollywood booth.	1
50220	The most authentic Hollywood file. This one	1
50220	The most credible Hollywood horror document	1
50220	The most honest documentaries in Hollywood are	1
26971	to see where one 's imagination will lead when given the opportunity	1
26971	When the opportunity arises, look for where the person's thinking will go	1
26971	When you have time to think, see where you are going. arrive	1
26971	To see where a person's mind will go when they have a chance to think. To	1
26971	Opportunity to see where human thinking will take you.	1
26971	To see where human thinking goes when the opportunity arises.	1
26971	the chance to see where the militias are coming from	1
26971	See whose thoughts go where given the opportunity	1
26971	a chance to see where the militias would lead when given the chance.	1
26971	You have a chance to see where someone is thinking	1
26971	To see where the human brain will take the opportunity.	1
26971	There is a chance to see where human thinking will go.	1
26971	to see where the assumption will lead when given the opportunity to guess. asa	1
64848	adaptation is intricately constructed and in a strange way nails all of orleans 's themes without being a true adaptation of her book .	1
64848	Accustomed to nailing all of Orleans' themes without making this book a reality. Adaptation is built in a complex and intricate way that encompasses all Orleans. Getting used to the topics	1
64848	The revision has covered all the themes of Orleans, not the authenticity of this book. The practice was difficult and imprinted the whole of Orleans in an unusual way. content. adjust	1
64848	adaptation nails all of orleans 's themes without being a true adaptation of her book . adaptation is intricately constructed and in a strange way nails all the orleans . themes . adaptation	1
64848	the adaptation clarifies all the subjects of orleans without actually fitting into this book. The adaptation is solidly built and surprisingly nails all of orleans. adaptation topics	1
64848	The practice is complex and sets all the themes of Orleans in an unusual way, rather than editing this book.	1
64848	The adaptation is intricate and intricately woven into the nails of all Orleans themes until this book is taken literally.	1
64848	Accustomed to nailing all of Orleans' themes without making this book a reality.	1
64848	The adaptation is so well constructed that it surprisingly nails all the orleans themes apart from the actual adaptations in this book.	1
64848	the adaptation clarifies all the subjects of orleans without actually fitting into this book.	1
64848	The revision has covered all the themes of Orleans, not the authenticity of this book.	1
64848	adaptation nails all of orleans's themes without being a true adaptation of her book.	1
53818	could be a movie that ends up slapping its target audience in the face by shooting itself in the foot	0
53818	A film that shoots students in the foot and punches them in the face can be a film.	0
53818	A movie that ends with a target audience hitting your face with a foot instead of a movie	0
53818	The film is a film that ends with the target audience shooting themselves in the foot.	0
53818	a movie that ends up hitting the target with a bullet in the face could be a movie	0
53818	it could be a movie that ends up hitting the target by the shoot itself	0
53818	A film is a film that shoots itself in the foot and hits the target audience in the face.	0
53818	This movie is a movie that ends up hitting your target audience by shooting yourself with your feet.	0
53818	A film that ends up hitting its target audience with a foot shot can be a film.	0
53818	It could be a movie that shoots viewers in the foot and hits them in the face.	0
53818	a movie that ends up punching its target audience in the face by shooting itself in the foot could be a movie	0
4976	's just hard to believe that a life like this can sound so dull	0
4976	It's hard to believe that this kind of life sounds boring	0
4976	It's hard to believe a life like this can seem boring	0
4976	It's hard to believe that such a life can be so boring.	0
24919	, in an irresistible junior-high way ,	1
24919	, Undeniably	1
24919	a low -cost irreversible approach	1
24919	Undoubtedly high school	1
24919	, an unstoppable highway,	1
24919	Uncertainly high	1
24919	, Indisputably high school,	1
30370	there 's a scientific law to be discerned there that producers would be well to heed	0
30370	it would be advisable for manufacturers to follow scientific law to identify there.	0
30370	There is a law of science that needs to be understood, and manufacturers must consider it	0
30370	producers would be well to heed a scientific law to be discerned there.	0
30370	There is a scientific law that recognizes that makers will pay close attention	0
30370	The producer has had to pay attention to the scientific laws understood there.	0
30370	There is a law of science that needs to be understood where producers will find it better to obey it.	0
30370	It would be better for producers to follow the scientific law that will be seen there.	0
4921	stellar	1
4921	Star	1
4921	star	1
29977	a much funnier film	1
29977	More interesting movies	1
29977	a lot	1
29977	A very funny movie	1
29977	very interesting	1
29977	Funny movie	1
29977	a much fun	1
29977	very funny	1
29977	Very cute	1
29977	many	1
29977	a much	1
29977	a lot of	1
38748	unrealistic	0
38748	It does't make sense	0
38748	This is not possible	0
38748	this is absurd	0
38748	Funny	0
38748	impossible	0
38748	irrational	0
38748	Unreasonably	0
38748	Certainly	0
38748	it's unrealistic	0
13744	the film 's needlessly opaque intro takes its doe-eyed crudup out of are-nine / eleven new york and onto a across-country road trip of the homeric kind .	0
13744	Unnecessary import of the film took it out of the eyes of the goats in Kyushu / Eleventh in October, New York, and took Homer's way across the country.	0
13744	Unnecessary film of obscure film with women's eyes takes its throat from nine / eleven New York to the homecoming journey of the domestic gender.	0
13744	The film’s unnecessary intro brings out its new nine / eleven york scenes through a national road trip.	0
52024	this cinema verite speculation on the assassination of john of. kennedy may have been inspired by blair switch , but it takes its techniques into such fresh territory that the film never feels derivative .	1
52024	Kennedy Blair may have been inspired by the switch, but the takes this techniques to a new level so that the film does not seem to be based on anything else. This is a reflection of the reality of cinema on the murder of John.	1
52024	This film puts this skills on a new ground the never felt came from. Kennedy may have dared to replace the blair.	1
52024	Kennedy may have been inspired by Blair's transformation, but the introduced this technology to such a new environment that the movie never heard where it came from. The movie predicts John's murder.	1
52024	This is a reflection of the reality of cinema on the murder of John. Kennedy Blair may have been inspired by the switch, but the takes this techniques to a new level so that the film does not seem to be based on anything else.	1
52024	kennedy may have been inspired by blair switch , but it takes its techniques into such fresh territory that the film never feels derivative . this cinema verite speculation on the assassination of john of.	1
52024	The film is bringing its technology to a new level so that it will never make people feel out of place. Kennedy may have been inspired by Blair's change of heart.	1
52024	this movie is really the imagination of killing john. Kennedy may have been inspired by blair’s successor, but the brought this skills to a new ground that the film never felt came from.	1
52024	Kennedy may have been inspired by blair’s successor, but the brought this skills to a new ground that the film never felt came from. this movie is really the imagination of killing john.	1
52024	The film takes its techniques to a new level so that it does't feel like it's based on anything else. Kennedy Blair could be affected by the switch.	1
52024	this film takes its techniques into such fresh territory that it never feels derivative. kennedy may have been inspired by blair switch.	1
52024	The movie predicts John's murder. Kennedy may have been inspired by Blair's transformation, but the introduced this technology to such a new environment that the movie never heard where it came from.	1
18902	( washington 's ) strong hand , keen eye , sweet spirit and good taste	1
18902	Strong hands, sharp eyes, fresh air and good taste. Strong, interesting hands	1
18902	strong hand, keen eye, sweet spirit and good taste. strong hand, keen	1
18902	Washington's strong hand, sharp eye, pleasant breeze and good taste.	1
18902	Strong hands, sharp eyes, pleasant breeze and good taste. A strong, sharp hand	1
56730	superb	1
56730	at a high level	1
56730	Very good	1
56730	nice	1
65418	tartakovsky 's team has some freakish powers of visual charm , but	1
65418	the tartakovsky group has a bit of charm and visual appeal, however	1
65418	However, the Tartakowski team has a special power of visual attention.	1
65418	Tartakovsky's team has a particularly impressive visual appeal, however	1
65418	Tartakovsky's team has some seemingly rare charms.	1
65418	the tartakovsky group has little subtlety and visual appeal.	1
65418	Tartakovsky's team has a strong visual appeal.	1
65418	the tartakovsky team has a bit of elegance and visual appeal.	1
29100	an unorthodox little film nor organized crime story that includes one of the strangest love stories you will never see .	1
29100	An amazing love story you'll never see in a movie about organized crime.	1
29100	One of the most amazing love stories in organized crime stories you will never see in movies	1
29100	A little extraordinary movie, for a well-organized crime story, featuring one of the most amazing stories you will never see.	1
29100	An illicit mini-movie for organized crime story with an amazing love story that you will never see.	1
29100	one of the most amazing love stories you'll find in a movie for the story of organized crime	1
29100	an unusual movie for an organized crime story that includes one of the most amazing love stories you’ll find.	1
29430	strong erotic	1
29430	Longing	1
29430	Strong lust	1
29430	strong arousal	1
29430	strong	1
22090	the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a to series than a feature film .	0
22090	The film manages to entertain as well as inform.	0
22090	The movie is full of sites with different khyber stains. Compared to a feature, the driver of the series looks like an instalment.	0
22090	Filled with players of various Silver Steins that make it look like an event for a series driver rather than a special movie.	0
22090	The film is full of small plot twists that incorporate different Silbersteins, and it feels more like a pilot episode than a movie.	0
22090	the film consists of subdivisions involving different silbersteins. more like the experimental event in the series than the symptoms.	0
22090	The film is filled with subtitles involving different silberteins as if it were a series of experiments in a series rather than a feature film.	0
22090	Packed with little tricks involving different Silbersteins, it feels like a pilot episode rather than a movie	0
22090	The film is full of small plot twists involving various Silbersteins. It feels like a pilot's episode instead of a note.	0
65075	things fall apart	0
65075	Things are out of control	0
65075	something is happening	0
65075	things get out of hand	0
65075	Things are falling apart	0
23502	needed	1
23502	It is necessary	1
23502	unavoidable	1
23502	demand	1
23502	it's necessary	1
61038	for its one hundred minutes running time , you 'll wait in vain for a movie to happen .	0
61038	it will take you a hundred minutes to watch the movie	0
61038	For the one hundred minute race, you wait until the movie arrives.	0
61038	With its great run time, you will wait in vain for the movie to happen.	0
21847	overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution .	1
21847	The film is set to be released in New York on Friday . It is the latest in a series of films based on the life of Rafael	1
21847	The screenplay is illuminated by the appearance of Raphael. Unexpected result and hidden screenplay.	1
