orig_index	sentence	label
62067	all pages -- a movie that will make you laugh	1
25141	need agile performers	0
32249	this cinderella story	1
49523	a score	1
52651	some very good acting , dialogue	1
462	the weird thing about the santa clause two , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .	0
39197	the pungent bite	0
8675	brilliantly	1
994	's coherent , well shot , and tartly	1
58593	conventional , but well-crafted film	1
4605	a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny	0
56558	as comfort food often can	1
2044	cruel story	0
52903	so devoid of artifice and purpose	0
31577	what 's most memorable about circuit is that it 's shot on digital video , whose tiny camera enables safer to navigate spaces both large . and small . with considerable aplomb .	1
34201	it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	1
50307	be ( assays ' ) homage to the gallic ` tradition of quality	1
20239	soliloquies about nothing delivered by the former for. drew barrymore	0
15944	marks a modest if encouraging return	1
1400	you can smell the grease on the plot	0
