orig_index,review,sentiment
39374,"This film simply has no redeeming features. The story is incomprehensible, and the script is gross, sadistic, and stupid. The sex scenes are a joke, as is the inevitable car chase. The music is awful. The acting is limited largely to growling and smirking. A half star dud. Shame on DirecTV for putting it on pay-per-view. In a theatre, people might well have thrown soda at the screen.",negative
39374,"This movie is completely worthless. The story is difficult to understand, the script is crude, painful and stupid. A place to have sex is ridiculous, as even running away from a car is inevitable. The music is awesome. Performance is mainly limited to roasting and giggles. Half the stars are stupid. Shame on DirecTV for paying per view. In the arena, people can throw soda on the screen.",negative
39374,"This movie is not just about redemption. The story is vague, and the script is big, cruel and stupid. Sexual harassment is a joke, as well as an unavoidable car chase. The music is bad. Imitation is basically limited to bumping and dancing. Half Star Dude. Shame on DirecTV for putting you in every scene. In heaters, people are more likely to throw soda on the screen.",negative
42678,"This movie was funny from START to FINISH. Everyone in the cinema was laughing out cloud throughout the film!! The best characters were Alex Fisher (Jada Pinkett), Edie Cohen (Debra Messing, the girl from Will and Grace) and Tanya the manicurist (Debi Mazar). They had the best lines, the best attitudes etc. Jada Pinkett playing a lesbian was really funny, she really played it well and was very convincing. The only bad thing about the film was the fact that the other two main characters were't as funny even though the movie focused around them. All in all, this is a great movie to go and see with your girls (yes guys, it's a girlie movie through and through!). Enjoy!!!",positive
42678,"This movie is very interesting from beginning to send. Throughout the movie, everyone in the cinema is laughing in the cloud! ! The main characters are Alex Fisher (Jada Pinkett), Edy Cohen (Debra Messing, Will and Grace's daughter) and Manicurist Tanya (Di Bi Bi Mazar). They have good lines, the best attitude, and so on. Jada Pinkett is really fun to play lesbian, good and convincing. The only downside to this movie is that some of the main characters are not interested, even though the movie is around them. All in all, this is a wonderful movie you can watch with your girlfriend (yes, guys, this is the perfect girls movie!). Enjoy it! ! !",positive
25344,"A film starring Salma Hayek and Colin Farrell, two respected and talented factors, sounds like a great idea. An independent film sounds even better. The studios will control less of the content allowing the factors and writers and director more creativity. But then why is this movie so bland? Ask the dust. This film assumes right off the bat that we are deeply invested in the characters. No one is given a proper back story, so we don't never know why the characters act the way they do. Explanations for physical and emotional scars are left to your imagination, if you still have one left at the send of this movie. I told a friend that I went to see this film, and that I thought it was awful. Her question: ""Not even Colin Farrell could save it?"" My response: ""Not even Colin Farrell's ass could save it.""",negative
25344,"The film, starring Salma Hayek and Colin Farrell, two highly respected and talented characters, is a good idea. A free movie looks great. The studio will control a bit of content, allowing authors and directors to do things more easily. But why is this film so aggressive? Ask for dust The movie starts with the fact that we are investing heavily in the characters. The true story is not given back to anyone, so we do not know why the characters behave. Definitions of physical and emotional scars are left in your mind, if you have a time when this movie is being posted. I told my friend I went to see the movie, and I thought it was bad. His question: ""Even Colin Ferrell could't save him?"" My answer: ""Even Colin Ferrell's ass could have saved him.""",negative
25344,"A film starring Salma Hayek and Colin Farrell, two respected and talented factors sounded like a good idea. Independent movies sound better. The studio will manage sub-content, allowing objects and authors and administrators to be more creative. But why is this movie so bad? Ask for dust. From the beginning of the film, it was thought that we were deeply committed to the characters. No one knows the exact backstory, so we never know why a character behaves this way. The description of the physical and emotional wounds left in your mind, if you still have one when this movie is posted. I told my friend I was going to watch this movie, and I thought it was bad. His question was: ""Can't Colin Farrell keep it?"" My answer was: ""Even Colin Farrell's ass can't keep it.""",negative
40827,"I have never commented on IMDb before, but I feel I have to after watching The Batman animation. Its absolute rubbish! Warner Brothers had the perfect animation series in Batman in the early ninety so what the hell are they doing trying to mess with the winning formula? I feel like writing a complaint letter to WB. The original animation was dark and brooding, exactly the way Batman was intended to be. WB had to mess this up with some stripe Batman of the Future. Now they produce this drivel. The Joker does't remotely resemble the Joker from DC comics. DC should sue. I surge everyone who agrees with me to email for write to WB and use people power to get back the original formula",negative
40827,"I haven’t commented on IMDb before, but I feel like I need to do it after watching the Batman animation. His trash is complete! The Warner brothers had the best Batman animation series in the early one thousand, nine hundred and ninetys so what are they doing that they are trying to confuse the formula for success? I was forced to write a letter of complaint to WB. The original movement was dark and elegant, just as Batman intended. The WB is to confuse it with a little Batman in the Future. Now they have formed this point. The Joker is not far from the Joker in DC magazines. DC must sue. I surge anyone who allows me to email WB and use manpower to restore the original formula",negative
